Timestamp;scop_pitchspeed;scop_rollspeed;scop_yawspeed
3449078;54;-129;94
3450079;51;-124;92
3451077;54;-121;92
3452078;56;-121;89
3453077;62;-119;86
3454079;59;-119;86
3455077;54;-124;92
3456078;51;-121;100
3457091;51;-119;102
3458076;51;-116;102
3459079;51;-113;105
3460077;48;-111;105
3461077;48;-111;100
3462077;46;-105;94
3463078;48;-105;94
3464079;54;-111;97
3465077;59;-116;97
3466077;62;-113;92
3467091;62;-111;94
3468076;64;-111;97
3469078;64;-113;97
3470078;62;-121;97
3471077;64;-124;100
3472077;64;-124;97
3473078;59;-124;94
3474078;56;-121;86
3475077;59;-121;84
3476077;64;-121;89
3477091;67;-121;94
3478075;67;-121;97
3479078;64;-121;97
3480078;67;-119;89
3481077;67;-113;89
3482077;59;-113;92
3483078;54;-116;92
3484078;56;-111;86
3485077;62;-108;86
3486077;70;-111;89
3487109;72;-111;92
3488077;72;-108;92
3489078;70;-108;84
3490181;72;-111;81
3491079;75;-111;84
3492077;75;-108;89
3493077;72;-108;94
3494078;70;-108;97
3495078;70;-108;100
3496077;72;-108;97
3497108;72;-108;97
3498076;67;-108;92
3499078;62;-105;89
3500078;64;-103;86
3501077;64;-103;89
3502077;64;-105;97
3503078;64;-113;105
3504079;67;-116;102
3505077;67;-111;94
3506077;67;-105;92
3507079;64;-103;92
3508092;70;-100;92
3509076;70;-98;89
3510079;67;-98;89
3511079;67;-100;86
3512077;67;-100;84
3513078;70;-105;86
3514078;70;-111;89
3515079;67;-111;86
3516077;62;-105;78
3517078;59;-103;78
3518090;59;-100;86
3519075;59;-103;89
3520079;62;-100;86
3521079;62;-100;81
3522077;54;-103;81
3523078;54;-108;81
3524078;51;-111;84
3525078;51;-111;81
3526076;48;-108;81
3527075;48;-105;84
3528092;54;-105;92
3529076;59;-105;97
3530078;59;-103;94
3531078;56;-103;86
3532077;56;-105;81
3533077;56;-111;81
3534078;56;-113;84
3535078;56;-119;89
3536077;59;-121;89
3537077;64;-121;94
3538104;70;-121;92
3539079;72;-124;89
3540077;67;-121;89
3541077;56;-119;89
3542078;48;-113;86
3543078;46;-108;84
3544077;48;-108;84
3545078;56;-113;89
3546077;56;-113;94
3547077;56;-111;97
3548089;59;-111;94
3549079;64;-111;92
3550077;64;-108;94
3551077;62;-103;94
3552078;62;-103;97
3553078;59;-108;97
3554077;54;-116;97
3555078;48;-121;97
3556077;40;-121;92
3557077;38;-116;89
3558088;38;-113;89
3559078;43;-113;89
3560077;48;-111;92
3561077;51;-108;97
3562076;54;-108;100
3563077;56;-113;100
3564078;54;-113;94
3565078;51;-108;94
3566077;46;-103;100
3567077;46;-103;105
3568092;46;-108;100
3569076;48;-113;100
3570078;54;-119;100
3571078;54;-119;100
3572077;54;-111;100
3573078;54;-105;100
3574078;51;-98;97
3575079;48;-100;97
3576077;46;-105;100
3577078;46;-108;102
3578093;46;-108;97
3579076;48;-113;94
3580079;48;-116;94
3581079;43;-116;97
3582077;40;-113;97
3583078;40;-111;97
3584078;38;-113;94
3585079;40;-116;94
3586077;43;-116;94
3587078;46;-119;92
3588226;48;-121;89
3589076;48;-113;92
3590079;43;-108;97
3591077;38;-108;100
3592077;38;-113;100
3593077;43;-116;97
3594078;43;-113;97
3595078;43;-113;94
3596077;38;-113;89
3597077;38;-116;89
3598078;38;-116;89
3599088;40;-116;92
3600078;40;-119;94
3601077;38;-121;100
3602077;38;-121;105
3603078;40;-124;105
3604078;43;-124;102
3605077;43;-119;100
3606077;43;-111;100
3607078;38;-103;97
3608078;32;-100;94
3609077;35;-98;94
3610091;40;-100;94
3611075;43;-100;97
3612078;48;-105;102
3613078;51;-108;102
3614077;54;-108;102
3615078;56;-111;100
3616077;59;-116;102
3617077;59;-116;100
3618078;54;-116;97
3619078;48;-119;92
3620077;48;-116;92
3621090;48;-113;97
3622080;46;-111;102
3623077;43;-111;102
3624080;46;-111;102
3625077;51;-111;100
3626077;59;-116;94
3627078;56;-124;94
3628078;54;-127;94
3629077;51;-119;97
3630077;51;-113;100
3631093;51;-113;100
3632076;54;-124;100
3633078;54;-129;100
3634078;48;-129;102
3635077;43;-124;100
3636077;40;-121;94
3637078;43;-119;94
3638079;46;-121;97
3639077;51;-121;97
3640078;56;-121;92
3641095;62;-116;92
3642076;64;-116;92
3643079;64;-116;94
3644079;64;-116;94
3645077;62;-111;94
3646078;56;-111;94
3647077;54;-113;97
3648078;54;-108;102
3649077;54;-105;108
3650078;56;-108;102
3651077;59;-113;92
3652093;56;-116;89
3653076;56;-116;92
3654079;56;-113;100
3655079;59;-113;105
3656077;64;-111;100
3657076;67;-111;94
3658077;64;-111;94
3659077;59;-111;94
3660078;56;-116;94
3661078;59;-119;94
3662091;62;-124;94
3663076;64;-124;97
3664079;64;-121;100
3665078;62;-121;97
3666077;59;-119;94
3667077;56;-111;92
3668078;54;-105;89
3669078;56;-103;89
3670077;64;-105;92
3671077;67;-111;92
3672093;64;-113;92
3673093;62;-108;94
3674078;62;-105;92
3675077;64;-108;92
3676077;64;-116;89
3677078;64;-119;84
3678078;64;-116;81
3679077;62;-111;81
3680077;59;-108;81
3681078;59;-111;76
3682078;59;-113;78
3683077;56;-116;84
3684091;54;-119;84
3685075;54;-121;84
3686078;56;-119;89
3687078;59;-116;92
3688077;62;-113;94
3689077;67;-111;94
3690078;67;-108;94
3691075;67;-105;94
3692075;67;-105;94
3693078;67;-108;94
3694091;67;-105;92
3695075;64;-111;92
3696078;64;-111;94
3697078;62;-113;94
3698077;59;-111;92
3699077;59;-108;94
3700078;59;-111;94
3701078;59;-113;97
3702077;59;-113;97
3703078;56;-108;97
3704078;54;-103;97
3705092;56;-100;94
3706076;59;-103;94
3707079;62;-108;94
3708079;62;-108;94
3709077;64;-108;94
3710078;67;-111;89
3711077;72;-108;86
3712078;78;-105;86
3713077;80;-105;89
3714079;78;-108;89
3715092;72;-113;89
3716076;64;-116;92
3717079;62;-113;92
3718079;64;-108;86
3719077;70;-105;86
3720078;67;-108;92
3721077;64;-111;97
3722077;62;-108;100
3723077;62;-105;100
3724079;64;-105;97
3725077;64;-105;100
3726092;64;-108;100
3727076;67;-108;97
3728078;70;-105;94
3729078;70;-108;92
3730077;62;-111;92
3731077;59;-113;97
3732078;56;-113;100
3733078;56;-111;102
3734077;51;-111;102
3735078;48;-113;97
3736090;51;-111;94
3737079;56;-111;89
3738077;64;-111;86
3739077;70;-113;89
3740078;72;-116;89
3741078;72;-116;89
3742077;70;-113;89
3743077;70;-116;92
3744079;67;-119;94
3745078;67;-119;94
3746089;67;-113;92
3747079;70;-111;92
3748077;67;-116;92
3749077;67;-119;89
3750078;67;-119;89
3751078;67;-121;89
3752077;64;-119;92
3753077;59;-121;89
3754078;59;-124;89
3755078;56;-124;92
3756077;51;-124;97
3757088;46;-127;97
3758080;48;-127;97
3759078;51;-121;97
3760077;54;-113;97
3761077;51;-105;97
3762078;51;-100;94
3763078;54;-98;89
3764077;59;-100;89
3765078;59;-108;92
3766077;59;-113;94
3767077;54;-113;97
3768078;54;-111;100
3769090;51;-113;97
3770076;51;-121;97
3771079;51;-121;100
3772079;54;-113;100
3773077;54;-108;100
3774079;54;-105;97
3775077;54;-108;92
3776078;59;-116;94
3777077;54;-124;94
3778078;43;-124;94
3779092;43;-119;97
3780076;51;-113;97
3781079;51;-108;94
3782079;51;-108;92
3783077;54;-111;92
3784079;56;-116;92
3785077;59;-119;92
3786078;56;-119;89
3787077;56;-116;92
3788076;56;-116;94
3789077;54;-116;94
3790092;62;-116;94
3791076;62;-116;94
3792078;62;-121;94
3793078;59;-127;89
3794077;56;-127;84
3795078;59;-124;86
3796077;59;-119;89
3797077;54;-111;92
3798078;51;-111;97
3799078;54;-116;100
3800077;54;-124;97
3801092;54;-129;92
3802076;54;-132;92
3803078;54;-137;92
3804078;51;-140;92
3805077;48;-135;89
3806077;46;-129;92
3807078;46;-127;94
3808078;48;-121;94
3809077;54;-116;92
3810077;56;-116;86
3811092;56;-121;81
3812091;54;-127;84
3813075;51;-129;86
3814078;51;-129;86
3815078;51;-129;86
3816077;48;-127;84
3817077;51;-124;86
3818078;54;-116;89
3819078;48;-116;92
3820077;40;-121;92
3821077;40;-127;94
3822078;43;-124;100
3823089;43;-119;97
3824080;43;-113;92
3825077;43;-116;81
3826077;40;-119;76
3827078;40;-119;70
3828078;43;-116;70
3829077;46;-108;78
3830077;43;-105;84
3831078;43;-105;89
3832078;43;-108;89
3833093;38;-108;89
3834077;38;-108;92
3835079;40;-119;92
3836079;43;-124;89
3837077;46;-127;89
3838078;48;-124;89
3839077;51;-119;89
3840078;54;-113;92
3841077;56;-111;92
3842078;51;-108;92
3843077;51;-108;92
3844093;56;-113;92
3845078;59;-121;94
3846077;67;-127;94
3847078;70;-127;94
3848077;67;-124;100
3849078;62;-119;100
3850077;59;-116;100
3851078;59;-119;97
3852077;59;-121;94
3853077;56;-127;94
3854088;48;-129;92
3855077;43;-132;97
3856077;40;-132;100
3857077;46;-129;102
3858078;48;-124;105
3859078;51;-121;102
3860077;56;-116;100
3861077;54;-113;97
3862078;54;-113;94
3863078;51;-116;100
3864077;46;-113;100
3865092;40;-111;100
3866076;38;-108;97
3867078;40;-105;97
3868078;46;-105;94
3869077;48;-108;97
3870077;54;-113;100
3871078;56;-116;102
3872078;56;-116;102
3873077;56;-116;97
3874080;59;-116;94
3875088;59;-121;92
3876078;54;-119;89
3877077;51;-116;86
3878077;51;-113;89
3879078;56;-111;89
3880078;56;-103;89
3881077;51;-98;97
3882077;51;-95;102
3883078;51;-95;100
3884078;54;-95;92
3885093;54;-100;92
3886076;51;-103;94
3887078;48;-105;94
3888078;48;-103;94
3889077;46;-100;97
3890077;48;-98;97
3891078;48;-100;92
3892078;46;-103;92
3893077;40;-105;97
3894080;38;-108;97
3895092;38;-111;94
3896078;43;-111;94
3897078;54;-111;100
3898077;59;-108;102
3899077;59;-108;105
3900077;59;-108;108
3901078;59;-108;110
3902077;62;-108;105
3903078;64;-111;102
3904078;70;-111;102
3905079;64;-111;100
3906092;56;-116;97
3907076;56;-116;100
3908079;56;-111;100
3909079;54;-105;102
3910077;48;-103;105
3911078;46;-105;113
3912077;48;-111;121
3913078;51;-113;121
3914078;51;-113;113
3915079;51;-116;105
3916077;48;-119;100
3917090;48;-116;94
3918080;48;-108;94
3919076;54;-105;97
3920076;59;-105;100
3921077;59;-105;94
3922078;59;-108;89
3923077;62;-113;86
3924080;62;-119;89
3925077;59;-121;94
3926077;56;-119;94
3927089;59;-116;92
3928078;67;-113;86
3929077;72;-113;86
3930077;75;-113;89
3931078;72;-111;94
3932078;67;-108;94
3933077;67;-105;92
3934080;67;-103;89
3935077;64;-100;89
3936077;64;-95;89
3937122;70;-92;94
3938079;75;-95;97
3939077;75;-98;97
3940077;70;-103;92
3941078;64;-105;92
3942078;64;-105;92
3943077;70;-105;89
3944080;70;-108;92
3945077;70;-111;97
3946077;72;-113;97
3947092;75;-111;97
3948076;78;-108;102
3949078;75;-108;108
3950078;75;-111;110
3951077;75;-111;108
3952077;70;-108;102
3953078;64;-108;100
3954078;62;-108;97
3955077;62;-108;94
3956077;64;-108;94
3957078;64;-105;94
3958091;64;-105;94
3959075;70;-105;97
3960078;72;-105;100
3961078;70;-111;105
3962077;67;-113;105
3963077;62;-113;100
3964078;59;-116;94
3965078;62;-119;89
3966077;59;-116;94
3967078;56;-113;100
3968094;51;-108;100
3969092;51;-108;94
3970078;56;-111;89
3971077;59;-113;89
3972078;59;-116;92
3973077;54;-116;94
3974079;54;-113;97
3975077;59;-113;100
3976078;62;-111;100
3977077;59;-111;97
3978078;56;-111;94
3979077;56;-111;94
3980078;54;-108;94
3981091;54;-108;94
3982076;54;-108;89
3983079;51;-111;94
3984078;48;-113;97
3985076;48;-113;100
3986075;51;-113;100
3987078;54;-116;97
3988078;56;-116;94
3989077;56;-116;89
3990077;56;-116;89
3991089;54;-119;92
3992090;51;-121;92
3993080;56;-124;97
3994077;62;-119;100
3995078;62;-116;100
3996077;62;-113;100
3997077;62;-116;94
3998078;62;-121;92
3999078;64;-124;97
4000077;62;-124;100
4001094;59;-124;100
4002089;56;-121;94
4003079;51;-119;94
4004077;51;-113;94
4005078;56;-113;94
4006077;56;-121;92
4007077;56;-127;89
4008078;54;-124;86
4009078;54;-121;84
4010077;54;-119;78
4011077;51;-119;78
4012078;46;-116;76
4013088;46;-111;76
4014077;54;-108;81
4015078;59;-108;89
4016078;59;-108;94
4017077;56;-113;97
4018077;56;-113;97
4019078;54;-111;97
4020078;51;-111;94
4021077;48;-111;92
4022077;51;-113;92
4023088;56;-116;97
4024078;59;-116;105
4025077;59;-116;110
4026077;54;-121;113
4027078;51;-124;108
4028078;56;-124;105
4029077;62;-121;108
4030077;59;-119;108
4031079;54;-116;102
4032079;48;-113;100
4033093;48;-116;97
4034077;48;-119;94
4035079;48;-116;94
4036079;46;-111;92
4037077;43;-108;92
4038078;43;-113;94
4039077;46;-119;94
4040078;48;-121;92
4041077;51;-121;89
4042078;54;-124;89
4043093;54;-127;89
4044077;59;-132;89
4045079;64;-132;89
4046079;67;-129;92
4047077;62;-129;92
4048078;56;-132;97
4049077;54;-137;105
4050077;54;-140;105
4051077;54;-135;102
4052077;51;-127;100
4053078;51;-127;97
4054093;51;-129;100
4055076;51;-129;100
4056078;48;-127;102
4057078;46;-121;102
4058077;43;-116;94
4059077;43;-113;89
4060078;46;-116;86
4061078;48;-119;89
4062077;51;-116;89
4063077;48;-113;86
4064091;46;-116;86
4065075;43;-127;89
4066078;40;-127;92
4067078;40;-119;92
4068077;43;-119;97
4069077;43;-121;100
4070078;43;-121;108
4071078;43;-124;108
4072077;46;-124;105
4073077;48;-119;97
4074078;54;-116;94
4075091;59;-113;94
4076075;59;-113;94
4077078;59;-113;92
4078078;64;-121;89
4079077;64;-124;92
4080077;62;-124;92
4081078;56;-119;92
4082078;56;-113;94
4083077;56;-111;94
4084080;59;-111;94
4085089;59;-113;94
4086079;62;-116;94
4087077;64;-119;94
4088077;64;-119;94
4089078;59;-113;94
4090078;56;-111;92
4091077;54;-111;94
4092077;54;-116;97
4093078;51;-119;100
4094078;48;-116;102
4095178;46;-113;97
4096079;48;-116;97
4097078;51;-116;97
4098079;51;-113;100
4099079;54;-113;102
4100078;56;-113;102
4101079;54;-108;102
4102077;48;-108;100
4103078;51;-113;100
4104078;56;-119;97
4105079;59;-124;97
4106090;56;-127;94
4107075;56;-127;92
4108079;56;-124;92
4109079;59;-119;92
4110077;56;-113;92
4111078;54;-113;89
4112077;56;-111;86
4113078;56;-108;86
4114078;54;-103;89
4115077;51;-103;89
4116089;56;-103;89
4117078;59;-105;97
4118077;59;-105;100
4119077;59;-108;100
4120078;62;-111;97
4121078;59;-113;94
4122077;51;-105;89
4123077;48;-100;86
4124078;48;-103;89
4125078;51;-108;92
4126305;67;-111;92
4127006;67;-111;92
4128077;62;-105;89
4129078;59;-103;89
4130078;59;-103;92
4131077;59;-105;89
4132077;54;-105;89
4133078;54;-108;86
4134078;56;-108;86
4135077;62;-108;86
4136094;64;-108;89
4137092;62;-111;92
4138078;56;-113;94
4139077;54;-116;94
4140077;54;-116;92
4141078;51;-113;89
4142078;48;-113;89
4143077;46;-119;94
4144080;51;-127;100
4145077;56;-129;102
4146077;59;-124;100
4147173;56;-121;105
4148079;54;-116;105
4149077;56;-111;105
4150077;59;-111;105
4151078;54;-116;102
4152078;51;-119;97
4153077;56;-116;97
4154080;62;-113;97
4155077;64;-113;94
4156077;64;-116;84
4157172;62;-119;70
4158079;59;-121;70
4159077;59;-121;76
4160077;62;-119;81
4161078;62;-116;86
4162079;59;-116;92
4163077;56;-116;92
4164079;54;-116;86
4165077;51;-111;78
4166078;48;-105;78
4167089;46;-103;89
4168089;46;-113;105
4169080;48;-111;105
4170077;48;-108;100
4171078;51;-105;94
4172077;51;-105;89
4173078;51;-111;92
4174078;48;-113;92
4175079;51;-113;92
4176077;56;-111;92
4177078;62;-108;92
4178077;59;-108;92
4179088;59;-108;92
4180080;59;-111;92
4181076;54;-111;92
4182075;48;-113;94
4183077;46;-113;100
4184080;46;-113;105
4185077;48;-111;105
4186077;51;-108;102
4187078;51;-108;94
4188078;51;-105;92
4189090;51;-105;94
4190075;54;-100;97
4191078;56;-95;97
4192078;59;-90;94
4193077;59;-87;89
4194080;56;-92;92
4195077;56;-98;94
4196077;54;-103;94
4197078;56;-108;94
4198078;56;-111;89
4199091;54;-111;86
4200075;51;-108;84
4201078;56;-105;84
4202078;54;-100;86
4203077;46;-98;89
4204080;46;-95;89
4205077;48;-95;89
4206077;51;-98;92
4207078;54;-100;92
4208078;54;-103;92
4209077;51;-103;94
4210092;48;-103;97
4211076;48;-105;94
4212078;51;-113;86
4213078;51;-116;84
4214077;48;-119;86
4215078;48;-116;89
4216077;51;-116;92
4217077;51;-116;92
4218078;51;-116;89
4219078;51;-119;89
4220090;51;-119;92
4221080;56;-116;94
4222077;59;-111;94
4223077;62;-111;97
4224079;62;-111;97
4225078;59;-113;94
4226077;46;-113;89
4227077;40;-108;89
4228077;43;-105;89
4229078;46;-105;86
4230077;51;-103;84
4231089;54;-100;84
4232079;56;-100;92
4233077;54;-100;94
4234079;56;-108;94
4235077;62;-113;94
4236078;64;-119;92
4237077;67;-116;94
4238078;67;-116;97
4239077;64;-113;97
4240078;64;-113;97
4241092;64;-113;97
4242076;62;-111;97
4243079;59;-111;100
4244079;59;-113;97
4245077;59;-116;92
4246077;59;-119;92
4247077;56;-121;92
4248077;56;-119;89
4249078;56;-116;89
4250078;59;-116;94
4251092;54;-119;100
4252076;51;-121;102
4253078;59;-124;100
4254078;64;-121;102
4255077;62;-121;100
4256077;56;-116;100
4257078;56;-111;100
4258078;59;-105;100
4259077;59;-111;100
4260077;59;-119;97
4261089;56;-124;92
4262078;56;-127;86
4263077;56;-129;86
4264080;56;-129;92
4265077;56;-127;92
4266077;56;-121;92
4267078;59;-121;89
4268078;59;-127;84
4269077;62;-129;84
4270077;62;-127;86
4271088;62;-127;86
4272078;59;-127;81
4273077;59;-127;78
4274080;62;-127;78
4275077;59;-124;81
4276077;56;-124;81
4277078;54;-127;84
4278078;54;-124;89
4279077;51;-121;86
4280077;48;-116;86
4281091;48;-113;86
4282090;46;-111;84
4283079;43;-111;84
4284077;40;-108;86
4285078;38;-108;92
4286077;38;-111;94
4287077;43;-111;97
4288078;51;-108;105
4289078;54;-108;105
4290077;51;-108;97
4291093;54;-105;94
4292092;56;-108;94
4293078;56;-113;97
4294078;54;-113;100
4295079;54;-111;100
4296077;51;-113;100
4297078;48;-121;97
4298077;51;-124;92
4299078;51;-124;92
4300077;51;-121;92
4301078;48;-119;92
4302077;46;-119;92
4303093;48;-116;94
4304079;54;-113;97
4305077;56;-111;94
4306078;54;-111;92
4307077;54;-113;89
4308078;56;-111;92
4309077;59;-108;92
4310078;59;-113;92
4311077;59;-116;89
4312077;56;-113;92
4313077;51;-111;94
4314091;48;-111;100
4315075;43;-113;97
4316078;40;-111;92
4317078;38;-111;89
4318077;40;-113;92
4319077;43;-119;94
4320078;46;-116;97
4321078;48;-116;100
4322077;51;-119;100
4323077;51;-119;100
4324088;51;-119;97
4325078;51;-119;100
4326077;56;-119;100
4327077;62;-113;100
4328078;59;-111;97
4329078;54;-105;97
4330077;51;-105;97
4331077;48;-105;97
4332078;51;-103;100
4333078;51;-103;100
4334077;56;-108;100
4335090;59;-113;102
4336080;62;-116;102
4337077;62;-121;100
4338077;62;-119;100
4339078;56;-116;102
4340078;51;-113;105
4341077;46;-113;105
4342077;46;-113;105
4343078;46;-111;102
4344079;48;-111;100
4345092;51;-111;100
4346076;59;-108;100
4347078;64;-100;97
4348078;64;-98;94
4349077;56;-98;92
4350077;51;-100;89
4351078;48;-105;89
4352078;48;-111;97
4353077;48;-116;105
4354080;48;-116;102
4355154;51;-113;97
4356080;54;-108;92
4357077;59;-105;89
4358078;59;-108;89
4359077;56;-108;92
4360078;54;-111;92
4361077;56;-108;92
4362078;59;-105;89
4363077;59;-100;89
4364079;59;-98;89
4365077;56;-98;92
4366093;56;-98;92
4367076;62;-98;92
4368079;64;-103;92
4369079;67;-105;92
4370077;67;-108;94
4371078;62;-108;94
4372077;54;-113;94
4373078;51;-113;94
4374078;51;-113;94
4375079;51;-113;92
4376091;51;-113;92
4377076;54;-113;94
4378077;56;-111;97
4379077;59;-108;102
4380078;59;-105;110
4381078;59;-105;110
4382077;56;-108;110
4383077;56;-111;110
4384079;56;-113;110
4385078;54;-113;110
4386152;51;-111;110
4387079;51;-108;108
4388077;54;-105;110
4389077;54;-105;110
4390078;56;-105;108
4391078;54;-108;102
4392077;51;-105;100
4393077;48;-105;100
4394078;46;-105;100
4395078;48;-111;97
4396077;48;-116;97
4397093;48;-119;94
4398076;46;-121;94
4399078;46;-119;89
4400078;46;-116;84
4401077;48;-113;86
4402077;46;-113;92
4403078;40;-113;100
4404078;40;-111;102
4405077;40;-111;97
4406077;46;-119;92
4407093;54;-124;89
4408076;54;-119;89
4409078;54;-108;89
4410078;54;-105;89
4411077;54;-108;89
4412077;51;-111;94
4413078;51;-108;97
4414078;48;-105;97
4415077;48;-108;97
4416077;48;-113;100
4417078;48;-121;94
4418088;54;-121;92
4419078;62;-113;92
4420077;67;-108;86
4421077;64;-108;84
4422078;59;-105;81
4423078;56;-108;84
4424078;56;-108;84
4425079;56;-103;81
4426077;56;-100;86
4427078;54;-100;86
4428092;51;-105;84
4429076;51;-105;81
4430079;54;-108;81
4431079;56;-108;86
4432077;54;-108;89
4433078;51;-111;89
4434078;46;-113;89
4435079;40;-116;92
4436077;40;-116;92
4437078;40;-119;89
4438089;46;-119;86
4439080;51;-119;89
4440078;54;-121;89
4441079;56;-119;86
4442077;56;-113;89
4443077;56;-108;92
4444078;59;-105;92
4445077;62;-105;92
4446078;62;-111;89
4447078;54;-116;89
4448091;54;-119;86
4449075;56;-119;86
4450078;62;-121;89
4451078;62;-119;94
4452077;59;-116;102
4453077;59;-111;105
4454078;59;-111;110
4455078;62;-111;110
4456077;64;-111;108
4457077;59;-113;105
4458078;56;-113;100
4459088;56;-113;97
4460078;54;-116;94
4461077;51;-111;92
4462077;48;-105;92
4463078;48;-103;92
4464079;51;-105;89
4465077;54;-111;92
4466077;54;-116;92
4467078;54;-121;92
4468078;56;-121;89
4469090;56;-119;89
4470080;56;-113;89
4471077;54;-113;92
4472077;54;-113;92
4473078;54;-116;84
4474078;51;-121;76
4475077;54;-121;76
4476077;54;-119;78
4477078;54;-119;84
4478078;51;-116;92
4479092;48;-111;92
4480076;48;-108;86
4481078;48;-108;86
4482078;48;-108;86
4483077;54;-111;86
4484080;56;-111;89
4485077;56;-113;92
4486077;59;-113;86
4487078;62;-116;86
4488078;64;-119;89
4489077;64;-121;92
4490090;64;-121;92
4491075;62;-119;94
4492079;59;-119;97
4493079;62;-121;97
4494078;64;-121;97
4495079;64;-121;100
4496077;64;-121;100
4497078;64;-121;100
4498077;62;-121;92
4499078;62;-124;89
4500077;62;-124;89
4501092;64;-121;92
4502076;67;-119;92
4503079;72;-121;89
4504079;72;-121;89
4505079;70;-121;86
4506079;67;-119;86
4507078;67;-124;89
4508078;62;-127;92
4509076;59;-127;89
4510075;56;-124;86
4511093;54;-121;86
4512076;54;-113;89
4513078;56;-111;89
4514078;56;-113;86
4515077;59;-116;86
4516077;62;-119;89
4517078;62;-121;92
4518078;62;-124;94
4519077;62;-121;94
4520077;62;-119;97
4521093;62;-116;100
4522076;56;-119;100
4523078;48;-121;100
4524078;48;-121;102
4525077;51;-121;100
4526077;54;-121;97
4527078;56;-121;97
4528078;56;-124;97
4529077;59;-124;100
4530077;62;-129;105
4531138;62;-129;108
4532080;62;-127;102
4533077;62;-124;97
4534080;62;-129;92
4535077;64;-132;89
4536077;64;-129;86
4537078;64;-129;86
4538078;59;-124;89
4539077;56;-121;92
4540077;56;-119;94
4541091;56;-119;97
4542075;54;-119;102
4543078;51;-121;102
4544079;51;-124;100
4545077;48;-124;97
4546077;43;-121;100
4547078;43;-121;100
4548078;48;-124;100
4549077;56;-121;97
4550077;59;-124;97
4551078;59;-127;94
4552090;56;-124;86
4553075;59;-116;84
4554079;62;-111;84
4555079;62;-111;86
4556077;59;-111;89
4557078;56;-113;89
4558077;59;-119;89
4559078;62;-124;89
4560077;62;-124;89
4561078;59;-121;86
4562077;54;-116;86
4563090;54;-111;86
4564075;54;-108;86
4565079;54;-108;89
4566079;56;-105;92
4567077;54;-111;92
4568078;54;-116;92
4569077;56;-121;89
4570078;56;-121;89
4571077;56;-121;86
4572078;54;-116;86
4573077;51;-113;89
4574092;54;-108;92
4575077;56;-108;92
4576077;56;-105;89
4577078;54;-108;86
4578077;51;-111;84
4579077;51;-116;84
4580078;51;-116;81
4581078;51;-116;81
4582077;51;-111;78
4583077;48;-105;73
4584079;43;-100;68
4585093;40;-95;73
4586078;43;-98;73
4587077;46;-103;81
4588077;51;-116;84
4589078;54;-121;84
4590078;54;-119;81
4591077;54;-111;78
4592077;51;-108;78
4593078;48;-111;84
4594078;48;-119;89
4595091;51;-119;94
4596075;51;-121;97
4597078;51;-121;100
4598078;51;-119;100
4599077;51;-113;97
4600077;51;-108;94
4601078;51;-108;94
4602078;51;-111;100
4603077;51;-111;97
4604080;48;-108;97
4605077;54;-108;100
4606089;59;-108;97
4607079;59;-105;89
4608077;59;-103;84
4609077;59;-105;81
4610078;62;-108;84
4611078;62;-108;84
4612077;59;-108;81
4613077;56;-108;84
4614078;54;-108;89
4615078;54;-105;86
4616077;54;-103;84
4617093;54;-108;86
4618076;56;-108;86
4619078;54;-103;84
4620078;48;-100;86
4621077;46;-100;94
4622078;48;-105;97
4623077;51;-105;97
4624079;51;-103;92
4625077;54;-100;89
4626078;54;-95;89
4627092;54;-90;100
4628076;54;-87;100
4629079;54;-87;102
4630079;51;-98;102
4631077;54;-100;100
4632078;54;-98;97
4633077;51;-92;94
4634079;48;-92;89
4635077;51;-98;86
4636078;48;-100;89
4637089;46;-100;94
4638079;46;-98;100
4639077;48;-98;102
4640077;51;-98;102
4641077;54;-100;102
4642077;56;-98;102
4643078;59;-95;100
4644078;59;-95;100
4645077;54;-95;102
4646077;48;-98;105
4647078;46;-95;105
4648091;43;-98;102
4649075;40;-100;100
4650078;40;-103;97
4651078;40;-103;89
4652077;46;-103;89
4653077;48;-100;92
4654078;48;-100;94
4655078;46;-105;89
4656077;48;-108;89
4657077;56;-108;89
4658078;56;-105;94
4659090;56;-105;94
4660075;56;-105;92
4661078;54;-105;89
4662078;54;-111;89
4663077;56;-119;89
4664080;54;-127;78
4665077;54;-124;78
4666077;51;-121;78
4667078;51;-116;78
4668078;48;-111;84
4669092;46;-111;84
4670076;46;-119;84
4671078;43;-121;86
4672078;43;-124;94
4673077;43;-127;94
4674080;46;-124;97
4675077;43;-121;97
4676077;40;-121;94
4677078;38;-124;94
4678078;43;-124;105
4679090;48;-124;105
4680080;48;-127;100
4681077;48;-129;100
4682077;51;-129;100
4683078;51;-129;102
4684078;54;-129;105
4685077;54;-127;105
4686078;54;-127;108
4687077;54;-127;108
4688078;54;-124;108
4689090;54;-121;108
4690075;54;-124;105
4691079;56;-129;108
4692079;56;-135;105
4693077;54;-132;105
4694079;51;-127;105
4695077;51;-121;105
4696078;51;-119;100
4697077;56;-121;100
4698078;67;-121;97
4699077;70;-121;97
4700090;64;-121;86
4701075;59;-124;86
4702079;51;-127;86
4703079;48;-129;94
4704078;48;-132;94
4705077;48;-132;92
4706091;51;-132;94
4707079;56;-129;100
4708077;59;-127;100
4709077;56;-124;105
4710092;54;-121;105
4711076;56;-119;105
4712078;54;-116;102
4713078;48;-119;97
4714077;48;-121;97
4715078;54;-124;92
4716077;62;-124;92
4717077;72;-127;92
