Timestamp;scop_accx;scop_accy;scop_accz;scop_pitchspeed;scop_rollspeed;scop_yawspeed;scop_pitch;scop_roll;scop_yaw
5532080;2328;2030;97675;93;-67;10;-10;-10;17081
5533080;2567;2054;97484;91;-70;10;-10;-10;17081
5534076;2088;2006;98249;91;-64;10;-10;-10;17081
5535075;2902;2174;98965;91;-59;13;-10;-10;17081
5536077;3189;2341;99156;85;-51;13;-10;-10;17081
5537077;2088;2126;98368;72;-57;7;-10;-10;17081
5538078;1777;1958;98105;64;-62;5;-10;-10;17081
5539078;1418;1743;98368;59;-64;2;-10;-10;17081
5540080;1490;1503;98034;59;-64;5;-10;-10;17081
5541089;2423;1815;97604;59;-59;5;-10;-10;17081
5542079;2663;1623;97819;64;-57;7;-10;-10;17081
5543075;2375;1767;98703;64;-54;7;-10;-10;17081
5544075;1586;2078;99371;61;-54;13;-10;-10;17081
5545076;1036;1910;99085;61;-59;13;-10;-10;17082
5546077;1658;2150;98416;61;-70;10;-10;-10;17082
5547078;2088;2198;97675;64;-75;2;-10;-10;17082
5548078;2375;1527;97556;67;-78;0;-10;-10;17082
5549079;2280;1192;98416;72;-75;-2;-10;-10;17082
5550079;1921;1456;98703;75;-70;-5;-10;-10;17082
5551125;2256;1886;98320;69;-64;-5;-10;-10;17082
5552079;1682;2389;98368;59;-64;-2;-10;-10;17081
5553079;1203;2389;98440;54;-72;-2;-11;-10;17081
5554075;1777;1934;98464;54;-78;-5;-11;-10;17081
5555076;1658;2102;98296;59;-80;-13;-11;-10;17081
5556078;2088;2054;97890;67;-80;-13;-11;-10;17081
5557078;2710;1767;98392;69;-75;-13;-11;-10;17081
5558080;1897;1958;99156;67;-70;-10;-11;-10;17081
5559075;1945;1958;98870;64;-70;-5;-11;-10;17081
5560077;1969;2126;98535;64;-67;-2;-11;-10;17081
5561077;988;1982;98488;67;-67;0;-11;-10;17081
5562089;2088;2006;98368;72;-67;-5;-11;-10;17081
5563079;2663;2174;98249;77;-67;-10;-11;-10;17081
5564075;1969;2126;97914;77;-62;-10;-11;-10;17081
5565075;2639;2006;98058;77;-59;-8;-11;-10;17081
5566077;2184;1791;98320;75;-59;-8;-11;-10;17081
5567078;1562;1839;98177;67;-59;-5;-11;-10;17081
5568079;2184;1958;98177;64;-64;-5;-11;-10;17081
5569079;1729;1934;97866;67;-72;-5;-11;-10;17081
5570079;2088;2150;97460;67;-78;-2;-11;-10;17081
5571079;2447;2150;97843;69;-75;2;-11;-10;17081
5572076;1897;1623;98344;72;-75;5;-11;-10;17081
5573091;2399;1743;98631;75;-75;7;-11;-10;17081
5574080;1466;2102;98440;69;-78;7;-11;-10;17081
5575076;653;1982;98081;64;-78;2;-11;-10;17081
5576076;1705;2126;98464;61;-78;2;-11;-10;17081
5577077;1873;1647;98416;64;-72;2;-11;-10;17081
5578077;2543;1360;97914;75;-70;2;-11;-10;17081
5579078;2998;1886;97628;80;-70;-2;-11;-10;17081
5580078;1562;2030;97628;75;-67;-5;-11;-10;17081
5581079;1945;2269;98177;67;-67;-5;-11;-10;17081
5582080;1801;2341;98655;64;-70;-8;-11;-10;17081
5583089;892;2102;98225;67;-75;-10;-11;-10;17081
5584078;1897;2245;97914;72;-72;-10;-11;-10;17081
5585079;2017;2198;98464;75;-64;-10;-11;-10;17081
5586079;2160;2006;98631;75;-59;-13;-11;-10;17081
5587075;3093;1958;98296;75;-62;-13;-11;-10;17080
5588075;2040;1862;98344;75;-70;-8;-11;-10;17080
5589077;1203;1982;98607;77;-72;0;-11;-10;17080
5590076;1514;2102;98798;80;-80;7;-11;-10;17080
5591078;1347;2222;98703;80;-86;7;-10;-10;17081
5592079;1993;2054;98129;83;-88;10;-10;-10;17081
5593091;2519;1839;97962;83;-86;13;-10;-10;17081
5594076;2160;1791;98058;80;-78;15;-10;-10;17081
5595076;2017;1886;98488;77;-75;15;-10;-10;17081
5596077;1705;2269;98941;77;-80;15;-10;-10;17081
5597078;796;2652;98726;72;-83;18;-10;-10;17081
5598079;1059;2413;98368;67;-80;21;-10;-10;17081
5599079;2088;1958;98177;64;-75;15;-10;-10;17081
5600080;2040;2006;98010;61;-70;7;-10;-10;17081
5601080;2160;2174;98273;56;-70;0;-10;-10;17081
5602076;2136;1791;98750;51;-75;-8;-10;-10;17081
5603076;1682;2030;98894;46;-75;-8;-10;-10;17081
5604112;1490;2198;98703;43;-75;-2;-11;-10;17081
5605075;1059;2150;97914;46;-75;0;-11;-10;17081
5606075;1634;2365;97699;48;-75;-2;-11;-10;17081
5607076;2208;1695;98464;51;-72;-2;-11;-10;17081
5608076;2304;1479;98894;56;-72;-2;-11;-10;17081
5609078;2495;2389;98726;67;-78;-5;-11;-10;17081
5610078;1514;2557;98129;69;-83;-2;-11;-10;17081
5611079;916;1767;97938;67;-88;-2;-11;-10;17081
5612080;1299;1743;98368;61;-91;-8;-11;-10;17081
5613076;1490;2222;98631;61;-88;-10;-11;-10;17081
5614092;2639;2628;98296;67;-86;-13;-11;-10;17081
5615077;2782;2341;98105;72;-83;-13;-11;-11;17081
5616078;1993;1934;98153;75;-83;-10;-11;-11;17081
5617080;2471;2054;98679;75;-80;-8;-11;-11;17081
5618080;1969;2150;98583;75;-80;-5;-11;-11;17081
5619076;1538;2293;97580;75;-80;-5;-10;-11;17081
5620077;1658;2605;97460;75;-78;-2;-10;-11;17081
5621079;1394;2126;98105;77;-75;0;-10;-11;17081
5622079;2256;1743;98965;80;-75;2;-10;-11;17081
5623076;2974;2293;98822;85;-75;2;-10;-11;17081
5624110;2495;2533;97699;85;-78;0;-10;-11;17081
5625079;2328;2269;97508;80;-75;-2;-10;-11;17081
5626080;1897;1791;98153;72;-70;-5;-10;-11;17081
5627076;1370;1982;98344;67;-64;-5;-10;-11;17081
5628077;2399;2317;98320;67;-59;-8;-10;-11;17080
5629079;2136;2102;98153;72;-59;-8;-10;-10;17080
5630079;1729;1982;98249;72;-62;-5;-10;-10;17080
5631075;2328;2102;98798;72;-64;-2;-10;-10;17080
5632076;1993;2126;98488;72;-72;-5;-10;-10;17080
5633078;2734;2054;97675;67;-78;-10;-10;-10;17080
5634091;2423;2174;97651;64;-78;-8;-10;-10;17080
5635075;1131;1958;98058;61;-78;-5;-10;-10;17080
5636075;2136;1934;98559;61;-80;0;-10;-10;17080
5637076;2543;2317;98726;59;-78;0;-10;-10;17080
5638076;2184;2198;98201;59;-80;-2;-10;-11;17080
5639077;2782;1886;97771;59;-83;-2;-10;-11;17080
5640077;2136;1839;97723;56;-83;-2;-10;-11;17080
5641078;1921;2293;97747;54;-80;-2;-10;-11;17080
5642079;2280;2605;98105;51;-78;-5;-10;-11;17080
5643080;1777;2269;98201;51;-78;-8;-10;-11;17080
5644092;2256;2222;98105;54;-83;-5;-11;-11;17080
5645092;2232;2413;98488;56;-83;0;-11;-11;17080
5646076;1801;1886;98368;61;-80;2;-11;-11;17080
5647078;2423;1839;98129;67;-70;2;-11;-11;17080
5648077;1945;2222;98129;72;-64;0;-11;-11;17080
5649079;1323;2054;97986;75;-64;0;-11;-11;17080
5650079;2112;2389;98392;80;-64;0;-11;-11;17080
5651080;1945;2389;98798;80;-67;5;-11;-11;17080
5652075;1873;2126;98750;80;-72;5;-10;-11;17080
5653076;2304;2174;98249;77;-78;7;-10;-11;17080
5654076;2232;2245;97938;80;-78;10;-10;-11;17080
5655077;2160;2485;98010;83;-78;15;-10;-11;17080
5656092;1777;2198;97986;80;-72;15;-10;-11;17080
5657076;1562;2078;98034;67;-70;13;-10;-11;17080
5658077;1586;2341;98273;64;-70;13;-10;-11;17081
5659077;1753;2222;98416;67;-70;10;-10;-11;17081
5660079;1538;2198;98368;69;-72;10;-10;-11;17081
5661079;1466;2198;98320;67;-75;10;-10;-11;17081
5662075;1849;2245;98034;67;-75;10;-10;-11;17081
5663080;2375;2509;97986;69;-75;13;-10;-11;17081
5664076;2399;2461;98177;69;-75;15;-10;-11;17081
5665076;1323;1982;98129;61;-72;15;-10;-11;17081
5666162;1418;1839;98583;56;-72;13;-10;-11;17081
5667077;1825;1886;98918;54;-70;10;-10;-11;17081
5668077;1729;2030;98703;56;-70;10;-10;-11;17081
5669079;2328;2533;97819;56;-75;7;-10;-11;17081
5670078;1753;2413;97436;54;-78;10;-10;-11;17081
5671080;1658;2030;98392;51;-80;13;-10;-11;17081
5672075;2136;2054;98750;51;-83;13;-11;-11;17081
5673076;1562;2389;98296;56;-83;10;-11;-11;17082
5674076;1801;2628;98249;59;-78;5;-11;-11;17082
5675077;2017;2605;98559;64;-75;5;-11;-11;17082
5676077;1969;2222;98488;64;-72;10;-11;-11;17082
5677089;2519;2198;98273;67;-70;13;-11;-11;17082
5678221;2064;2222;97866;69;-67;7;-11;-11;17082
5679080;1658;1886;97675;72;-64;2;-10;-11;17082
5680080;1705;1982;98320;75;-62;0;-10;-11;17082
5681076;1538;2269;98941;80;-59;5;-10;-11;17082
5682077;2040;2413;98607;88;-64;10;-10;-10;17082
5683079;2184;1934;97938;91;-67;15;-10;-10;17082
5684080;2112;1839;97938;88;-70;18;-10;-10;17082
5685076;2328;1934;98249;80;-67;10;-10;-10;17082
5686076;2471;1886;98010;72;-64;2;-10;-10;17082
5687089;1969;2317;97675;69;-64;-2;-10;-10;17082
5688079;1969;2389;98153;69;-62;-2;-10;-10;17082
5689075;2375;2245;98750;72;-67;-5;-10;-10;17082
5690076;1897;1791;98822;77;-70;-8;-10;-10;17082
5691077;2375;2078;98440;80;-78;-10;-9;-10;17082
5692078;2543;2605;97580;77;-80;-16;-9;-10;17082
5693080;2136;2198;97628;75;-75;-18;-9;-10;17082
5694075;2734;1910;98750;77;-64;-18;-9;-10;17082
5695077;1777;1695;99037;80;-57;-13;-9;-10;17082
5696077;1849;1815;98488;80;-57;-10;-9;-10;17082
5697079;2687;2150;98344;75;-59;-13;-9;-10;17081
5698090;1801;1815;98440;69;-62;-21;-9;-10;17081
5699076;2184;1839;98368;67;-59;-26;-9;-10;17081
5700075;2639;2413;98105;69;-57;-24;-9;-10;17081
5701076;1945;2485;98081;69;-57;-21;-9;-10;17081
5702076;1993;2222;98607;64;-62;-16;-9;-10;17081
5703077;1921;2006;99252;59;-64;-10;-9;-9;17081
5704078;1442;2030;99180;54;-70;-13;-9;-9;17081
5705079;1634;2317;98368;51;-72;-16;-9;-10;17081
5706079;2017;2198;97747;54;-72;-16;-10;-10;17081
5707080;2375;1623;97866;54;-72;-10;-10;-10;17080
5708090;2567;1695;98320;54;-70;-8;-10;-10;17080
5709075;1945;2006;98607;59;-67;-2;-10;-10;17080
5710075;1610;2102;98535;61;-70;0;-10;-10;17080
5711076;1969;2126;98679;61;-78;0;-10;-10;17080
5712077;2208;2054;98655;59;-83;0;-10;-10;17080
5713078;2423;1886;98273;61;-80;0;-10;-10;17080
5714078;2639;1695;97890;64;-80;0;-10;-10;17080
5715080;2495;1815;97747;64;-86;-2;-10;-10;17080
5716080;1777;1815;98273;64;-86;-8;-10;-10;17080
5717075;1658;1695;98774;59;-80;-8;-10;-10;17080
5718091;1969;2150;98750;56;-80;-8;-10;-10;17080
5719076;1969;2198;98344;64;-80;-8;-10;-10;17080
5720093;1538;2222;98058;75;-80;-8;-10;-10;17080
5721077;1682;2222;97866;77;-78;-5;-10;-10;17080
5722079;1921;1767;97938;77;-75;-2;-10;-10;17080
5723079;2064;1695;98416;80;-75;-2;-10;-10;17080
5724075;2280;1862;98416;88;-78;0;-10;-10;17080
5725080;1394;1862;97699;88;-75;5;-10;-10;17080
5726076;1299;1982;98081;83;-70;10;-10;-10;17080
5727076;1921;2030;99204;77;-70;10;-10;-10;17080
5728077;2567;1982;98440;75;-75;10;-10;-10;17080
5729077;2878;2030;97030;69;-83;13;-10;-10;17080
5730078;1993;2078;97293;69;-83;18;-10;-11;17080
5731092;1849;2054;98679;67;-75;21;-10;-11;17081
5732078;1825;1910;99133;67;-67;18;-10;-11;17081
5733078;1897;2509;98631;67;-67;15;-10;-11;17081
5734079;1969;2796;98177;69;-72;13;-10;-11;17081
5735079;1490;1958;98081;67;-72;10;-10;-11;17081
5736075;1873;1479;98440;64;-72;10;-10;-11;17081
5737075;2423;2006;98511;64;-72;10;-10;-11;17081
5738076;2399;2222;97843;69;-78;10;-10;-11;17081
5739076;1801;2269;97365;69;-80;13;-10;-11;17081
5740077;1347;2174;98010;67;-80;18;-10;-11;17081
5741077;1729;2102;98894;64;-75;15;-10;-11;17081
5742224;2399;2581;98846;67;-67;5;-10;-11;17081
5743079;1945;2557;97532;67;-70;0;-10;-11;17081
5744079;1801;2126;97078;64;-72;5;-10;-11;17081
5745080;1801;1791;98081;61;-70;13;-10;-11;17081
5746075;1562;1743;98918;59;-67;15;-10;-11;17082
5747077;2447;2269;98655;59;-64;15;-10;-11;17082
5748077;2399;2652;97819;64;-64;10;-10;-11;17082
5749079;1945;2437;98249;67;-64;5;-10;-10;17082
5750079;2088;1934;99204;69;-59;5;-10;-10;17082
5751076;1705;1623;98846;72;-59;13;-10;-10;17082
5752128;2064;1910;97675;77;-59;18;-10;-10;17082
5753076;2232;1767;97150;77;-64;21;-10;-10;17082
5754077;1921;1791;97962;75;-64;15;-10;-10;17082
5755078;2040;1886;99228;72;-59;5;-10;-10;17082
5756079;2136;2054;99419;75;-57;0;-10;-10;17082
5757075;2088;2222;98416;80;-62;0;-10;-10;17082
5758075;1634;1767;97293;83;-62;2;-10;-10;17082
5759077;1921;1647;97604;83;-62;2;-10;-10;17082
5760077;2280;1623;98798;77;-59;0;-10;-10;17082
5761079;2304;1958;98989;72;-62;-5;-10;-10;17082
5762080;2567;2533;98296;69;-70;-8;-10;-10;17082
5763091;1658;2389;98010;64;-72;-8;-10;-10;17082
5764076;1442;1647;98822;64;-70;-8;-10;-10;17082
5765076;2088;1479;99228;64;-70;-13;-10;-10;17082
5766076;1825;1599;98153;69;-70;-13;-10;-10;17082
5767076;2495;1767;97102;72;-64;-10;-10;-10;17082
5768076;2495;1886;97532;69;-59;-8;-10;-9;17082
5769078;2232;1767;98941;67;-57;-8;-10;-9;17082
5770078;2974;2030;99610;69;-57;-8;-10;-9;17082
5771079;1897;2317;98655;72;-59;-5;-10;-9;17082
5772080;1442;2222;97413;72;-57;-2;-10;-9;17082
5773076;1945;1695;97508;67;-54;0;-10;-9;17082
5774088;1538;1551;98535;61;-57;0;-10;-9;17082
5775078;2352;1815;98846;64;-64;-5;-10;-9;17082
5776079;2878;2006;98249;64;-70;-5;-10;-9;17082
5777079;2017;2222;98081;64;-70;0;-10;-9;17082
5778075;1514;1862;98750;61;-64;0;-10;-9;17082
5779075;1562;1767;99300;61;-59;-2;-10;-9;17082
5780076;1945;1862;98798;61;-59;0;-10;-9;17082
5781076;2543;1623;97436;64;-64;5;-10;-9;17082
5782078;2352;1719;97174;67;-64;10;-10;-9;17082
5783078;1945;1647;98511;64;-59;7;-10;-9;17082
5784092;2136;1982;99467;59;-57;0;-10;-9;17082
5785076;2040;2054;99109;59;-62;-2;-10;-9;17082
5786077;1825;1791;98034;59;-70;-2;-10;-9;17082
5787078;1442;1743;97604;61;-70;-2;-11;-9;17082
5788079;1394;1384;98392;64;-64;-5;-11;-9;17082
5789079;2184;1623;98965;67;-64;-13;-11;-9;17082
5790080;2304;1982;98464;69;-67;-18;-11;-9;17081
5791075;1897;1695;98153;64;-70;-21;-11;-9;17081
5792076;2471;1479;98416;61;-75;-21;-11;-9;17081
5793077;2208;1839;99348;59;-72;-21;-11;-9;17081
5794078;2136;2222;99467;61;-72;-18;-11;-9;17081
5795088;2639;2102;97795;67;-75;-18;-11;-9;17081
5796078;2160;1719;96815;69;-80;-16;-11;-9;17081
5797079;2663;1719;97843;69;-80;-13;-11;-9;17081
5798080;2471;1934;99371;69;-75;-10;-11;-9;17081
5799080;1610;2054;99706;67;-72;-10;-11;-9;17081
5800075;1969;2269;98870;69;-75;-8;-11;-9;17080
5801076;1418;1934;97819;72;-80;0;-11;-9;17080
5802077;1418;1527;97819;80;-80;2;-11;-9;17081
5803078;2232;1695;98679;85;-75;2;-11;-10;17081
5804079;2136;1958;98655;83;-72;0;-11;-10;17081
5805079;2543;1815;98177;83;-78;0;-11;-10;17081
5806091;2615;1791;97890;80;-80;-2;-11;-10;17081
5807088;1849;2030;98201;75;-78;-2;-11;-10;17080
5808078;1753;1958;99180;72;-78;-5;-11;-10;17080
5809079;2184;1886;98631;75;-83;-5;-11;-10;17080
5810079;2017;1982;97174;75;-88;-8;-11;-10;17080
5811080;2328;2198;97030;75;-86;-10;-11;-10;17080
5812076;2423;2150;98177;72;-80;-13;-11;-10;17080
5813077;2088;1958;99276;72;-75;-16;-11;-10;17080
5814078;2064;1886;99061;75;-75;-16;-11;-10;17080
5815080;1514;1886;97890;77;-80;-13;-11;-10;17080
5816075;1705;2006;97389;77;-86;-13;-11;-11;17080
5817077;1825;2006;98105;75;-86;-13;-11;-11;17080
5818092;2136;1886;98750;69;-80;-10;-11;-11;17080
5819078;2926;1982;98058;69;-78;-10;-11;-11;17080
5820078;2687;2198;97556;69;-78;-8;-11;-11;17080
5821080;2088;2126;98368;67;-80;-2;-11;-11;17080
5822075;1490;1886;99013;64;-80;-2;-11;-11;17080
5823077;1490;2006;98870;64;-83;0;-11;-11;17080
5824077;1801;2126;97819;67;-83;5;-11;-11;17080
5825079;2256;2269;97078;69;-83;10;-11;-11;17080
5826080;2112;2198;97508;75;-80;13;-11;-11;17080
5827076;2040;1647;98798;77;-78;15;-11;-11;17080
5828076;2375;1743;99539;77;-78;18;-11;-11;17080
5829091;2208;2317;98559;77;-80;23;-11;-11;17080
5830076;2088;2293;97389;77;-83;21;-11;-11;17080
5831076;1394;1791;97484;77;-80;18;-11;-12;17080
5832077;1394;1647;98440;75;-70;18;-11;-12;17080
5833077;2543;2293;98774;77;-62;18;-11;-11;17081
5834078;2687;2557;98034;80;-67;15;-11;-11;17081
5835078;2232;2102;97651;83;-67;13;-11;-11;17081
5836079;1131;1839;98894;77;-62;18;-11;-11;17081
5837079;748;1695;99754;72;-57;21;-11;-11;17081
5838075;2040;1862;98296;69;-59;18;-11;-11;17081
5839075;2088;2509;96744;72;-62;10;-11;-11;17081
5840092;2184;2581;97006;69;-62;7;-11;-11;17081
5841077;2375;1958;98703;64;-57;5;-11;-11;17081
5842079;2232;1767;99849;61;-54;0;-11;-11;17081
5843080;2758;2174;98679;67;-57;-2;-11;-11;17081
5844075;2375;2533;97221;69;-62;-2;-11;-11;17081
5845076;1801;2245;97651;64;-62;-2;-11;-11;17081
5846076;1562;2222;98870;59;-54;2;-11;-11;17081
5847077;1729;2413;99371;59;-51;5;-11;-10;17081
5848077;2663;2485;98177;61;-57;7;-11;-10;17081
5849079;2639;2509;97078;69;-62;5;-11;-10;17081
5850089;1562;1910;98416;72;-57;5;-11;-10;17081
5851078;1466;1575;100088;69;-49;2;-11;-10;17081
5852075;1610;1958;99324;67;-46;0;-11;-10;17081
5853075;1442;2389;97341;61;-54;0;-11;-10;17081
5854077;1849;2652;96624;56;-62;-5;-11;-10;17081
5855076;1801;2054;98058;51;-59;-10;-11;-10;17081
5856078;1993;1599;99849;48;-57;-13;-11;-10;17081
5857078;2495;2533;99204;51;-62;-10;-11;-9;17081
5858079;2064;2605;97413;56;-72;-5;-11;-9;17081
5859079;1682;2054;97269;59;-83;-2;-11;-10;17081
5860090;1203;1719;98679;56;-83;0;-11;-10;17081
5861075;1227;1527;99682;59;-83;2;-11;-10;17081
5862075;2375;2365;98822;64;-88;7;-11;-10;17081
5863077;2160;2676;97126;69;-99;15;-11;-10;17081
5864077;1442;2198;97341;67;-102;18;-11;-10;17081
5865078;1394;1886;99348;64;-94;13;-11;-10;17081
5866078;1490;1839;100040;67;-86;7;-11;-10;17081
5867079;1777;2222;98320;75;-86;5;-11;-10;17081
5868079;1777;2365;96505;80;-83;7;-11;-10;17081
5869075;1370;1791;97556;85;-75;13;-11;-10;17082
5870075;1466;1743;99730;88;-64;10;-11;-10;17082
5871093;2017;2198;99873;88;-62;7;-11;-10;17082
5872077;2687;2748;98344;85;-62;5;-10;-10;17082
5873078;2447;2987;97221;85;-64;7;-10;-10;17082
5874078;2040;2293;98201;83;-62;5;-10;-10;17082
5875079;1682;1886;99467;77;-57;5;-10;-10;17082
5876079;1466;2174;99228;75;-59;2;-10;-10;17082
5877075;2375;2413;97795;77;-70;5;-10;-10;17082
5878076;2160;2245;97054;75;-80;7;-10;-10;17082
5879077;1921;1839;98273;67;-83;5;-10;-10;17082
5880078;2136;1695;99897;67;-83;2;-10;-10;17082
5881211;1921;2006;99467;69;-86;0;-10;-10;17082
5882089;2160;2150;97699;72;-91;-2;-10;-10;17082
5883078;1682;1982;97269;67;-91;-2;-10;-10;17082
5884080;1275;1839;98320;64;-83;-5;-10;-10;17082
5885075;1873;1815;99563;64;-78;-8;-10;-10;17082
5886077;2543;2365;99085;67;-80;-8;-10;-10;17082
5887077;2543;3155;97245;67;-86;-5;-10;-10;17082
5888079;1586;2796;97174;61;-86;-5;-10;-10;17082
5889079;1538;2150;98918;56;-80;-5;-10;-10;17082
5890075;2112;2030;99491;56;-78;-8;-10;-10;17082
5891075;2088;2174;97962;61;-80;-8;-10;-10;17082
5892089;1801;2245;96696;59;-80;-5;-10;-10;17081
5893079;2017;1934;97699;51;-75;0;-10;-10;17081
5894075;1993;1791;99873;48;-67;2;-10;-10;17082
5895076;1729;1791;100279;46;-67;0;-10;-10;17082
5896076;2471;2293;98201;46;-75;-5;-10;-10;17081
5897076;2040;2533;96815;46;-83;-2;-10;-10;17081
5898077;1299;1910;97795;46;-86;2;-11;-10;17081
5899076;1729;1432;99682;48;-80;5;-11;-10;17082
5900078;1586;1671;99634;51;-80;0;-11;-10;17082
5901078;1825;2269;97843;56;-86;0;-11;-10;17082
5902093;2208;2389;97126;61;-91;0;-11;-11;17082
5903077;1538;1815;98249;67;-91;0;-11;-11;17082
5904078;1993;1671;99634;67;-91;-2;-11;-11;17081
5905078;2352;2054;98965;67;-96;-2;-11;-11;17081
5906079;1921;2245;96983;64;-99;-5;-11;-11;17081
5907079;1849;2269;96672;61;-96;-2;-11;-11;17081
5908075;1251;2317;98416;64;-88;-2;-11;-11;17081
5909080;1370;2174;99634;69;-83;-5;-11;-11;17081
5910076;1634;2102;98894;77;-83;-8;-11;-11;17081
5911076;1562;2341;97508;80;-88;-10;-11;-11;17081
5912090;1729;2126;97030;83;-88;-13;-11;-11;17081
5913075;1634;1982;98225;88;-83;-13;-11;-12;17081
5914075;2232;2126;99371;91;-78;-18;-10;-12;17081
5915076;2734;2605;98703;93;-72;-21;-10;-12;17081
5916076;2423;2772;97651;91;-70;-18;-10;-11;17081
5917077;2232;2365;97866;83;-72;-18;-10;-11;17081
5918078;2040;2102;99085;77;-70;-16;-10;-11;17081
5919079;2304;2150;99013;80;-64;-13;-10;-11;17080
5920079;2088;2389;97150;77;-67;-8;-10;-11;17080
5921080;2375;2581;98058;72;-64;-13;-10;-11;17080
5922093;2352;2293;99586;67;-62;-10;-10;-11;17080
5923078;1682;1719;99467;69;-57;-8;-10;-11;17080
5924079;2256;1839;97604;69;-57;-2;-10;-11;17080
5925080;2064;2269;96911;69;-62;0;-10;-11;17080
5926080;1705;2365;98010;67;-62;0;-10;-11;17080
5927076;1969;2102;99061;67;-57;0;-10;-11;17080
5928075;2088;2174;98726;69;-57;0;-10;-11;17080
5929077;2256;2365;98058;72;-62;2;-9;-11;17080
5930077;2256;2437;98368;72;-64;2;-9;-10;17080
5931078;1658;2078;98989;69;-59;0;-9;-10;17080
5932079;1945;1862;98989;72;-62;2;-9;-10;17080
5933134;1897;2006;98153;69;-72;5;-9;-10;17080
5934076;1658;2006;97436;67;-80;13;-9;-10;17080
5935077;2352;2485;97914;64;-78;13;-9;-10;17080
5936078;2375;2293;99276;59;-72;7;-9;-10;17080
5937078;2782;2006;99276;56;-67;2;-9;-10;17080
5938079;2160;2269;98177;54;-70;5;-10;-10;17080
5939079;1682;2293;97556;54;-75;7;-10;-10;17081
5940080;2184;2150;97938;59;-78;2;-10;-10;17081
5941080;1682;1982;98583;61;-75;-2;-10;-10;17081
5942076;1682;1934;98655;56;-70;-2;-10;-10;17081
5943077;2160;1719;98081;56;-70;-2;-10;-10;17081
5944092;2663;1982;97795;59;-67;2;-10;-10;17081
5945076;2471;2605;98679;61;-67;5;-10;-10;17081
5946078;1658;2365;99324;67;-67;5;-10;-10;17081
5947079;1394;2078;98703;67;-67;5;-10;-10;17081
5948075;1490;2102;97436;64;-70;7;-10;-10;17081
5949076;1945;2078;97269;59;-70;5;-10;-10;17081
5950077;2471;2341;98559;59;-67;7;-10;-10;17081
5951078;2328;2174;99873;61;-62;10;-10;-10;17081
5952075;1921;1886;99324;64;-64;13;-10;-10;17081
5953075;2064;2150;97532;64;-75;15;-10;-10;17081
5954090;1873;2078;97389;69;-86;15;-10;-10;17081
5955076;1753;1910;98488;72;-88;10;-10;-10;17081
5956077;2088;1695;98965;72;-86;2;-10;-10;17081
5957078;2232;1647;98511;72;-80;2;-10;-10;17081
5958079;2710;2245;98081;75;-75;2;-10;-10;17081
5959075;2328;2437;98201;77;-75;7;-10;-10;17081
5960076;1466;2413;98918;75;-75;13;-10;-10;17081
5961077;1275;2317;98989;67;-75;15;-10;-10;17081
5962078;1705;2174;97938;64;-78;13;-10;-10;17081
5963078;2734;2437;97341;67;-78;2;-10;-11;17081
5964204;2591;2078;98034;67;-72;-2;-10;-11;17081
5965076;2591;2078;99252;59;-59;-2;-10;-10;17081
5966076;2136;1839;99610;56;-57;0;-10;-10;17081
5967077;1753;1767;98464;56;-64;5;-10;-10;17081
5968077;1945;2126;97389;56;-72;2;-10;-10;17081
5969078;1873;2533;98010;56;-67;0;-10;-10;17081
5970078;1945;2676;98870;64;-57;0;-10;-10;17081
5971079;2184;2102;98894;72;-57;2;-10;-10;17081
5972075;2663;1527;98273;77;-64;7;-10;-10;17081
5973076;2567;1886;97699;77;-75;10;-10;-10;17082
5974076;2256;2365;98392;75;-75;7;-10;-10;17082
5975093;1682;1910;99133;72;-72;5;-10;-10;17082
5976078;1705;1934;98153;72;-75;5;-10;-10;17082
5977079;2136;2222;96911;75;-80;5;-10;-10;17082
5978079;1993;2365;97508;80;-83;2;-10;-10;17082
5979080;2615;2652;98750;85;-83;2;-10;-10;17082
5980080;2543;2054;99061;91;-86;5;-10;-10;17082
5981075;2040;1743;98249;85;-83;5;-10;-10;17082
5982076;2782;2509;97054;75;-80;7;-10;-11;17082
5983078;2136;2652;97532;69;-75;7;-10;-11;17082
5984078;2280;2413;98726;69;-70;5;-10;-11;17082
5985079;2495;2198;99061;69;-67;2;-10;-11;17082
5986090;1036;1791;98488;72;-67;-2;-10;-11;17082
5987080;2304;2198;97699;77;-67;-2;-10;-11;17082
5988076;2471;2006;98058;75;-64;0;-10;-11;17082
5989076;1658;1862;98655;72;-57;0;-10;-10;17082
5990077;2543;2341;98488;72;-57;-2;-10;-10;17082
5991077;1873;2293;98201;72;-62;0;-10;-10;17082
5992079;1825;2461;97986;75;-64;-2;-10;-10;17082
5993079;2399;2174;98607;77;-67;-5;-10;-10;17082
5994075;2112;1791;99109;80;-67;-8;-10;-10;17082
5995075;2352;1815;98607;80;-67;-8;-10;-10;17082
5996201;2112;1934;98105;72;-67;-8;-9;-10;17082
5997078;2112;1934;98392;61;-70;-10;-9;-10;17082
5998079;2519;2198;98798;56;-70;-8;-10;-10;17082
5999075;2519;2341;98822;56;-72;0;-10;-10;17082
6000075;1586;1934;98535;59;-78;-5;-10;-10;17082
6001076;2352;1767;97866;61;-80;-16;-10;-10;17081
6002077;2352;1719;97819;64;-80;-18;-10;-10;17081
6003078;2040;1408;98511;67;-75;-18;-10;-10;17081
6004078;2902;1503;99085;67;-70;-13;-10;-10;17081
