Timestamp;js_gxf;js_gxr;js_gyf;js_gyr;js_gzf;js_gzr
1192079;14583;15461;-4187;-4843;-1631;-3079
1193075;3163;15088;-210;-4271;987;-576
1194075;-12728;-5416;4454;2283;2003;2380
1195077;-12187;-19004;3253;5734;223;2051
1196077;4332;-7576;-2646;1143;-1946;-1053
1197078;15592;14258;-5723;-5618;-1623;-2826
1198079;7127;18103;-2006;-5670;841;-875
1199092;-10134;-1295;3885;1335;2158;2173
1200077;-14042;-19000;4713;6676;483;2192
1201078;145;-12163;-393;3518;-2021;-879
1202075;13770;10250;-4978;-4297;-2055;-2975
1203075;9287;19241;-3405;-6936;456;-1294
1204076;-7085;3390;1824;-1356;2342;2082
1205077;-13850;-16556;3520;4844;1302;2888
1206078;-2279;-14698;-395;3741;-1335;13
1207079;12272;6307;-4381;-2768;-2263;-2952
1208075;10496;18764;-2873;-5832;-337;-2195
1209128;-5470;6248;2426;-1216;1802;1205
1210076;-14675;-14793;4655;5061;1276;2739
1211076;-4810;-16589;660;4533;-1159;465
1212078;11461;3435;-4605;-2373;-2240;-2574
1213079;13018;19249;-4242;-6571;-524;-2386
1214080;-2243;10099;1513;-2272;1780;819
1215075;-14916;-12642;5534;5327;1750;2956
1216077;-9173;-20055;3067;6774;-517;1300
1217078;7333;-2583;-2650;125;-2077;-2013
1218079;13722;17795;-4773;-6660;-930;-2721
1219079;2493;15481;-1054;-5291;1351;17
1220092;-11338;-6201;3546;2436;1754;2605
1221077;-9736;-19223;3069;6641;-216;1725
1222079;5047;-6934;-1710;2032;-2010;-1484
1223079;13348;14338;-4258;-5185;-1269;-2842
1224075;3900;16636;-1119;-5592;1174;-459
1225075;-11047;-2996;3352;1046;2216;2650
1226077;-11594;-18621;2952;5769;480;2431
1227078;3406;-9574;-1917;2396;-1813;-880
1228075;14373;12253;-4633;-4349;-1736;-3050
1229076;6745;18179;-1060;-5091;496;-1381
1230078;-9813;287;4678;1627;1893;1875
1231090;-14008;-18354;5344;7242;677;2551
1232076;-443;-13566;28;4366;-1527;-168
1233078;13435;8602;-4791;-3716;-1765;-2666
1234078;9861;19614;-3469;-7128;417;-1568
1235075;-6293;5398;1986;-1700;2130;1628
1236076;-13910;-15445;4647;5749;980;2586
1237078;-3229;-16001;1504;6070;-1637;-36
1238080;11461;3985;-2735;-516;-2411;-2900
1239076;10785;18231;-2078;-5029;-379;-2307
1240077;-4396;8267;2463;-1874;1928;1086
1241091;-14220;-12721;4298;4055;1735;3094
1242077;-5538;-17034;475;4493;-592;1219
1243079;10742;1259;-4313;-1272;-2036;-2128
1244080;13400;18212;-3826;-5592;-754;-2651
1245075;-1448;11272;1835;-2294;1395;129
1246075;-14924;-10945;5956;4901;1392;2373
1247076;-9680;-19612;3290;6638;-791;1151
1248076;7502;-3320;-3080;193;-2256;-1854
1249078;14433;16888;-5408;-6575;-973;-2596
1250078;2321;14855;-1219;-5342;1576;64
1251091;-12864;-6622;3652;1967;2183;2748
1252077;-11194;-19393;2916;5895;28;1912
1253078;5054;-6869;-2240;1548;-2139;-1410
1254080;14297;14196;-4932;-5260;-1503;-2879
1255080;4205;15995;-1463;-5476;1037;-633
1256076;-11983;-3742;3599;1131;2115;2329
1257076;-12888;-18909;3289;5555;418;2227
1258078;2967;-9339;-2245;1738;-1774;-730
1259078;15137;12692;-5820;-5348;-1570;-2638
1260079;7858;18442;-2713;-6336;827;-940
1261091;-9454;239;3270;355;2233;2072
1262077;-14414;-18341;4721;6385;676;2302
1263078;-734;-13142;-55;4032;-1902;-648
1264079;13653;9036;-4875;-3746;-2197;-2963
1265079;10156;19409;-3477;-6842;147;-1613
1266075;-6417;4623;2267;-1206;2132;1705
1267075;-14459;-16086;4847;5846;1279;2756
1268077;-3673;-15890;1199;5432;-1299;138
1269077;11653;4774;-3496;-1508;-2282;-2787
1270079;11377;18826;-2860;-5697;-379;-2179
1271248;-4152;7920;2431;2285;1965;2312
1272078;-14512;-13561;5459;5520;1334;2634
1273079;-5908;-17304;2102;6108;-1151;472
1274075;10618;1779;-3288;-572;-2435;-2621
1275075;13521;18796;-3476;-5578;-943;-2708
1276077;-1107;11379;1897;-2239;1353;310
1277077;-14508;-11167;5829;5079;1507;2560
1278079;-9630;-19871;3288;6889;-645;1145
1279079;6998;-3498;-2655;558;-2246;-2047
1280075;14167;17176;-5015;-6460;-1116;-2773
1281091;3300;16056;-1312;-5637;1304;-47
1282093;-11244;-5252;3483;1870;1900;2622
1283077;-10880;-19546;3163;6427;-22;1845
1284079;3649;-8600;-1683;2313;-2005;-1420
1285079;13299;13311;-4487;-4915;-1540;-3017
1286075;5307;17671;-1596;-5939;818;-816
1287075;-9955;-1162;2906;196;2055;2400
1288077;-12211;-18378;2813;5185;600;2507
1289077;1824;-11350;-1894;2484;-1603;-595
1290079;13680;10535;-4891;-4115;-1701;-2914
1291079;7521;18446;-1708;-5438;336;-1556
1292076;-8847;1957;4019;700;1778;1639
1293092;-14188;-17502;5042;6439;760;2563
1294077;-1511;-14609;148;4384;-1398;38
1295079;12788;6917;-4370;-2836;-1828;-2601
1296075;10238;19196;-2937;-6091;183;-1797
1297076;-5676;6474;2465;-1258;1997;1366
1298078;-14104;-14501;4980;5536;1144;2662
1299079;-4098;-16479;1510;5634;-1267;418
1300076;11126;2826;-3327;-980;-2110;-2432
1301077;11629;18106;-3141;-5609;-316;-2210
1302079;-3265;9510;1725;-2351;1842;837
1303093;-14176;-11663;4633;4205;1673;2858
1304075;-6699;-17608;1641;5360;-587;1248
1305076;9702;-373;-3389;-376;-2034;-1927
1306078;13662;17482;-3936;-5504;-749;-2506
1307079;-228;12401;885;-3163;1539;198
1308076;-14108;-9180;4977;3741;1757;2559
1309077;-9941;-19088;2904;6055;-360;1526
1310079;6970;-4234;-2960;399;-2018;-1489
1311078;14757;16146;-5356;-6231;-950;-2437
1312075;3325;15457;-1484;-5476;1631;95
1313123;-12499;-5522;3452;1565;2444;2868
1314076;-12093;-19398;3087;5797;410;2223
1315076;4003;-8004;-1990;1804;-1817;-1003
1316078;14631;13642;-5049;-5119;-1303;-2547
1317078;5869;17172;-1932;-5782;1258;-395
1318079;-10710;-1924;3226;620;2528;2638
1319080;-13329;-18541;3402;5425;925;2650
1320076;1517;-10830;-1764;2209;-1493;-423
1321076;14517;11220;-5502;-4784;-1649;-2646
1322078;8741;18804;-2847;-6294;649;-1114
1323089;-8313;1909;3008;-42;2289;2070
1324088;-14466;-17493;4799;6188;1002;2606
1325078;-1806;-14133;429;4470;-1545;-234
1326079;13012;7525;-4253;-2855;-2040;-2745
1327079;10761;19317;-2990;-6086;128;-1663
1328075;-5383;6053;2532;-1008;2177;1658
1329076;-14294;-14924;5007;5663;1570;3020
1330077;-4378;-16274;1415;5428;-886;644
1331078;11376;3738;-3250;-1094;-2061;-2466
1332079;12294;18894;-2757;-5242;-470;-2311
1333080;-2900;9323;2398;-1469;1654;765
1334076;-14289;-12406;5543;5338;1410;2631
1335092;-6796;-17703;2383;6082;-822;923
1336076;9922;500;-3245;-517;-2018;-2005
1337078;13998;18385;-4167;-6010;-482;-2198
1338078;-86;12354;727;-3280;1937;746
1339079;-14155;-9975;4959;4046;2149;3041
1340079;-9916;-19501;3007;6399;-195;1603
1341076;7079;-3729;-2607;650;-2177;-1845
1342077;15021;17188;-4803;-5977;-1369;-2964
1343079;4334;16761;-976;-5103;1033;-421
1344079;-10814;-4279;3789;2074;1949;2543
1345092;-11239;-19209;3269;6239;413;2319
1346077;3215;-9055;-1970;1850;-1447;-672
1347078;13739;13087;-5376;-5712;-1121;-2481
1348079;6489;18424;-2769;-6917;1098;-646
1349080;-9274;-156;2338;-284;2279;2404
1350075;-12831;-18408;3311;5661;708;2534
1351076;593;-12534;-962;3400;-1680;-537
1352077;13205;9518;-4589;-3816;-1821;-2857
1353078;8193;18739;-2413;-6228;462;-1406
1354078;-8033;3077;2867;-605;2285;2024
1355075;-14290;-17020;4130;5475;1451;3163
1356093;-2268;-15287;-489;3891;-885;598
1357076;12555;6157;-5121;-3407;-1694;-2371
1358077;11015;19553;-3807;-6973;71;-1913
1359079;-4803;7595;2010;-1889;1925;1183
1360080;-14369;-14202;5323;5817;1213;2656
1361076;-5458;-17757;2373;6701;-1202;541
1362078;10072;1227;-2628;-30;-2141;-2347
1363075;12017;18066;-3092;-5604;-272;-2130
1364075;-1929;11183;1215;-3221;2158;1089
1365078;-13415;-10174;4106;3391;2172;3294
1366079;-7269;-18028;1604;5472;-227;1625
1367092;8583;-2211;-2821;667;-2068;-1916
1368077;13170;16253;-2919;-4181;-1171;-2954
1369079;-22;12798;2177;-2054;997;-439
1370080;-14152;-8301;6353;4680;1395;2146
1371076;-10773;-19412;4071;7037;-477;1490
1372078;6007;-5758;-2216;1389;-2061;-1397
1373080;14664;15125;-4944;-5475;-1100;-2559
1374075;4106;16135;-1086;-5058;1396;-263
1375077;-11929;-4067;4128;1929;2271;2562
1376077;-12531;-19077;4041;6507;308;2143
1377089;3125;-9228;-1177;2737;-2020;-1056
1378079;14468;12449;-4847;-4619;-1729;-2891
1379080;6565;17459;-2253;-6044;728;-1027
1380076;-10143;-623;2941;57;2142;2087
1381076;-13556;-17809;3383;5139;792;2506
1382078;1057;-11295;-1907;2132;-1484;-234
1383078;14700;10466;-6200;-5200;-1636;-2465
1384080;9443;18808;-4012;-7353;696;-1107
1385080;-8030;2557;1851;-1420;2439;2028
1386076;-15025;-17131;3967;5088;1158;2651
1387076;-2507;-14497;-243;3826;-1582;-182
1388089;13111;7023;-5162;-3477;-2315;-2862
1389079;11613;19429;-4196;-7116;-165;-1930
1390075;-4852;6600;1469;-2224;2127;1484
1391076;-14919;-14885;4440;4833;1736;3085
1392078;-5645;-17118;1014;5003;-755;826
1393079;10885;2940;-4170;-1791;-2090;-2366
1394075;13300;19360;-4329;-6677;-509;-2304
1395075;-1298;10911;864;-3150;1807;838
1396076;-13719;-11333;4840;4427;1709;2839
1397077;-7776;-18410;2667;6449;-684;1066
1398093;8658;-1152;-2384;710;-2300;-2227
1399078;14075;17931;-3264;-4851;-1069;-2783
1400079;1389;13946;1309;-2871;1459;197
1401079;-12820;-7937;5163;3809;2062;2923
1402076;-9850;-19058;3012;6179;21;1907
1403076;6582;-4730;-2615;883;-1929;-1475
1404077;15216;16598;-4602;-5340;-1262;-2851
1405078;5149;17516;-211;-4176;998;-589
1406080;-10522;-3245;5289;3350;1819;2283
1407080;-12120;-19518;5199;7888;192;2114
1408110;1789;-10853;-103;3729;-1794;-888
1409079;13122;11603;-3933;-4006;-1580;-2861
1410075;7371;19099;-1964;-5967;709;-1104
1411076;-7765;2177;2594;-241;2194;2205
1412077;-12161;-16862;3493;5485;910;2747
1413079;181;-13165;-464;3831;-1524;-243
1414079;12756;7946;-3893;-2785;-2029;-2985
1415075;8504;18385;-1866;-5335;-86;-2069
1416075;-7347;4406;3170;-373;1694;1237
1417077;-14018;-15555;4233;5148;1052;2727
1418078;-2380;-15104;-692;3375;-1121;548
1419092;12833;5484;-5764;-3922;-1909;-2385
1420076;11952;19474;-4837;-7632;-117;-2120
1421078;-3957;8586;805;-2948;1884;936
1422078;-14378;-13133;4141;4378;1306;2613
1423075;-5976;-17611;1194;5166;-1160;680
1424076;10149;781;-4090;-1545;-2276;-2278
1425078;13104;18155;-4951;-7192;-499;-2303
1426079;-730;12148;-533;-4713;2017;789
1427076;-13268;-9278;3156;2436;2155;3104
1428077;-8172;-18206;1429;5131;-230;1646
1429088;7865;-3128;-2993;408;-2108;-1765
1430078;13675;15953;-3794;-5005;-1123;-2770
1431075;1315;13794;649;-3534;1277;-218
1432076;-13345;-6953;4903;3184;1837;2428
1433079;-11145;-19101;3363;6293;-138;1758
1434080;5390;-6437;-2232;1475;-2046;-1305
1435076;15109;14885;-4806;-5168;-1342;-2701
1436077;5475;17124;-1007;-4939;1184;-482
1437079;-11174;-2921;4454;2127;2272;2473
1438075;-13377;-19353;4796;7157;440;2228
1439089;1632;-10779;-254;3737;-1993;-975
1440075;14212;11610;-4133;-3738;-1933;-3024
1441076;8057;18709;-1841;-5603;444;-1325
1442078;-8539;1478;3404;361;2030;1898
1443078;-13735;-17435;4515;6150;834;2519
1444079;-749;-13349;201;4397;-1619;-316
1445079;13224;8154;-3575;-2235;-2173;-2965
1446075;9604;18648;-1726;-4932;-36;-1899
1447075;-7013;4296;3361;-204;1960;1466
1448077;-14762;-15944;4889;5552;1140;2665
1449088;-3307;-15368;430;4368;-1351;200
1450079;12457;5329;-4622;-2607;-2174;-2619
1451080;12005;19107;-3765;-6295;-254;-2107
1452076;-4083;7906;1954;-1750;1901;1063
1453077;-15083;-13923;5140;5150;1537;2806
1454078;-6943;-18147;1815;5517;-870;847
1455078;9601;685;-3670;-1156;-2190;-2266
1456080;13032;18083;-4485;-6491;-621;-2387
1457080;-937;11509;124;-3814;1799;658
1458076;-13891;-10295;3974;3240;1908;2886
1459093;-8823;-18779;1915;5358;-336;1480
1460078;7581;-2933;-3365;-233;-1937;-1647
1461079;13681;16319;-4829;-6096;-763;-2367
1462075;1258;13569;-474;-4477;1714;320
1463076;-13542;-7664;3927;2420;2265;2902
1464078;-11141;-19352;2503;5443;114;1937
1465078;5573;-5925;-2989;525;-1994;-1383
1466079;14830;15119;-5416;-5934;-1358;-2765
1467080;4669;16352;-1428;-5278;1102;-481
1468076;-11934;-4193;4145;2061;2183;2497
1469091;-14171;-20597;4451;6934;593;2404
1470080;435;-11866;-622;3223;-1660;-708
1471076;13365;11295;-4593;-4446;-1801;-2971
1472077;8557;19640;-2668;-6516;324;-1473
1473078;-7313;2659;2547;-347;1883;1792
1474079;-13416;-17596;4474;6363;720;2468
1475080;-1942;-15043;878;5232;-1686;-367
1476075;11683;6564;-3241;-2002;-2167;-3002
1477076;9384;18946;-2222;-5743;-69;-1980
1478076;-5781;6177;2439;-1360;1952;1457
1479091;-13698;-14781;4021;4785;1400;2991
1480075;-3643;-16371;84;4372;-1003;626
1481077;11462;3556;-4170;-1889;-2203;-2665
1482078;11846;18982;-2915;-5502;-670;-2663
1483079;-3174;9740;2715;-1288;1437;475
1484080;-14232;-12277;5862;5671;1217;2529
1485076;-7098;-18635;2484;6317;-998;899
1486076;8892;-1192;-3415;-617;-2209;-2162
1487077;13103;17531;-4754;-6712;-755;-2599
1488078;307;13528;-379;-4607;1537;193
1489092;-12735;-7806;3707;2685;1695;2578
1490078;-9022;-18736;2466;6018;-577;1368
1491079;6430;-5358;-1921;1691;-2447;-1973
1492076;13018;14332;-3310;-4230;-1569;-3182
1493077;1789;14381;374;-3859;808;-800
1494079;-12547;-5011;4203;2083;1583;2058
1495075;-10794;-17926;2534;5151;-76;1868
1496077;5454;-6881;-3189;646;-1872;-949
1497078;15460;13992;-5860;-5817;-1366;-2628
1498075;6065;17227;-1879;-5601;914;-881
1499090;-10978;-1893;4034;1514;1977;1957
1500076;-13752;-18610;4722;6761;259;2001
1501077;1420;-10924;-517;3410;-2119;-910
1502079;14898;11299;-5080;-4467;-2035;-2917
1503075;9338;19188;-3312;-6903;508;-1269
1504077;-7723;2635;2168;-968;2350;2028
1505078;-13916;-16622;4016;5461;1250;2807
1506075;-1278;-13479;159;4364;-1355;28
1507075;13427;7718;-3716;-2160;-2130;-2749
1508076;10766;18982;-2097;-5155;-63;-1879
1509155;-5878;5444;3106;-561;2042;2543
1510076;-14748;-15161;5079;5543;1330;2715
1511077;-4176;-15737;985;4910;-1221;349
1512079;12194;4694;-4067;-1845;-2211;-2514
1513079;13271;19694;-3439;-5797;-303;-2068
1514075;-2259;9669;2218;-1569;2091;1196
1515075;-14427;-12676;5637;5416;1959;3122
1516077;-7609;-18418;2437;6056;-482;1216
1517077;9330;91;-3421;-759;-2041;-2044
1518079;14443;18960;-4745;-6600;-663;-2376
1519079;1258;13738;-1;-3988;1763;584
1520091;-12849;-8714;4662;3794;2006;2906
1521075;-9473;-19190;3240;6707;-176;1627
1522077;6685;-4288;-2268;1042;-1887;-1533
1523078;14113;16200;-4604;-5813;-836;-2389
1524079;2866;15334;-944;-5172;1723;305
1525079;-12290;-5682;3517;1728;2494;3078
1526075;-11225;-19092;2687;5659;407;2229
1527076;4802;-7264;-2350;1536;-1899;-1245
1528078;14563;14031;-4689;-4902;-1528;-2926
1529078;5007;16647;-657;-4621;866;-773
1530080;-11668;-3109;4985;2509;2106;2370
1531093;-14414;-20157;5081;7347;719;2567
1532078;-248;-12858;-610;3400;-1414;-364
1533079;12808;9778;-5340;-4920;-1524;-2641
1534080;8762;19411;-3842;-7699;579;-1272
1535076;-6632;4017;1593;-1593;2091;1898
1536076;-13326;-16516;4170;5878;867;2578
1537077;-2612;-15657;986;5546;-1628;-246
1538078;11325;5234;-3264;-1657;-2239;-2997
1539080;9965;18743;-2580;-6032;-220;-2143
1540075;-4971;7384;1904;-2237;1907;1326
1541076;-13695;-13703;3484;3887;1609;3162
1542093;-4247;-16570;-577;3748;-612;1098
1543078;11499;2854;-5238;-2596;-1883;-2234
1544079;12962;19188;-4308;-6678;-581;-2580
1545080;-2164;10798;1643;-2544;1377;275
1546076;-14579;-11765;5667;5179;1142;2337
1547076;-8352;-19365;2859;6718;-1080;859
1548078;8375;-2144;-3367;-236;-2349;-2153
1549078;14037;17715;-5457;-7231;-833;-2598
1550079;1607;14753;-1267;-5733;1759;353
1551080;-12505;-6933;3446;2071;2233;3022
1552091;-9917;-19158;2845;6420;-3;1947
1553078;5673;-6426;-1513;2510;-2131;-1573
1554079;13423;14086;-3120;-3736;-1535;-3116
1555075;2944;15425;699;-3701;797;-888
1556076;-12039;-3936;4996;2471;1736;2122
1557079;-11680;-18356;3788;6291;179;2145
1558079;4032;-8611;-1677;2510;-1709;-680
1559076;14972;12818;-4407;-3946;-1282;-2488
1560077;6787;17819;-742;-4493;1155;-696
1561079;-10327;-592;4917;1922;2489;2394
1562090;-14451;-18729;5565;7222;873;2631
1563078;-301;-12960;250;4333;-1677;-382
1564079;13719;9250;-4606;-3505;-1910;-2767
1565075;9497;19057;-3084;-6458;402;-1472
1566076;-7257;3834;2544;-908;2259;1819
1567078;-14590;-16450;4674;5669;1352;2920
1568079;-2924;-15288;439;4586;-1088;444
1569076;12392;5678;-4708;-2846;-1810;-2306
1570077;11169;18844;-4298;-7193;300;-1557
1571079;-5027;6966;828;-3087;2515;1739
1572095;-14863;-14212;3661;3807;1850;3163
1573080;-5284;-16757;298;4302;-886;766
1574075;11273;2733;-4690;-2039;-2262;-2458
1575076;13215;18756;-4268;-6362;-660;-2460
1576076;-2070;10235;1436;-2573;1762;715
1577078;-14862;-11941;5122;4474;1897;2987
1578078;-8508;-18794;1973;5480;-365;1452
1579079;8929;-1044;-4220;-1240;-1979;-1804
1580080;14973;18445;-5864;-7384;-714;-2409
1581076;1948;14366;-865;-4899;1714;365
1582344;-13142;-17016;5277;6587;939;2514
1583076;-10919;-19921;4106;7468;-455;1376
1584077;5224;-6173;-1049;2551;-2538;-2039
1585078;13905;15000;-3548;-4401;-1656;-3149
1586079;3840;16058;-248;-4503;1196;-310
1587075;-11537;-4087;3959;1756;2512;3013
1588075;-11702;-18712;3035;5671;755;2648
1589076;3943;-8359;-2165;1844;-1658;-849
1590076;15020;13490;-4845;-4648;-1622;-2991
1591078;6886;18106;-958;-4737;536;-1268
1592094;-10244;-975;5066;2347;1720;1801
1593089;-14693;-19562;5694;7631;337;2196
1594079;-1058;-13792;73;4090;-1812;-571
1595075;13404;9450;-5102;-4370;-1897;-2867
1596075;10925;21116;-4142;-7804;429;-1479
1597077;-4620;6660;1086;-2296;2365;2016
1598077;-13024;-15347;3852;5204;1459;3143
1599079;-3645;-16788;819;5304;-1128;399
1600079;10835;3748;-3738;-1848;-2138;-2776
1601075;11025;19208;-3446;-6631;-418;-2430
1602077;-3586;9388;1397;-2812;1694;902
1603092;-13735;-12702;4055;4220;1509;2983
1604076;-5658;-17910;791;5100;-633;1235
1605078;10404;713;-4012;-1107;-1863;-1999
1606078;13334;18733;-3835;-6026;-473;-2445
1607079;-935;12529;1430;-2956;1689;412
1608080;-13892;-9818;5190;4303;1684;2732
1609076;-8694;-19263;2635;6361;-546;1461
1610076;7840;-3645;-2911;562;-2189;-1812
1611078;14232;16699;-4307;-5584;-1111;-2842
1612078;2227;15412;186;-4152;1390;-200
1613091;-12655;-5860;4813;3056;2125;2738
1614075;-11213;-19597;3803;6908;168;2190
1615076;4543;-8133;-1431;2512;-1857;-1041
1616077;14003;13442;-4268;-4602;-1220;-2653
1617078;4947;17182;-1316;-5526;1231;-580
1618078;-10604;-1429;3133;440;2262;2409
1619080;-12158;-17851;2744;4979;567;2459
1620076;2621;-10456;-2368;1837;-1655;-477
1621078;14630;11144;-5729;-5002;-1511;-2555
1622079;7931;18453;-2843;-6478;882;-1005
1623089;-9246;1483;2886;-323;2401;2124
1624079;-14693;-17724;4226;5639;1047;2715
1625075;-1129;-13870;-623;3540;-1408;15
1626077;13946;8190;-5402;-3961;-1807;-2471
1627079;11032;19755;-3744;-6909;336;-1529
1628079;-6010;5738;2362;-1222;2271;1641
1629076;-15110;-15713;5262;6009;1496;2913
1630077;-4602;-16762;1800;5963;-1105;490
1631079;11638;3821;-3003;-814;-2244;-2569
1632075;12328;19059;-2785;-5419;-395;-2217
1633091;-3327;9138;2101;-1952;2014;1094
1634076;-14645;-12718;5054;4816;1825;3021
1635078;-6622;-17697;1779;5620;-635;1111
1636079;10356;799;-3784;-909;-2150;-2144
1637076;14103;18542;-4342;-6181;-801;-2553
1638076;-428;12140;1033;-3068;1605;380
1639077;-14564;-10359;5451;4497;1861;2763
1640077;-10030;-19709;3246;6694;-484;1359
1641078;7249;-3625;-2730;576;-2449;-2090
1642080;14808;17011;-4890;-6099;-1450;-3057
1643092;2983;15418;-551;-4724;1150;-316
1644076;-12675;-6275;4587;2925;1878;2476
1645078;-11864;-19913;3897;6967;-173;1705
1646078;4122;-7906;-1443;2386;-2311;-1610
1647080;14323;14025;-4250;-4651;-1753;-3150
1648080;5501;17367;-925;-5054;786;-880
1649076;-10717;-2138;3991;1483;1944;2189
1650076;-12972;-18874;3932;6285;163;1994
1651078;1895;-10795;-1227;2908;-2223;-1209
1652078;14461;11546;-4929;-4402;-2099;-3230
1653080;8142;18806;-2251;-6015;351;-1439
1654092;-8956;1346;3325;191;2003;1902
1655076;-14638;-18173;4253;5826;879;2618
1656078;-1580;-14356;-852;3326;-1504;-178
1657078;13573;8261;-5521;-4233;-2137;-2963
1658079;11960;21165;-4076;-7383;-249;-2182
1659080;-3838;8023;1495;-2101;1639;1098
1660076;-13672;-14628;4402;5248;1046;2611
1661076;-5389;-18134;1337;5623;-1190;470
1662078;9851;1703;-3566;-1354;-2101;-2484
1663079;11955;19023;-3948;-6728;-419;-2351
1664091;-1951;11323;464;-3798;1801;823
1665076;-13584;-11235;3496;3207;1761;3018
1666077;-7391;-19059;1021;5079;-556;1317
1667078;8663;-1976;-3529;-315;-2263;-2215
1668079;13176;17306;-3759;-5455;-1159;-3030
1669075;-280;13231;1268;-3058;1263;-116
1670075;-14308;-8943;5320;3992;1829;2741
1671077;-10486;-20186;2906;6237;-30;2024
1672078;6393;-5729;-3198;365;-1716;-1147
1673079;14640;15845;-5376;-6263;-912;-2550
1674211;3882;16846;-1024;-1705;2157;1348
1675078;-11780;-3876;4365;2401;2174;2568
1676078;-12196;-19602;4511;7382;169;2153
1677080;2810;-10324;-11;4055;-2165;-1183
1678080;13409;11517;-3045;-3013;-1864;-3160
1679076;5817;17568;-784;-4871;674;-1205
1680076;-9823;366;3320;302;2235;2225
1681078;-12830;-17294;3256;5096;962;2850
1682079;1021;-12198;-1238;3024;-1424;-75
1683075;13774;8931;-4245;-3020;-1831;-2775
1684075;8454;18126;-1480;-4746;241;-1786
1685088;-8632;2843;4017;592;1898;1395
1686079;-15548;-17195;5361;6212;800;2445
1687075;-3044;-15543;327;4236;-1571;78
1688077;13100;6159;-5420;-3692;-1971;-2422
1689079;12363;20059;-5041;-7847;283;-1627
1690079;-4019;8239;647;-3028;2433;1572
1691076;-14742;-13956;4157;4485;1813;3104
1692077;-5976;-17704;1317;5301;-842;887
1693080;10645;1715;-3584;-1094;-2251;-2359
1694075;13206;18722;-3852;-6094;-663;-2471
1695077;-1652;11085;905;-3163;1742;600
1696093;-14292;-10957;4328;3706;1760;2771
1697079;-7983;-18351;1783;5392;-578;1257
1698076;9023;-1458;-3304;-167;-2187;-1922
1699076;14360;17426;-3950;-5317;-929;-2568
1700078;842;13361;996;-3009;1630;243
1701079;-14132;-8586;5234;3849;2166;2847
1702076;-11077;-19739;3268;6267;-93;1751
1703077;6162;-5305;-2654;731;-2251;-1676
1704078;15273;16061;-5310;-6031;-1495;-2950
1705078;4573;16595;-1346;-5250;1103;-468
1706091;-11914;-4422;4241;2317;2103;2478
1707076;-12847;-19738;4322;6981;306;2139
1708077;2849;-9437;-1007;2793;-1862;-964
1709078;14781;13198;-4696;-4763;-1531;-2734
1710079;7629;18898;-2198;-6125;947;-773
1711079;-9023;421;2840;122;2319;2334
1712076;-13276;-18012;3720;5760;706;2426
1713076;339;-12449;-531;3665;-1866;-715
1714077;13662;9472;-3958;-3000;-2154;-3096
1715078;8943;18795;-1543;-5013;105;-1703
1716092;-7834;3188;3779;425;1972;1670
1717077;-14774;-16960;4783;5869;1148;2770
1718078;-2496;-15005;-288;3717;-1241;205
1719079;13618;7190;-5409;-3800;-2101;-2725
1720079;13402;21561;-4483;-7413;-273;-2178
1721075;-2412;9784;1329;-2294;1855;1145
1722076;-13815;-13541;5156;5673;1524;2951
1723078;-7084;-19335;2695;6827;-724;1007
1724078;8381;-668;-2586;-158;-1908;-2113
1725079;12440;18398;-3918;-6445;-463;-2349
1726097;-44;13420;-38;-4397;1825;697
1727093;-12468;-8815;3366;2736;2062;2990
1728078;-8057;-18995;1665;5606;-127;1798
1729078;7525;-3951;-2478;1049;-2035;-1799
1730080;13259;16014;-2881;-4187;-1255;-3054
1731080;894;14248;1746;-2608;1079;-453
1732077;-13701;-7059;5609;3834;1824;2544
1733077;-11296;-19904;3174;6152;90;2157
1734078;5411;-7184;-3318;380;-1748;-977
1735078;15168;14971;-6339;-6834;-1193;-2701
1736075;5632;18076;-2410;-6462;1102;-742
1737075;-10804;-1899;3607;1354;2047;2228
1738076;-13053;-19272;4576;7188;251;2194
1739089;1421;-11875;-240;3935;-1977;-797
1740079;13475;10318;-4576;-4291;-1648;-2733
1741080;7517;18572;-3198;-7317;909;-990
1742075;-8250;2719;1364;-1958;2501;2266
1743077;-12903;-16134;2570;4294;1187;2910
1744077;-275;-13428;-878;3727;-1424;-3
1745079;12909;6842;-3469;-1760;-2185;-2937
1746079;8900;17599;-743;-3933;-270;-2242
1747075;-7689;4315;4508;645;1671;1028
1748076;-15481;-15742;5631;6015;1023;2542
1749089;-3942;-15936;668;4619;-1303;412
1750080;12638;4693;-4676;-2419;-2175;-2472
1751076;13274;19747;-3820;-6177;-354;-2258
1752078;-2823;9531;2260;-1523;1882;851
1753079;-15148;-13137;6071;5901;1657;2831
1754076;-8003;-19011;3115;6808;-787;1051
1755076;9204;-420;-2761;-74;-2270;-2164
1756078;14022;18417;-4467;-6397;-739;-2488
1757079;339;13054;-396;-4531;1853;552
1758076;-13582;-9153;3647;2657;2122;2971
1759089;-9280;-18922;2104;5574;-226;1648
1760079;7454;-3658;-2863;595;-2137;-1696
1761076;14286;16183;-4306;-5310;-1162;-2728
1762077;1882;14224;-2;-4118;1429;-89
1763079;-13711;-7114;4397;2531;2245;2764
1764080;-11933;-19666;2838;5587;192;2064
1765077;5255;-6578;-3158;522;-2048;-1282
1766078;15699;15334;-6164;-6418;-1522;-2865
1767080;5982;17557;-2153;-5985;1051;-636
1768075;-11249;-2959;3988;1693;2293;2474
