Timestamp;js_gxf;js_gxr;js_gyf;js_gyr;js_gzf;js_gzr
2025078;413;414;-946;-915;458;432
2026075;219;180;-555;-473;155;101
2027075;-113;-177;76;172;-240;-299
2028076;-404;-455;646;713;-541;-577
2029117;-497;-497;883;890;-618;-610
2030075;-347;-293;675;614;-441;-394
2031076;-33;37;117;16;-93;-31
2032077;287;330;-514;-606;261;306
2033077;460;453;-898;-933;445;451
2034079;400;358;-832;-787;359;324
2035078;135;88;-344;-239;45;-11
2036075;-206;-237;322;431;-331;-385
2037075;-463;-477;836;890;-580;-603
2038076;-521;-520;940;913;-582;-562
2039191;-359;-338;582;491;-342;-288
2040079;-54;-10;-57;-163;26;85
2041079;245;295;-656;-725;354;390
2042080;380;403;-913;-913;487;484
2043078;272;243;-697;-631;360;321
2044080;-20;-91;-117;-16;25;-29
2045078;-338;-403;537;626;-356;-406
2046075;-510;-522;943;978;-604;-626
2047075;-449;-400;897;858;-594;-577
2048077;-181;-109;421;323;-332;-280
2049114;169;215;-254;-362;51;114
2050080;432;434;-800;-862;367;408
2051079;476;450;-946;-930;462;457
2052075;285;252;-618;-532;296;246
2053076;-30;-61;18;130;-45;-110
2054078;-302;-329;640;719;-390;-434
2055078;-397;-410;929;936;-563;-565
2056076;-282;-264;743;675;-473;-434
2057076;-8;40;183;77;-166;-109
2058079;305;363;-472;-563;198;245
2059189;514;543;-913;-946;440;459
2060079;501;478;-928;-890;454;436
2061079;248;185;-497;-409;247;202
2062075;-122;-188;192;292;-75;-125
2063076;-413;-443;821;893;-354;-386
2064078;-475;-455;1094;1105;-439;-437
2065078;-295;-241;896;837;-272;-234
2066079;20;74;353;250;72;132
2067078;318;343;-252;-346;422;473
2068095;460;454;-626;-658;594;608
2069188;388;361;-592;-544;502;466
2070079;141;107;-166;-68;194;128
2071079;-155;-188;442;535;-178;-237
2072080;-358;-380;922;965;-432;-451
2073078;-369;-366;1007;982;-439;-411
2074080;-176;-142;623;542;-203;-147
2075078;138;193;-62;-166;149;202
2076075;435;482;-726;-809;441;466
2077075;571;580;-1055;-1078;532;522
2078076;471;434;-917;-863;379;343
2079076;176;113;-409;-304;47;-1
2080088;-169;-221;207;306;-324;-369
2081075;-394;-407;641;679;-561;-585
2082075;-384;-355;682;642;-544;-532
2083077;-144;-93;299;209;-277;-226
2084077;200;248;-321;-415;104;171
2085078;469;494;-856;-911;409;454
2086079;521;512;-1013;-1005;490;482
2087080;336;296;-699;-629;317;260
2088078;18;-34;-64;40;-21;-90
2089094;-278;-317;590;681;-362;-403
2090088;-423;-428;963;994;-533;-527
2091075;-351;-320;884;834;-435;-394
2092075;-84;-33;396;291;-101;-48
2093077;266;313;-247;-350;306;353
2094077;529;552;-716;-761;586;611
2095078;567;558;-771;-736;605;597
2096079;365;323;-393;-300;364;319
2097080;32;-23;218;318;-19;-84
2098078;-259;-300;757;814;-365;-417
2099080;-371;-373;955;944;-514;-520
2100091;-254;-214;709;641;-393;-348
2101079;32;91;132;39;-59;10
2102078;343;386;-492;-571;317;371
2103080;518;524;-853;-882;540;550
2104078;473;441;-770;-731;489;453
2105080;241;194;-293;-199;192;132
2106079;-44;-83;332;436;-193;-246
2107080;-238;-251;798;852;-461;-483
2108078;-248;-232;871;845;-478;-459
2109080;-68;-33;510;417;-244;-194
2110090;227;267;-113;-221;122;180
2111078;514;546;-693;-758;454;492
2112079;658;668;-942;-936;603;604
2113075;578;559;-750;-683;503;469
2114076;309;262;-228;-136;204;151
2115078;-15;-69;368;442;-153;-200
2116079;-230;-259;763;790;-394;-416
2117075;-229;-212;775;747;-401;-385
2118076;-15;41;392;320;-170;-123
2119078;307;367;-206;-294;174;232
2120089;578;606;-733;-800;447;483
2121079;662;646;-935;-944;496;488
2122079;521;475;-719;-659;293;241
2123075;224;178;-193;-91;-60;-127
2124076;-87;-116;391;480;-400;-444
2125078;-277;-283;752;778;-575;-574
2126079;-267;-254;700;651;-510;-472
2127075;-68;-39;250;154;-238;-188
2128076;222;262;-369;-462;107;147
2129078;462;497;-832;-876;365;383
2130089;528;535;-897;-871;419;412
2131075;381;347;-530;-447;258;228
2132080;94;34;86;185;-28;-72
2133079;-181;-230;651;720;-304;-344
2134078;-297;-300;890;893;-439;-452
2135080;-186;-141;678;615;-356;-331
2136079;97;162;122;21;-73;-18
2137080;422;464;-491;-579;281;339
2138078;631;633;-849;-877;527;554
2139080;621;591;-777;-729;525;505
2140092;392;352;-321;-222;274;216
2141077;66;30;286;382;-90;-154
2142078;-174;-197;744;786;-380;-413
2143079;-204;-203;825;796;-456;-439
2144078;-25;8;497;416;-290;-239
2145080;258;311;-76;-166;26;81
2146079;515;557;-611;-670;332;362
2147080;640;644;-852;-855;469;466
2148078;573;538;-686;-635;366;335
2149080;329;278;-197;-113;74;29
2150092;23;-15;369;448;-266;-309
2151079;-177;-189;729;765;-498;-522
2152078;-165;-146;711;681;-516;-507
2153080;33;72;324;240;-304;-262
2154078;295;335;-251;-347;53;112
2155080;499;520;-758;-816;390;437
2156079;575;569;-956;-950;529;537
2157080;499;472;-740;-676;390;350
2158078;285;253;-205;-115;49;-19
2159080;18;-9;383;458;-307;-364
2160089;-167;-185;726;752;-493;-503
2161078;-163;-160;652;614;-419;-376
2162079;38;69;201;113;-127;-60
2163080;332;385;-403;-500;236;287
2164078;576;619;-871;-925;494;505
2165080;656;659;-976;-957;523;498
2166079;538;494;-658;-576;315;273
2167080;274;214;-64;36;-26;-68
2168078;2;-35;519;590;-343;-374
2169080;-120;-114;805;813;-491;-502
2170093;-11;29;645;588;-404;-385
2171077;270;321;117;22;-118;-70
2172078;556;591;-514;-603;229;286
2173079;677;677;-929;-969;458;492
2174078;563;529;-917;-884;445;428
2175080;274;222;-477;-384;194;131
2176079;-51;-96;183;291;-164;-234
2177080;-266;-283;750;817;-446;-479
2178079;-277;-259;943;936;-507;-483
2179075;-84;-42;660;581;-313;-253
2180088;216;262;37;-72;34;91
2181079;479;507;-607;-693;351;378
2182079;575;574;-942;-960;475;465
2183075;457;427;-800;-740;352;317
2184076;177;130;-255;-147;49;6
2185078;-143;-186;418;518;-287;-326
2186079;-363;-382;885;927;-508;-528
2187075;-377;-364;909;872;-509;-501
2188076;-172;-130;473;377;-280;-240
2189078;161;213;-206;-314;86;146
2190090;465;504;-797;-863;422;472
2191079;589;593;-1015;-1010;556;564
2192079;456;421;-770;-698;412;369
2193075;115;53;-198;-95;64;-8
2194076;-271;-329;408;488;-304;-363
2195077;-497;-519;742;761;-499;-508
2196079;-431;-401;646;595;-426;-381
2197079;-112;-42;186;92;-132;-65
2198078;282;351;-394;-481;229;279
2199079;557;584;-809;-845;485;494
2200089;605;576;-861;-831;514;489
2201078;430;372;-523;-446;307;266
2202079;129;82;59;146;-37;-77
2203080;-148;-163;624;686;-352;-383
2204078;-260;-248;905;917;-482;-493
2205080;-151;-127;757;714;-361;-339
2206079;115;145;253;167;-48;5
2207080;401;434;-350;-443;303;365
2208078;578;601;-751;-800;523;554
2209080;573;570;-754;-725;503;478
2210088;384;347;-372;-277;249;181
2211078;82;26;195;301;-121;-188
2212079;-186;-229;673;726;-432;-459
2213080;-278;-278;826;801;-538;-518
2214078;-139;-94;562;482;-399;-353
2215080;144;206;-7;-97;-95;-51
2216079;412;451;-610;-673;214;240
2217080;530;522;-938;-955;374;379
2218078;439;396;-817;-781;301;284
2219080;181;133;-310;-227;30;-8
2220092;-116;-145;327;426;-301;-352
2221077;-289;-292;783;845;-529;-564
2222078;-236;-217;846;828;-535;-528
2223079;9;46;487;394;-313;-259
2224078;315;358;-122;-238;37;107
2225080;534;564;-698;-770;354;397
2226079;581;578;-964;-956;486;477
2227080;440;402;-783;-710;369;319
2228078;159;107;-238;-143;61;4
2229080;-152;-192;401;475;-278;-314
2230303;-346;-356;808;835;-474;-470
2231005;-360;-289;773;743;-425;-401
2232077;-54;-9;321;241;-164;-123
2233077;287;338;-308;-408;174;220
2234079;531;561;-801;-868;433;464
2235078;556;547;-915;-906;495;493
2236075;365;317;-592;-505;332;294
2237075;56;-3;15;132;16;-41
2238076;-226;-261;612;692;-305;-352
2239076;-349;-343;899;899;-475;-484
2240078;-251;-211;726;653;-403;-370
2241090;21;68;181;78;-124;-66
2242075;321;355;-454;-535;218;269
2243076;489;496;-863;-888;445;462
2244078;439;419;-852;-815;432;408
2245078;201;160;-436;-355;181;129
2246075;-111;-157;179;269;-185;-241
2247076;-362;-392;703;763;-495;-527
2248078;-445;-443;890;892;-601;-597
2249079;-326;-293;656;595;-457;-418
2250075;-69;-22;114;17;-132;-77
2251076;197;234;-475;-560;223;269
2252091;348;356;-836;-864;442;459
2253077;312;288;-800;-757;419;398
2254078;95;54;-389;-300;160;109
2255075;-210;-251;188;277;-206;-263
2256076;-461;-486;640;684;-480;-515
2257078;-519;-517;733;712;-504;-493
2258079;-344;-310;420;346;-253;-196
2259075;-23;30;-139;-230;150;224
2260076;274;321;-670;-735;512;560
2261078;408;418;-913;-920;663;659
2262090;325;289;-745;-691;536;485
2263078;74;15;-229;-137;194;129
2264078;-220;-265;412;501;-198;-244
2265079;-411;-418;886;932;-449;-460
2266079;-405;-376;960;941;-443;-420
2267080;-212;-170;590;511;-197;-153
2268078;60;93;-37;-142;154;202
2269080;282;296;-596;-673;430;462
2270078;359;355;-792;-795;494;492
2271080;260;242;-520;-441;312;271
2272091;25;-5;86;205;-35;-97
2273078;-236;-272;729;822;-384;-436
2274079;-382;-405;1087;1102;-558;-569
2275076;-319;-307;964;898;-451;-413
2276078;-67;-16;403;293;-103;-34
2277079;245;308;-325;-425;311;375
2278080;459;491;-861;-908;576;599
2279078;464;440;-944;-918;548;518
2280080;254;190;-556;-470;238;170
2281078;-73;-133;78;183;-201;-270
2282090;-357;-378;625;695;-550;-585
2283078;-456;-436;807;803;-633;-618
2284078;-328;-288;524;444;-407;-351
2285080;-37;0;-99;-213;9;78
2286079;276;302;-759;-849;402;451
2287080;461;474;-1118;-1137;573;577
2288078;417;410;-980;-919;442;399
2289080;158;121;-401;-290;85;18
2290078;-189;-248;341;449;-307;-364
2291080;-451;-498;895;949;-543;-559
2292090;-496;-495;1003;978;-518;-487
2293078;-305;-247;625;534;-256;-197
2294078;27;104;-41;-152;116;170
2295080;334;378;-653;-729;426;452
2296079;455;439;-900;-902;525;516
2297080;322;265;-658;-585;354;317
2298078;13;-43;-52;60;-11;-64
2299080;-299;-326;611;704;-399;-449
2300078;-450;-442;991;1017;-620;-645
2301080;-370;-340;891;835;-566;-545
2302090;-114;-78;359;251;-251;-189
2303078;184;217;-333;-438;185;260
2304079;397;417;-846;-895;541;587
2305080;437;436;-937;-907;638;627
2306079;285;258;-572;-482;418;356
2307080;2;-44;68;171;-6;-84
2308078;-278;-322;670;738;-409;-460
2309075;-411;-424;937;941;-579;-577
2310076;-318;-287;734;673;-442;-392
2311077;-38;21;161;62;-83;-14
2312079;295;350;-502;-595;315;365
2313092;529;548;-943;-985;563;573
2314078;555;530;-959;-927;543;514
2315079;358;309;-544;-452;267;216
2316075;36;-9;106;212;-124;-177
2317076;-245;-269;677;745;-437;-470
2318078;-349;-346;886;881;-524;-522
2319079;-239;-211;624;550;-351;-311
2320075;20;61;19;-87;-9;51
2321076;300;337;-629;-716;331;381
2322078;457;473;-999;-1024;488;498
2323165;399;381;-904;-853;365;325
2324075;137;87;-389;-287;14;-55
2325077;-198;-256;289;392;-385;-447
2326079;-427;-458;794;846;-632;-650
2327079;-418;-398;883;858;-606;-572
2328079;-173;-112;517;427;-318;-253
2329078;179;245;-120;-227;102;163
2330079;469;500;-710;-781;469;500
2331078;572;554;-953;-953;615;610
2332080;455;409;-718;-649;475;440
2333078;176;132;-112;-5;129;77
2334091;-137;-161;567;660;-241;-291
2335078;-327;-332;978;1012;-447;-470
2336079;-283;-272;910;864;-389;-367
2337080;-22;9;390;284;-96;-34
2338078;315;366;-318;-432;285;353
2339080;557;600;-850;-911;553;586
2340078;587;588;-927;-899;556;531
2341080;394;342;-503;-399;275;206
2342078;59;-15;214;339;-150;-223
2343080;-270;-318;871;950;-506;-543
2344078;-432;-426;1147;1142;-620;-605
2345088;-334;-284;912;831;-450;-396
2346079;-19;39;288;175;-85;-25
2347078;344;383;-414;-503;298;338
2348080;559;565;-850;-878;526;534
2349078;518;495;-815;-772;489;468
2350080;260;216;-352;-260;210;165
2351078;-70;-118;279;376;-163;-217
2352080;-312;-341;753;805;-432;-469
2353078;-359;-352;841;820;-452;-446
2354080;-195;-154;509;424;-214;-159
2355090;98;152;-95;-198;160;235
2356079;374;411;-706;-777;491;539
2357079;495;495;-1038;-1049;617;609
2358080;401;366;-915;-865;476;420
2359078;144;94;-387;-297;132;66
2360080;-138;-175;273;366;-246;-287
2361078;-288;-294;728;781;-474;-477
2362080;-221;-194;763;741;-450;-423
2363078;24;71;387;296;-202;-161
2364080;315;358;-205;-315;133;175
2365094;506;523;-741;-806;399;427
2366090;520;503;-972;-961;481;483
2367075;364;324;-773;-701;339;310
2368075;95;55;-210;-117;27;-25
2369077;-181;-206;462;538;-311;-363
2370077;-334;-340;908;944;-492;-513
2371078;-272;-258;896;874;-403;-373
2372078;-8;28;429;348;-80;-11
2373080;334;385;-251;-364;310;379
2374078;586;626;-805;-888;583;609
2375075;632;632;-959;-956;612;583
2376093;462;414;-636;-540;384;321
2377088;159;92;7;140;-3;-61
2378076;-132;-174;650;740;-364;-393
2379076;-266;-259;961;958;-513;-509
2380079;-171;-126;781;697;-374;-342
2381079;98;149;205;94;-29;21
2382075;393;424;-468;-549;338;389
2383076;557;557;-899;-919;547;573
2384078;515;492;-873;-833;498;477
2385078;295;261;-410;-328;206;143
2386075;-3;-39;255;347;-200;-272
2387090;-248;-275;796;861;-525;-565
2388079;-318;-322;957;959;-598;-582
2389079;-162;-134;662;591;-377;-316
2390075;152;206;43;-70;17;88
2391076;468;522;-611;-709;384;426
2392078;626;644;-982;-1008;549;544
2393078;549;515;-877;-817;450;408
2394079;283;216;-345;-232;143;90
2395078;-34;-89;343;448;-225;-266
2396079;-245;-254;841;884;-480;-497
2397089;-244;-209;890;853;-489;-477
2398078;-26;24;463;367;-243;-202
2399079;313;353;-220;-327;130;187
2400080;619;638;-811;-877;434;481
2401078;747;748;-1016;-1011;513;517
2402080;636;619;-750;-675;329;279
2403078;341;302;-153;-46;-25;-101
2404080;5;-46;485;570;-373;-427
2405078;-208;-244;858;881;-533;-531
2406075;-196;-185;777;727;-415;-362
2407091;34;93;267;169;-78;-9
2408078;360;431;-431;-533;306;352
2409079;603;636;-982;-1041;550;556
2410080;634;607;-1120;-1107;543;516
2411078;441;376;-780;-698;302;259
2412080;120;64;-123;-11;-49;-92
2413078;-175;-192;531;619;-347;-377
2414080;-308;-291;860;878;-461;-467
2415078;-215;-186;700;637;-346;-321
2416075;61;89;137;25;-61;-11
2417092;384;414;-528;-630;255;306
2418077;599;626;-947;-982;441;463
2419077;609;614;-896;-845;395;370
2420079;415;382;-392;-282;130;69
2421078;103;41;327;437;-231;-293
2422080;-188;-241;914;973;-516;-544
2423078;-313;-320;1088;1069;-578;-559
2424080;-198;-150;768;686;-374;-323
2425078;104;174;119;13;3;61
2426075;433;480;-540;-622;375;415
2427162;619;618;-897;-918;559;567
2428079;583;544;-795;-745;476;448
2429079;365;318;-305;-208;179;125
2430080;86;58;313;408;-182;-236
2431078;-111;-115;750;794;-433;-460
2432080;-123;-110;797;766;-456;-440
2433078;60;84;439;352;-245;-194
2434080;344;379;-143;-239;86;144
2435078;578;613;-660;-716;363;396
2436075;640;651;-846;-838;432;420
2437092;493;462;-599;-533;240;191
2438088;199;137;-41;52;-133;-195
2439075;-115;-171;547;624;-518;-565
2440076;-305;-319;878;902;-739;-750
2441078;-271;-235;797;754;-694;-667
2442079;-18;41;339;248;-404;-351
2443075;323;372;-293;-388;-6;50
2444076;572;587;-806;-860;311;347
2445078;603;583;-948;-936;399;395
2446079;411;369;-643;-569;220;176
2447075;101;58;-36;65;-118;-181
2448076;-174;-203;569;650;-430;-476
2449090;-295;-299;874;892;-552;-552
2450079;-213;-189;727;670;-424;-378
2451079;38;80;200;95;-108;-44
2452075;344;388;-452;-550;242;287
2453076;555;579;-919;-961;450;456
2454078;556;544;-973;-940;408;377
2455078;340;294;-586;-498;140;91
2456076;28;-28;53;154;-211;-258
2457076;-209;-242;628;693;-472;-497
2458079;-252;-239;845;845;-516;-507
2459089;-88;-37;603;536;-319;-278
2460078;198;253;42;-59;29;86
2461078;471;497;-546;-631;367;413
2462079;601;591;-872;-893;536;547
2463078;524;492;-769;-715;465;434
2464080;269;233;-274;-173;195;138
2465078;-44;-75;384;481;-143;-194
2466075;-270;-291;883;930;-386;-406
2467075;-297;-299;960;936;-406;-386
2468076;-111;-82;565;480;-183;-136
2469091;192;246;-105;-213;167;220
2470077;457;506;-717;-796;457;491
2471077;550;557;-969;-976;538;534
2472078;427;382;-743;-672;376;334
2473078;150;83;-162;-49;54;-4
2474080;-145;-190;480;575;-275;-320
2475078;-312;-309;863;887;-454;-462
2476080;-256;-215;788;732;-389;-357
2477079;0;47;288;184;-111;-57
2478080;316;349;-386;-484;232;281
2479150;524;534;-901;-948;467;487
2480076;524;511;-1006;-982;481;463
2481076;331;299;-662;-582;278;232
2482078;43;2;-51;46;-39;-90
2483078;-220;-254;529;600;-322;-352
2484080;-356;-366;813;823;-430;-428
2485078;-299;-278;679;626;-304;-271
2486075;-57;-12;206;116;4;54
2487075;269;318;-368;-450;341;387
2488076;519;549;-762;-796;528;547
2489091;564;556;-783;-753;467;444
2490088;386;342;-426;-348;193;136
2491075;84;27;128;217;-155;-215
2492075;-190;-226;614;669;-413;-441
2493077;-312;-309;792;789;-462;-443
2494077;-225;-188;571;510;-276;-224
2495078;37;85;43;-47;66;120
2496079;352;388;-544;-622;402;434
2497080;550;562;-899;-929;562;563
2498078;518;502;-835;-798;464;437
2499080;270;228;-374;-283;161;113
2500078;-62;-114;254;355;-192;-243
2501090;-306;-341;731;788;-420;-448
2502078;-340;-333;821;801;-418;-403
2503079;-151;-101;497;408;-203;-151
2504080;165;229;-63;-167;111;171
2505078;453;491;-576;-636;378;409
2506075;566;557;-784;-771;471;458
2507076;443;397;-577;-506;341;297
2508078;139;85;-55;32;44;-3
2509079;-195;-231;516;582;-279;-311
2510075;-386;-393;845;864;-471;-479
2511092;-337;-314;763;727;-435;-419
2512078;-84;-42;308;228;-186;-148
2513079;223;268;-297;-390;154;204
2514075;422;446;-763;-821;410;448
2515076;422;409;-861;-850;435;433
2516078;243;197;-546;-466;198;147
2517079;-18;-69;20;126;-185;-262
2518075;-246;-269;553;625;-524;-578
2519076;-335;-323;789;787;-651;-646
2520078;-240;-206;619;549;-517;-458
2521078;-1;34;134;40;-205;-136
2522088;265;289;-413;-481;126;162
2523079;425;435;-749;-763;323;314
2524079;406;398;-721;-682;301;267
2525079;226;198;-369;-301;80;47
2526078;-24;-64;118;184;-225;-250
2527079;-228;-259;508;545;-463;-482
2528078;-287;-288;616;610;-511;-519
2529080;-167;-133;380;330;-341;-322
2530078;69;120;-110;-188;-24;27
2531080;289;324;-634;-707;299;360
2532089;366;362;-934;-965;481;509
2533078;258;218;-860;-826;429;398
2534079;18;-29;-442;-354;159;88
2535080;-236;-265;120;216;-193;-258
2536079;-391;-390;556;606;-449;-467
2537080;-368;-346;647;623;-476;-442
2538078;-168;-137;343;261;-259;-202
2539080;117;149;-197;-290;94;141
2540078;351;377;-689;-745;405;425
2541080;422;430;-869;-862;510;504
2542096;303;281;-634;-569;354;327
2543089;54;7;-87;4;30;-14
2544075;-209;-256;521;599;-282;-329
2545075;-364;-379;912;943;-425;-445
2546077;-327;-301;907;877;-338;-310
2547077;-108;-55;518;439;-65;-1
2548079;188;235;-64;-156;274;335
2549078;413;429;-558;-618;533;555
2550080;455;437;-720;-716;585;561
2551078;298;260;-473;-404;390;340
2552080;20;-18;57;155;30;-18
2553078;-245;-271;589;664;-316;-348
2554091;-374;-380;831;840;-472;-478
2555077;-308;-291;634;570;-359;-335
2556078;-81;-44;81;-24;-37;13
2557079;200;242;-557;-649;331;389
2558078;415;442;-968;-1000;568;600
2559080;482;477;-951;-908;560;541
2560078;377;345;-515;-421;314;251
2561080;148;106;133;230;-46;-115
2562078;-86;-116;685;741;-338;-371
2563080;-185;-187;873;865;-416;-395
2564092;-69;-40;618;551;-249;-195
2565077;209;258;72;-22;63;116
2566079;494;539;-468;-543;356;381
2567080;634;647;-723;-737;473;464
2568078;569;539;-571;-514;351;319
2569080;340;285;-100;-3;48;6
2570078;66;21;449;532;-289;-329
2571080;-108;-116;803;826;-506;-529
2572079;-88;-59;770;726;-505;-497
2573075;117;163;346;260;-288;-245
2574092;400;438;-280;-369;51;110
2575077;622;637;-816;-870;356;400
2576079;685;676;-1003;-1001;475;477
2577075;561;536;-762;-703;340;297
2578076;292;258;-234;-142;7;-56
2579078;-13;-50;305;384;-358;-409
2580078;-212;-237;589;611;-570;-581
2581075;-198;-193;482;431;-513;-481
2582076;15;57;42;-53;-217;-159
2583078;303;362;-508;-594;160;215
2584091;505;540;-894;-924;422;447
2585079;522;505;-911;-873;439;420
2586080;356;297;-541;-459;208;155
2587075;91;36;38;123;-154;-213
2588076;-145;-162;550;602;-466;-502
2589078;-242;-220;759;759;-572;-566
2590077;-150;-114;585;535;-416;-373
2591078;82;108;126;48;-83;-25
2592078;331;346;-388;-460;258;302
2593079;469;477;-708;-737;447;456
2594078;423;421;-663;-632;405;377
2595093;209;184;-257;-177;157;108
2596078;-76;-124;323;417;-179;-225
2597078;-292;-336;794;851;-440;-464
2598080;-323;-326;911;900;-490;-481
2599078;-152;-102;604;527;-298;-259
2600080;127;197;16;-88;30;84
2601078;374;413;-569;-647;322;364
2602080;472;454;-870;-881;431;435
2603078;376;322;-741;-683;312;273
2604080;125;79;-247;-152;31;-28
2605078;-171;-188;366;451;-272;-316
2606091;-369;-365;791;827;-455;-460
2607079;-355;-345;811;781;-429;-398
2608079;-130;-113;416;335;-207;-162
2609080;185;222;-189;-285;109;147
2610078;440;486;-700;-763;372;392
2611080;521;542;-863;-859;460;459
2612078;401;370;-605;-533;334;311
2613080;131;61;-57;44;52;11
2614078;-171;-231;507;584;-254;-300
2615080;-352;-361;806;817;-440;-465
2616091;-307;-262;683;626;-401;-385
2617075;-62;0;196;102;-147;-92
2618075;234;273;-404;-488;201;266
2619077;421;419;-805;-839;470;504
2620077;419;389;-800;-767;521;503
2621078;249;216;-396;-311;329;272
2622078;-1;-22;197;292;-12;-72
2623080;-214;-226;689;746;-329;-361
2624078;-281;-285;853;842;-452;-444
2625080;-158;-147;626;556;-309;-269
2626091;95;131;131;42;23;75
2627075;352;400;-384;-447;367;410
2628075;484;510;-662;-671;546;560
2629077;425;403;-559;-514;481;456
2630077;187;126;-128;-50;217;163
2631078;-132;-194;414;490;-114;-168
2632078;-379;-401;803;842;-358;-383
2633080;-413;-386;858;840;-403;-386
2634078;-209;-154;559;490;-228;-182
2635080;111;160;44;-41;77;126
2636091;371;391;-446;-507;358;387
2637079;458;446;-678;-685;470;467
2638079;367;336;-539;-489;355;323
2639075;158;128;-96;-14;74;28
2640076;-80;-100;436;510;-227;-268
2641078;-247;-257;800;832;-401;-416
2642078;-256;-255;809;783;-362;-342
2643075;-86;-65;440;365;-127;-79
2644076;186;227;-144;-234;193;245
2645078;423;466;-666;-730;450;478
2646091;516;530;-876;-881;515;505
2647079;429;398;-682;-623;348;305
2648079;204;146;-190;-95;24;-29
2649075;-50;-95;358;437;-295;-335
2650076;-195;-198;687;709;-453;-460
2651077;-135;-97;622;576;-375;-346
2652079;111;163;188;99;-108;-56
2653075;408;445;-386;-473;210;258
2654076;590;597;-792;-832;420;438
2655077;572;551;-800;-770;415;394
2656091;372;335;-384;-296;197;148
2657078;82;44;263;368;-123;-174
2658078;-175;-201;829;899;-386;-414
2659079;-279;-284;1036;1033;-467;-459
2660078;-167;-145;786;712;-335;-297
2661080;106;151;216;110;-56;-8
2662078;385;433;-384;-466;230;265
2663080;508;525;-722;-738;376;383
2664078;410;379;-639;-585;301;276
2665080;158;94;-189;-98;42;-3
2666133;-114;-166;387;469;-263;-310
2667076;-275;-279;786;818;-461;-482
2668076;-244;-203;794;763;-454;-436
2669077;-24;28;407;327;-245;-196
2670078;281;314;-181;-274;71;124
2671079;523;529;-700;-760;343;372
2672078;590;580;-919;-919;430;422
2673080;472;454;-756;-699;284;245
2674078;240;215;-308;-225;-14;-65
2675080;-9;-39;192;259;-313;-350
2676079;-185;-210;490;509;-465;-471
2677092;-210;-211;430;392;-406;-379
2678079;-54;-23;39;-36;-174;-128
2679078;218;270;-483;-562;120;162
2680080;467;510;-870;-912;341;360
2681078;557;560;-917;-898;386;375
2682080;441;399;-590;-516;237;203
2683078;179;120;-26;67;-25;-67
2684079;-95;-134;528;597;-268;-297
2685080;-243;-240;830;843;-363;-366
2686079;-182;-146;747;701;-256;-228
2687080;60;104;326;246;11;59
2688090;361;393;-213;-289;318;363
2689075;566;578;-588;-624;518;537
2690075;583;573;-602;-578;515;497
2691077;420;391;-250;-175;312;266
2692077;170;132;286;377;8;-40
2693078;-41;-71;742;800;-245;-273
2694078;-112;-115;889;881;-319;-311
2695080;-3;25;650;580;-171;-133
2696079;239;286;131;38;114;163
2697080;494;534;-419;-489;381;416
2698088;624;632;-732;-747;484;485
2699075;554;525;-649;-605;365;331
2700075;325;276;-224;-143;77;24
2701077;58;18;303;381;-242;-287
2702077;-117;-127;644;678;-438;-451
2703080;-126;-104;620;588;-411;-387
2704079;29;65;242;158;-181;-133
2705075;271;302;-310;-403;125;172
2706076;474;490;-785;-837;357;380
2707078;528;524;-950;-938;408;395
2708089;391;368;-712;-646;253;214
2709079;123;84;-180;-92;-32;-77
2710079;-151;-192;374;443;-311;-342
2711075;-301;-320;663;683;-448;-453
2712076;-246;-227;556;512;-381;-358
2713078;-7;45;136;49;-146;-104
2714078;297;352;-359;-441;143;185
2715075;516;540;-681;-710;345;366
2716076;556;535;-679;-640;354;342
2717078;421;374;-361;-281;160;117
2718091;196;156;118;191;-139;-191
2719079;-4;-14;524;556;-392;-425
2720079;-84;-69;650;635;-474;-469
2721079;-1;21;427;377;-350;-311
2722078;202;223;-41;-108;-88;-38
2723079;417;436;-530;-590;178;211
2724078;522;536;-805;-833;316;317
2725080;451;445;-740;-715;256;228
2726079;226;191;-372;-298;27;-13
2727080;-43;-95;122;208;-264;-300
2728092;-231;-266;507;555;-481;-500
2729077;-254;-242;592;574;-515;-509
2730078;-107;-55;330;256;-339;-307
2731079;134;188;-160;-246;-28;20
2732078;353;372;-639;-693;274;318
2733080;443;423;-865;-864;426;440
2734078;363;328;-718;-668;360;333
2735080;162;136;-269;-193;122;67
2736079;-50;-60;250;319;-165;-214
2737080;-161;-162;571;601;-359;-372
2738091;-114;-109;534;507;-363;-337
2739078;62;81;168;92;-173;-128
2740079;282;316;-334;-420;112;151
2741080;443;473;-721;-768;343;360
2742078;476;479;-801;-780;389;380
2743080;365;332;-523;-447;219;187
2744078;152;104;-12;75;-78;-123
2745080;-60;-93;484;540;-351;-389
2746079;-153;-149;726;728;-462;-472
2747080;-57;-22;600;552;-365;-335
2748154;187;233;175;102;-111;-57
2749080;458;490;-338;-405;173;219
2750079;620;626;-694;-727;358;369
2751080;598;579;-727;-709;359;333
2752078;397;362;-421;-358;176;133
2753080;100;62;79;160;-101;-138
2754078;-156;-185;534;594;-335;-351
2755080;-254;-260;715;720;-412;-407
2756079;-156;-132;520;463;-307;-284
2757080;77;123;33;-58;-82;-49
2758078;327;369;-509;-588;160;192
2759088;464;475;-842;-867;316;333
2760078;410;383;-811;-770;303;293
2761079;192;142;-440;-358;101;64
2762080;-67;-109;79;158;-204;-255
