Timestamp;scop_ax_x;scop_ax_y;scop_ax_z;scop_pitch;scop_pitchspeed;scop_roll;scop_rollspeed;scop_yaw;scop_yawspeed
9108093;18;106;-1297;-1;-89;0;-33;1165;1
9109076;18;106;-1297;-1;-89;0;-33;1165;-1
9110080;18;106;-1297;-1;-92;0;-39;1165;-1
9111079;18;107;-1297;-1;-94;0;-47;1165;-1
9112080;17;107;-1297;-1;-94;0;-52;1165;-1
9113079;16;107;-1296;-1;-92;0;-52;1165;-1
9114078;16;107;-1296;-1;-92;0;-52;1165;1
9115078;16;107;-1296;-1;-94;0;-49;1165;6
9116080;16;107;-1296;-1;-105;0;-47;1165;9
9117079;15;107;-1296;-1;-110;0;-39;1165;9
9118093;15;107;-1296;-1;-110;0;-36;1165;3
9119076;14;107;-1296;-1;-110;0;-33;1165;1
9120080;14;106;-1295;-1;-110;0;-33;1165;1
9121079;15;106;-1295;-1;-105;0;-33;1165;-1
9122080;15;106;-1295;-1;-105;0;-33;1165;-6
9123080;14;106;-1295;-1;-102;0;-33;1165;-12
9124078;14;106;-1295;-1;-100;0;-33;1165;-14
9125079;14;106;-1295;-1;-100;0;-31;1165;-12
9126080;14;106;-1295;-1;-100;0;-31;1165;-12
9127079;15;106;-1295;-1;-94;0;-33;1165;-12
9128093;15;106;-1295;-1;-86;0;-41;1165;-14
9129077;15;106;-1295;-1;-84;0;-41;1165;-14
9130075;16;106;-1295;-1;-89;0;-36;1165;-14
9131076;17;106;-1295;-1;-92;0;-25;1165;-12
9132075;17;106;-1295;-1;-89;0;-20;1165;-6
9133076;18;106;-1295;-1;-86;0;-23;1165;-6
9134075;19;106;-1295;-1;-92;0;-31;1165;-6
9135076;19;106;-1295;-1;-94;0;-36;1165;-1
9136080;19;107;-1295;-1;-92;0;-41;1165;3
9137079;19;107;-1295;-1;-89;0;-44;1165;9
9138093;20;107;-1296;-1;-89;0;-41;1165;6
9139077;22;107;-1295;-1;-89;0;-31;1165;-1
9140075;22;107;-1295;-1;-86;0;-25;1165;-6
9141075;23;107;-1295;-1;-84;0;-25;1165;-4
9142079;23;107;-1295;-1;-76;0;-31;1165;-1
9143079;23;107;-1295;-1;-76;0;-31;1165;1
9144078;23;107;-1295;-1;-81;0;-31;1165;1
9145077;22;107;-1294;-1;-84;0;-31;1165;1
9146080;22;106;-1294;-1;-86;0;-33;1165;1
9147079;21;106;-1294;-1;-89;0;-33;1165;-1
9148093;20;106;-1294;-1;-92;0;-36;1165;-4
9149076;20;107;-1294;-1;-97;0;-41;1165;-1
9150080;20;107;-1294;-1;-100;0;-44;1165;1
9151079;19;107;-1294;-1;-100;0;-47;1165;1
9152080;17;107;-1294;-1;-97;0;-47;1165;-4
9153079;17;107;-1294;-1;-100;0;-44;1165;-6
9154078;17;107;-1294;-1;-105;0;-36;1165;-4
9155078;18;107;-1295;-1;-102;0;-33;1165;1
9156080;17;107;-1295;-1;-100;0;-39;1165;1
9157079;17;106;-1296;-1;-100;0;-41;1165;3
9158093;17;106;-1296;-1;-102;0;-41;1165;1
9159076;17;106;-1296;-1;-102;0;-41;1165;1
9160080;15;107;-1297;-1;-105;0;-44;1165;3
9161079;15;107;-1297;-1;-108;0;-49;1165;9
9162080;14;107;-1297;-1;-108;0;-49;1165;11
9163079;13;107;-1297;-1;-105;0;-47;1165;11
9164078;14;107;-1298;-1;-102;0;-44;1165;6
9165078;14;107;-1298;-1;-100;0;-39;1165;6
9166080;14;107;-1298;-1;-94;0;-31;1165;6
9167079;14;107;-1297;-1;-86;0;-25;1165;6
9168093;14;107;-1297;-1;-84;0;-25;1165;3
9169076;14;107;-1297;-1;-89;0;-28;1165;1
9170080;14;107;-1297;-1;-89;0;-25;1165;3
9171075;14;107;-1297;-1;-89;0;-20;1165;9
9172075;14;107;-1297;-1;-89;0;-12;1165;14
9173075;14;107;-1297;-1;-89;0;-12;1165;14
9174075;14;107;-1296;-1;-84;0;-17;1165;11
9175080;14;108;-1296;-1;-84;0;-17;1165;9
9176079;13;108;-1295;-1;-86;0;-9;1165;9
9177080;14;108;-1295;-1;-86;0;-4;1165;11
9178093;14;108;-1295;-1;-84;0;-4;1165;14
9179076;14;108;-1295;-1;-84;0;-9;1165;14
9180080;14;108;-1294;-1;-86;0;-12;1165;11
9181079;15;108;-1294;-1;-89;0;-15;1165;9
9182080;16;107;-1294;-1;-94;0;-17;1165;6
9183080;17;107;-1294;-1;-97;0;-23;1165;3
9184078;18;107;-1294;-1;-97;0;-31;1165;3
9185078;18;107;-1293;-1;-94;0;-33;1165;1
9186080;18;107;-1293;-1;-92;0;-36;1165;1
9187079;19;107;-1293;-1;-86;0;-39;1165;-4
9188093;19;107;-1293;-1;-89;0;-39;1165;-1
9189077;18;106;-1293;-1;-92;0;-39;1165;3
9190080;18;106;-1293;-1;-94;0;-39;1165;6
9191079;18;106;-1293;-1;-100;0;-36;1165;9
9192078;17;106;-1294;-1;-108;0;-36;1165;9
9193076;17;106;-1294;-1;-110;0;-41;1165;6
9194080;17;106;-1294;-1;-110;0;-47;1165;3
9195079;17;106;-1294;-1;-110;0;-41;1165;1
9196078;17;106;-1294;-1;-113;0;-33;1165;-1
9197079;17;106;-1294;-1;-110;0;-33;1165;-4
9198075;17;106;-1294;-1;-105;0;-41;1165;-1
9199093;17;105;-1295;-1;-100;0;-41;1165;-1
9200077;17;105;-1295;-1;-97;0;-36;1165;-1
9201075;16;105;-1295;-1;-94;0;-33;1165;-4
9202076;16;106;-1296;-1;-84;0;-33;1165;-6
9203075;15;106;-1296;-1;-76;0;-33;1165;-9
9204076;14;106;-1296;-1;-76;0;-33;1165;-12
9205075;14;106;-1296;-1;-76;0;-28;1165;-14
9206076;14;106;-1297;-1;-78;0;-28;1165;-17
9207079;14;106;-1297;-1;-84;0;-36;1165;-17
9208079;14;106;-1297;-1;-89;0;-36;1165;-17
9209093;15;106;-1297;-1;-89;0;-33;1165;-17
9210076;15;107;-1297;-1;-89;0;-33;1165;-17
9211080;16;107;-1296;-1;-92;0;-33;1165;-14
9212079;16;107;-1297;-1;-92;0;-36;1165;-12
9213075;16;107;-1297;-1;-97;0;-31;1165;-9
9214075;17;107;-1297;-1;-100;0;-25;1165;-6
9215080;17;107;-1297;-1;-102;0;-17;1165;-4
9216079;18;107;-1297;-1;-100;0;-20;1165;-1
9217080;18;107;-1297;-1;-100;0;-20;1165;3
9218079;17;107;-1296;-1;-100;0;-20;1165;1
9219080;17;108;-1296;-1;-105;0;-20;1165;-1
9220116;18;108;-1296;-1;-108;0;-23;1165;-4
9221078;18;108;-1296;-1;-110;0;-20;1165;-4
9222080;18;108;-1295;-1;-108;0;-9;1165;-9
9223080;18;108;-1295;-1;-102;0;-7;1165;-12
9224078;18;108;-1295;-1;-97;0;-7;1165;-9
9225078;17;108;-1295;-1;-94;0;-12;1165;-9
9226080;17;108;-1294;-1;-100;0;-15;1165;-6
9227079;17;108;-1294;-1;-105;0;-17;1165;-1
9228080;17;108;-1295;-1;-108;0;-20;1165;3
9229079;16;108;-1295;-1;-110;0;-17;1165;9
9230093;16;108;-1295;-1;-110;0;-17;1165;9
9231076;16;108;-1296;-1;-110;0;-20;1165;6
9232080;16;108;-1296;-1;-110;0;-23;1165;3
9233079;16;108;-1296;-1;-105;0;-23;1165;6
9234078;16;108;-1296;-1;-100;0;-20;1165;6
9235078;15;108;-1296;-1;-97;0;-20;1165;11
9236080;15;108;-1296;-1;-94;0;-20;1165;11
9237079;15;108;-1296;-1;-92;0;-15;1165;6
9238080;15;108;-1296;-1;-89;0;-15;1165;1
9239079;14;108;-1297;-1;-84;0;-17;1165;3
9240093;15;108;-1297;-1;-81;0;-25;1165;1
9241076;14;108;-1297;-1;-78;0;-33;1165;-6
9242080;14;108;-1297;-1;-81;0;-39;1165;-9
9243080;14;108;-1297;-1;-81;0;-41;1165;-12
9244078;14;108;-1297;-1;-78;0;-39;1165;-9
9245078;14;108;-1297;-1;-78;0;-39;1165;-6
9246080;14;108;-1297;-1;-76;0;-41;1165;-6
9247079;14;108;-1297;-1;-76;0;-47;1165;-1
9248080;14;108;-1296;-1;-73;0;-52;1165;6
9249079;15;108;-1296;-1;-76;0;-49;1165;9
9250093;15;108;-1296;-1;-81;0;-47;1165;6
9251076;16;108;-1295;-1;-86;0;-39;1165;3
9252080;16;108;-1295;-1;-89;0;-33;1165;3
9253080;16;107;-1295;-1;-89;0;-28;1165;9
9254078;17;107;-1295;-1;-89;0;-28;1165;11
9255079;18;107;-1295;-1;-92;0;-28;1165;9
9256080;19;107;-1296;-1;-100;0;-31;1165;3
9257079;20;106;-1296;-1;-102;0;-31;1165;3
9258078;20;106;-1297;-1;-100;0;-28;1165;6
9259079;20;106;-1297;-1;-102;0;-31;1165;9
9260108;21;107;-1298;-1;-102;0;-31;1165;11
9261076;21;106;-1298;-1;-102;0;-25;1165;11
9262075;21;106;-1298;-1;-102;0;-25;1165;11
9263077;20;106;-1298;-1;-105;0;-23;1165;9
9264075;20;106;-1298;-1;-110;0;-20;1165;6
9265076;21;106;-1298;-1;-116;0;-20;1165;6
9266075;21;106;-1299;-1;-116;0;-23;1165;9
9267076;21;106;-1299;-1;-113;0;-28;1165;9
9268075;21;105;-1299;-1;-110;0;-25;1165;9
9269076;20;105;-1299;-1;-110;0;-17;1165;6
9270095;19;105;-1298;-1;-113;0;-9;1165;1
9271095;19;105;-1298;-1;-110;0;-4;1165;1
9272078;18;105;-1298;-1;-102;0;-4;1165;6
9273080;17;105;-1298;-1;-100;0;-4;1165;9
9274079;16;105;-1298;-1;-102;0;-4;1165;3
9275080;15;106;-1298;-1;-102;0;-7;1165;1
9276079;14;106;-1298;-1;-100;0;-7;1165;-4
9277080;14;106;-1297;-1;-97;0;-7;1165;-6
9278079;13;107;-1297;-1;-94;0;-4;1165;-6
9279080;13;107;-1296;-1;-92;0;-7;1165;-6
9280079;13;107;-1296;-1;-92;0;-7;1165;-6
9281138;12;107;-1296;-1;-92;0;-9;1165;-6
9282079;12;107;-1296;-1;-92;0;-12;1165;-9
9283078;12;107;-1297;-1;-94;0;-9;1165;-12
9284078;12;108;-1297;-1;-94;0;-9;1165;-9
9285080;12;108;-1297;-1;-92;0;-17;1165;-4
9286079;12;108;-1297;-1;-94;0;-25;1165;3
9287080;13;108;-1297;-1;-100;0;-23;1165;3
9288079;13;108;-1297;-1;-105;0;-17;1165;1
9289080;13;108;-1296;-1;-100;0;-17;1165;3
9290079;13;108;-1296;-1;-94;0;-23;1165;6
9291147;13;108;-1297;-1;-92;0;-23;1165;3
9292077;14;108;-1297;-1;-92;0;-20;1165;-1
9293075;14;108;-1296;-1;-92;0;-20;1165;-1
9294075;15;108;-1297;-1;-94;0;-31;1165;-4
9295080;15;108;-1297;-1;-94;0;-39;1165;-4
9296079;15;107;-1296;-1;-94;0;-41;1165;-1
9297080;16;107;-1295;-1;-100;0;-39;1165;-1
9298079;17;107;-1295;-1;-100;0;-36;1165;-1
9299080;17;107;-1295;-1;-94;0;-36;1165;-4
9300079;18;106;-1295;-1;-92;0;-39;1165;-1
9301147;18;106;-1294;-1;-92;0;-39;1165;-1
9302077;18;106;-1294;-1;-94;0;-33;1165;-1
9303075;18;106;-1293;-1;-97;0;-31;1165;1
9304075;18;106;-1293;-1;-94;0;-31;1165;1
9305080;18;106;-1293;-1;-89;0;-33;1165;-1
9306079;18;106;-1293;-1;-92;0;-39;1165;-1
9307080;17;106;-1293;-1;-92;0;-39;1165;-1
9308079;17;106;-1293;-1;-92;0;-41;1165;-4
9309080;17;106;-1293;-1;-94;0;-44;1165;-6
9310079;17;106;-1294;-1;-102;0;-41;1165;-9
9311160;18;106;-1294;-1;-102;0;-31;1165;-6
9312080;19;106;-1294;-1;-94;0;-25;1165;-1
9313079;19;106;-1295;-1;-86;0;-28;1165;-1
9314078;19;106;-1295;-1;-86;0;-31;1165;-1
9315080;19;107;-1295;-1;-86;0;-33;1165;1
9316079;19;107;-1295;-1;-86;0;-36;1165;1
9317080;18;107;-1296;-1;-84;0;-39;1165;1
9318079;18;107;-1297;-1;-84;0;-41;1165;1
9319080;17;108;-1298;-1;-84;0;-44;1165;1
9320079;16;108;-1298;-1;-86;0;-41;1165;3
9321227;16;107;-1299;-1;-86;0;-39;1165;3
9322003;16;107;-1299;-1;-86;0;-39;1165;1
9323080;17;107;-1299;-1;-89;0;-39;1165;1
9324078;16;107;-1299;-1;-92;0;-39;1165;6
9325079;17;107;-1299;-1;-97;0;-36;1165;11
9326080;16;107;-1299;-1;-100;0;-36;1165;3
9327079;16;107;-1299;-1;-100;0;-39;1165;-1
9328078;17;106;-1298;-1;-105;0;-39;1165;-1
9329079;17;106;-1298;-1;-113;0;-36;1165;-4
9330075;17;106;-1298;-1;-116;0;-31;1165;-1
9331076;17;106;-1298;-1;-113;0;-28;1165;-4
9332099;17;106;-1298;-1;-108;0;-28;1165;-6
9333078;18;106;-1297;-1;-105;0;-25;1165;-9
9334075;18;106;-1297;-1;-100;0;-17;1165;-6
9335076;19;106;-1297;-1;-94;0;-12;1165;-9
9336080;18;106;-1297;-1;-92;0;-12;1165;-12
9337079;18;106;-1298;-1;-86;0;-12;1165;-12
9338077;18;106;-1297;-1;-86;0;-15;1165;-9
9339077;19;106;-1297;-1;-86;0;-15;1165;1
9340079;19;106;-1298;-1;-86;0;-17;1165;6
9341095;19;106;-1297;-1;-89;0;-20;1165;9
9342101;18;106;-1297;-1;-89;0;-28;1165;6
9343079;18;107;-1298;-1;-94;0;-36;1165;6
9344078;18;107;-1298;-1;-97;0;-39;1165;3
9345077;18;107;-1298;-1;-97;0;-39;1165;3
9346080;18;107;-1298;-1;-97;0;-39;1165;3
9347079;19;107;-1298;-1;-102;0;-36;1165;3
9348080;20;107;-1298;-1;-105;0;-33;1165;-4
9349079;20;107;-1299;-1;-105;0;-33;1165;-9
9350080;19;107;-1298;-1;-102;0;-36;1165;-9
9351079;19;107;-1298;-1;-102;0;-39;1165;-4
9352099;19;107;-1298;-1;-105;0;-41;1165;-4
9353077;18;107;-1298;-1;-105;0;-41;1165;-4
9354080;18;107;-1298;-1;-102;0;-39;1165;-6
9355079;19;107;-1298;-1;-97;0;-33;1165;-6
9356080;19;106;-1298;-1;-97;0;-28;1165;-4
9357079;19;106;-1298;-1;-97;0;-28;1165;-1
9358080;20;106;-1298;-1;-94;0;-28;1165;-1
9359079;20;106;-1298;-1;-92;0;-31;1165;-1
9360080;20;106;-1298;-1;-92;0;-33;1165;-4
9361079;21;106;-1297;-1;-92;0;-36;1165;-6
9362098;21;105;-1297;-1;-89;0;-39;1165;-4
9363077;20;105;-1297;-1;-84;0;-41;1165;-1
9364080;20;105;-1297;-1;-84;0;-39;1165;-1
9365079;19;106;-1297;-1;-89;0;-36;1165;-1
9366080;19;105;-1297;-1;-89;0;-33;1165;1
9367079;20;105;-1297;-1;-94;0;-31;1165;1
9368080;19;105;-1297;-1;-94;0;-28;1165;-1
9369079;19;105;-1297;-1;-100;0;-28;1165;-1
9370080;19;105;-1297;-1;-102;0;-28;1165;6
9371079;19;105;-1297;-1;-100;0;-25;1165;6
9372098;19;105;-1297;-1;-94;0;-28;1165;6
9373077;19;105;-1297;-1;-92;0;-31;1165;6
9374078;19;105;-1297;-1;-86;0;-36;1165;6
9375078;19;105;-1297;-1;-84;0;-39;1165;3
9376080;19;105;-1297;-1;-84;0;-44;1165;3
9377079;19;105;-1297;-1;-84;0;-44;1165;9
9378080;20;105;-1297;-1;-84;0;-44;1165;11
9379079;20;105;-1297;-1;-86;0;-47;1165;3
9380080;19;106;-1297;-1;-89;0;-52;1165;-1
9381079;20;106;-1297;-1;-89;0;-49;1165;-4
9382099;20;106;-1298;-1;-89;0;-47;1165;-1
9383077;20;106;-1298;-1;-94;0;-49;1165;-1
9384080;20;106;-1298;-1;-102;0;-49;1165;1
9385079;20;106;-1299;-1;-102;0;-49;1165;-4
9386078;20;106;-1299;-1;-97;0;-52;1165;-4
9387079;19;106;-1299;-1;-97;0;-55;1165;1
9388080;19;106;-1299;-1;-97;0;-55;1165;1
9389079;19;106;-1300;-1;-97;0;-55;1165;1
9390078;18;106;-1300;-1;-94;0;-52;1165;6
9391079;18;107;-1300;-1;-92;0;-47;1165;9
9392098;17;107;-1301;-1;-89;0;-44;1165;6
9393077;17;107;-1301;-1;-86;0;-44;1165;3
9394075;16;107;-1301;-1;-78;0;-49;1165;3
9395076;16;107;-1301;-1;-73;0;-52;1165;6
9396075;15;107;-1301;-1;-73;0;-52;1165;9
9397076;15;107;-1301;-1;-78;0;-49;1165;9
9398075;15;108;-1301;-1;-84;0;-47;1165;14
9399076;14;108;-1301;-1;-89;0;-47;1165;14
9400080;14;107;-1301;-1;-92;0;-47;1165;9
9401079;14;107;-1301;-1;-94;0;-55;1165;6
9402078;14;107;-1301;-1;-92;0;-60;1165;6
9403093;14;108;-1301;-1;-86;0;-60;1165;3
9404076;14;108;-1301;-1;-86;0;-57;1165;-1
9405079;14;108;-1300;-1;-89;0;-57;1165;-1
9406079;14;107;-1300;-1;-92;0;-52;1165;3
9407080;14;107;-1300;-1;-94;0;-44;1165;3
9408079;14;107;-1299;-1;-94;0;-36;1165;1
9409080;14;107;-1299;-1;-94;0;-28;1165;1
9410079;14;106;-1299;-1;-92;0;-31;1165;-4
9411080;14;106;-1299;-1;-86;0;-28;1165;-6
9412079;14;106;-1299;-1;-86;0;-25;1165;-9
9413093;14;106;-1299;-1;-92;0;-25;1165;-6
9414076;14;106;-1299;-1;-94;0;-25;1165;-1
9415080;14;106;-1299;-1;-94;0;-25;1165;-1
9416079;14;106;-1299;-1;-94;0;-31;1165;-4
9417080;13;106;-1299;-1;-92;0;-33;1165;-4
9418079;12;106;-1299;-1;-92;0;-33;1165;-1
9419080;12;106;-1299;-1;-92;0;-31;1165;-1
9420079;11;106;-1299;-1;-92;0;-25;1165;-1
9421080;11;106;-1298;-1;-97;0;-25;1165;1
9422079;11;106;-1298;-1;-100;0;-25;1165;1
9423093;10;106;-1298;-1;-97;0;-31;1165;1
9424076;10;106;-1298;-1;-94;0;-36;1165;3
9425080;10;106;-1298;-1;-97;0;-41;1165;3
9426079;10;106;-1298;-1;-102;0;-39;1165;3
9427080;9;107;-1298;-1;-105;0;-33;1165;3
9428079;9;107;-1298;-1;-100;0;-33;1165;-1
9429080;9;107;-1299;-1;-92;0;-33;1165;-6
9430079;9;107;-1299;-1;-92;0;-25;1165;-12
9431080;10;107;-1299;-1;-94;0;-17;1165;-12
9432079;10;107;-1299;-1;-94;0;-20;1165;-6
9433093;11;107;-1299;-1;-89;0;-23;1165;-4
9434076;11;107;-1299;-1;-86;0;-20;1165;-6
9435080;11;107;-1299;-1;-84;0;-20;1165;-14
9436079;10;107;-1299;-1;-84;0;-20;1165;-20
9437080;10;107;-1299;-1;-86;0;-25;1165;-14
9438079;11;107;-1299;-1;-86;0;-25;1165;-1
9439080;12;107;-1299;-1;-86;0;-23;1165;3
9440079;12;107;-1299;-1;-86;0;-23;1165;3
9441080;12;108;-1299;-1;-84;0;-25;1165;3
9442079;12;108;-1299;-1;-84;0;-28;1165;1
9443093;12;108;-1299;-1;-86;0;-25;1165;1
9444076;12;108;-1299;-1;-89;0;-17;1165;-4
9445080;11;108;-1299;-1;-92;0;-15;1165;-9
9446079;11;108;-1299;-1;-92;0;-15;1165;-9
9447080;11;108;-1298;-1;-86;0;-12;1165;-6
9448079;11;108;-1298;-1;-89;0;-12;1165;-9
9449080;11;107;-1298;-1;-94;0;-12;1165;-12
9450079;11;107;-1297;-1;-97;0;-17;1165;-14
9451078;11;107;-1297;-1;-100;0;-25;1165;-9
9452079;11;107;-1297;-1;-100;0;-36;1165;-1
9453093;11;107;-1297;-1;-97;0;-41;1165;3
9454077;11;107;-1297;-1;-94;0;-44;1165;9
9455075;11;107;-1298;-1;-92;0;-41;1165;11
9456076;12;107;-1298;-1;-89;0;-39;1165;9
9457075;13;107;-1298;-1;-81;0;-33;1165;3
9458076;14;107;-1297;-1;-84;0;-31;1165;6
9459075;14;107;-1297;-1;-89;0;-31;1165;6
9460076;13;107;-1297;-1;-94;0;-31;1165;3
9461075;14;107;-1297;-1;-97;0;-31;1165;1
9462076;14;107;-1297;-1;-97;0;-31;1165;1
9463093;15;106;-1297;-1;-97;0;-31;1165;3
9464077;15;107;-1297;-1;-97;0;-28;1165;3
9465075;16;107;-1298;-1;-94;0;-25;1165;3
9466076;17;107;-1298;-1;-97;0;-25;1165;3
9467075;17;107;-1298;-1;-105;0;-28;1165;3
9468076;17;107;-1298;-1;-108;0;-28;1165;1
9469079;16;107;-1298;-1;-108;0;-25;1165;1
9470078;16;107;-1298;-1;-105;0;-23;1165;9
9471079;16;107;-1298;-1;-102;0;-17;1165;11
9472079;16;107;-1298;-1;-102;0;-15;1165;9
9473093;15;107;-1298;-1;-100;0;-23;1165;9
9474076;14;108;-1298;-1;-97;0;-33;1165;6
9475080;14;107;-1298;-1;-97;0;-36;1165;11
9476079;14;107;-1298;-1;-92;0;-33;1165;17
9477080;13;108;-1298;-1;-86;0;-28;1165;14
9478079;13;108;-1298;-1;-86;0;-28;1165;11
9479080;14;108;-1298;-1;-86;0;-33;1165;9
9480079;14;108;-1298;-1;-81;0;-36;1165;9
9481080;14;108;-1298;-1;-78;0;-36;1165;6
9482079;14;107;-1298;-1;-86;0;-31;1165;1
9483075;14;108;-1298;-1;-89;0;-23;1165;-1
9484093;14;108;-1298;-1;-92;0;-20;1165;-1
9485077;14;107;-1298;-1;-92;0;-23;1165;-1
9486080;14;107;-1297;-1;-97;0;-20;1165;-1
9487079;14;107;-1297;-1;-100;0;-12;1165;1
9488080;14;107;-1297;-1;-102;0;-9;1165;9
9489079;14;107;-1297;-1;-105;0;-9;1165;14
9490080;15;107;-1297;-1;-105;0;-7;1165;14
9491079;15;107;-1297;-1;-102;0;-4;1165;11
9492080;15;107;-1297;-1;-102;0;-4;1165;11
9493079;15;107;-1298;-1;-100;0;-12;1165;6
9494093;14;106;-1298;-1;-97;0;-17;1165;3
9495076;14;106;-1298;-1;-97;0;-15;1165;-1
9496080;15;107;-1298;-1;-97;0;-15;1165;-4
9497079;15;107;-1298;-1;-100;0;-15;1165;-6
9498080;15;107;-1298;-1;-100;0;-20;1165;-4
9499079;15;107;-1299;-1;-100;0;-23;1165;-1
9500080;14;107;-1299;-1;-102;0;-23;1165;-1
9501079;14;107;-1299;-1;-102;0;-23;1165;-1
9502080;15;107;-1300;-1;-100;0;-23;1165;-4
9503080;15;107;-1300;-1;-94;0;-25;1165;1
9504093;15;107;-1300;-1;-92;0;-23;1165;6
9505076;16;107;-1300;-1;-92;0;-17;1165;6
9506080;16;107;-1300;-1;-97;0;-17;1165;3
9507079;15;107;-1300;-1;-105;0;-17;1165;-1
9508080;15;107;-1300;-1;-102;0;-23;1165;-4
9509079;14;107;-1300;-1;-100;0;-23;1165;-4
9510080;14;107;-1300;-1;-97;0;-20;1165;-4
9511079;14;106;-1300;-1;-97;0;-25;1165;-6
9512080;14;107;-1300;-1;-97;0;-31;1165;-9
9513079;13;107;-1300;-1;-94;0;-31;1165;-9
9514078;13;107;-1300;-1;-89;0;-28;1165;-9
9515121;13;107;-1300;-1;-89;0;-28;1165;-4
9516078;14;107;-1300;-1;-86;0;-28;1165;-4
9517075;14;107;-1300;-1;-78;0;-31;1165;-6
9518076;15;106;-1300;-1;-78;0;-33;1165;-1
9519075;15;106;-1300;-1;-86;0;-33;1165;3
9520076;15;106;-1300;-1;-97;0;-31;1165;6
9521080;15;106;-1300;-1;-100;0;-28;1165;6
9522079;15;106;-1300;-1;-100;0;-28;1165;3
9523079;15;106;-1301;-1;-100;0;-28;1165;3
9524079;15;106;-1301;-1;-102;0;-28;1165;3
9525093;16;106;-1301;-1;-102;0;-28;1165;1
9526077;16;106;-1301;-1;-105;0;-31;1165;1
9527075;17;106;-1301;-1;-108;0;-33;1165;3
9528076;18;106;-1301;-1;-116;0;-33;1165;6
9529075;19;106;-1301;-1;-118;0;-31;1165;3
9530076;19;106;-1301;-1;-113;0;-28;1165;-1
9531075;20;106;-1300;-1;-105;0;-33;1165;-4
9532076;20;106;-1300;-1;-100;0;-39;1165;-4
9533075;20;106;-1300;-1;-97;0;-41;1165;-4
9534075;19;106;-1299;-1;-92;0;-39;1165;-4
9535093;18;106;-1299;-1;-86;0;-39;1165;-4
9536076;18;106;-1299;-1;-84;0;-39;1165;-4
9537080;18;106;-1298;-1;-84;0;-39;1165;-1
9538079;17;106;-1298;-1;-86;0;-36;1165;1
9539080;16;106;-1298;-1;-92;0;-33;1165;3
9540079;16;106;-1297;-1;-94;0;-33;1165;1
9541080;15;106;-1297;-1;-94;0;-33;1165;-1
9542079;15;107;-1297;-1;-97;0;-31;1165;-4
9543075;14;107;-1297;-1;-105;0;-31;1165;1
9544075;13;107;-1297;-1;-108;0;-33;1165;6
9545093;13;107;-1297;-1;-102;0;-36;1165;6
9546077;12;107;-1297;-1;-94;0;-39;1165;6
9547080;12;108;-1297;-1;-86;0;-39;1165;1
9548079;12;108;-1298;-1;-81;0;-33;1165;-1
9549080;12;108;-1299;-1;-73;0;-25;1165;-6
9550079;12;108;-1299;-1;-73;0;-23;1165;-6
9551080;12;107;-1300;-1;-78;0;-25;1165;-6
9552079;11;107;-1300;-1;-84;0;-28;1165;-6
9553075;12;108;-1301;-1;-84;0;-28;1165;-6
9554075;13;107;-1301;-1;-81;0;-28;1165;-6
9555206;14;107;-1301;-1;-81;0;-31;1165;-4
9556003;14;107;-1301;-1;-86;0;-33;1165;-1
9557079;14;107;-1301;-1;-92;0;-31;1165;-4
9558080;14;107;-1302;-1;-97;0;-31;1165;-12
9559079;14;106;-1302;-1;-97;0;-33;1165;-17
9560077;14;106;-1302;-1;-102;0;-33;1165;-20
9561077;15;106;-1302;-1;-100;0;-25;1165;-20
9562080;15;106;-1302;-1;-100;0;-23;1165;-17
9563080;15;106;-1302;-1;-100;0;-23;1165;-9
9564078;16;106;-1302;-1;-102;0;-20;1165;-1
9565078;16;106;-1301;-1;-102;0;-17;1165;6
9566096;17;106;-1301;-1;-102;0;-20;1165;3
9567095;17;106;-1301;-1;-102;0;-28;1165;-1
9568078;17;106;-1301;-1;-102;0;-33;1165;-1
9569080;18;106;-1300;-1;-102;0;-36;1165;3
9570079;18;107;-1300;-1;-105;0;-36;1165;9
9571080;18;107;-1300;-1;-108;0;-36;1165;11
9572079;18;107;-1300;-1;-108;0;-39;1165;11
9573075;18;107;-1300;-1;-105;0;-41;1165;14
9574075;19;107;-1300;-1;-102;0;-44;1165;14
9575080;19;107;-1300;-1;-94;0;-44;1165;14
9576194;18;107;-1300;-1;-89;0;-44;1165;11
9577002;19;107;-1300;-1;-89;0;-41;1165;9
9578080;19;108;-1300;-1;-94;0;-39;1165;1
9579093;19;107;-1301;-1;-100;0;-36;1165;-6
9580076;19;107;-1300;-1;-102;0;-33;1165;-12
9581075;18;107;-1300;-1;-102;0;-31;1165;-14
9582076;17;107;-1299;-1;-105;0;-33;1165;-12
9583075;16;106;-1299;-1;-105;0;-36;1165;-9
9584076;16;106;-1299;-1;-97;0;-33;1165;-9
9585080;15;106;-1299;-1;-97;0;-36;1165;-9
9586079;14;106;-1298;-1;-100;0;-39;1165;-12
9587078;13;106;-1298;-1;-97;0;-44;1165;-12
9588079;13;106;-1298;-1;-94;0;-44;1165;-12
9589075;12;106;-1298;-1;-92;0;-41;1165;-9
9590093;12;106;-1298;-1;-86;0;-41;1165;-6
9591077;13;106;-1298;-1;-81;0;-41;1165;-4
9592075;13;106;-1298;-1;-78;0;-41;1165;-6
9593076;13;106;-1298;-1;-78;0;-44;1165;-12
9594080;14;106;-1298;-1;-86;0;-49;1165;-9
9595079;14;106;-1297;-1;-89;0;-60;1165;-1
