Timestamp;js_gxf;js_gxr;js_gyf;js_gyr;js_gzf;js_gzr
8685076;3573;3201;-2120;-1888;26;29
8686076;-3354;-4187;1665;2111;298;334
8687076;-5255;-5240;2885;2905;-7;-62
8688076;691;1507;-633;-1125;-17;-1
8689075;5269;5629;-3088;-3262;-65;-77
8690075;1358;698;-824;-453;121;151
8691080;-4928;-5576;2681;3042;210;212
8692078;-3783;-3408;2044;1836;-41;-77
8693077;2960;3766;-1968;-2453;50;75
8694093;4897;4896;-2791;-2743;-27;-47
8695076;-1059;-1882;537;981;258;304
8696076;-5537;-5882;3177;3393;137;105
8697076;-1634;-981;855;462;33;29
8698075;4523;5156;-2730;-3094;82;90
8699076;3346;2972;-1829;-1583;64;59
8700080;-3355;-4156;1892;2324;287;319
8701078;-4991;-4950;2935;2935;-23;-77
8702077;918;1720;-673;-1171;-33;-16
8703077;5225;5553;-3000;-3156;-94;-108
8704076;1128;453;-566;-178;104;136
8705088;-5014;-5637;2986;3347;141;136
8706077;-3598;-3195;2256;2034;-173;-214
8707077;3098;3888;-1799;-2285;-128;-108
8708077;4722;4682;-2530;-2468;-198;-214
8709076;-1333;-2156;841;1286;144;197
8710076;-5517;-5821;3321;3515;18;-16
8711075;-1338;-660;758;340;-116;-123
8712075;4714;5324;-2830;-3186;-84;-77
8713080;3201;2789;-1771;-1507;-36;-31
8714078;-3599;-4401;2066;2508;197;227
8715089;-4968;-4889;3039;3027;-155;-214
8716091;1133;1949;-664;-1171;-198;-184
8717091;5242;5537;-2948;-3094;-249;-260
8718077;879;178;-463;-72;-7;29
8719076;-5132;-5729;3000;3347;62;59
8720076;-3403;-2966;2052;1805;-208;-245
8721076;3346;4133;-2100;-2591;-171;-153
8722076;4657;4575;-2702;-2621;-271;-291
8723075;-1595;-2431;812;1271;54;105
8724075;-5553;-5821;3255;3439;-73;-108
8725080;-1064;-355;573;141;-181;-184
8726078;4877;5461;-3017;-3369;-158;-153
8727177;2999;2545;-1887;-1614;-112;-108
8728076;-3810;-4599;1920;2355;174;212
8729076;-4788;-4660;2684;2645;-116;-169
8730077;1518;2346;-1117;-1629;-137;-123
8731077;5346;5598;-3259;-3385;-228;-245
8732078;665;-65;-602;-194;-7;29
8733078;-5167;-5729;2867;3210;48;44
8734078;-2995;-2508;1793;1531;-184;-214
8735078;3773;4545;-2283;-2759;-99;-77
8736079;4651;4514;-2679;-2575;-181;-199
8737091;-1800;-2645;876;1332;132;181
8738078;-5339;-5546;3181;3347;-37;-77
8739078;-484;255;371;-72;-111;-108
8740079;5211;5751;-3032;-3354;-67;-62
8741078;2785;2270;-1638;-1339;-7;-1
8742079;-4042;-4813;2240;2676;201;227
8743078;-4489;-4294;2817;2752;-89;-138
8744079;2057;2896;-1068;-1583;-66;-47
8745077;5414;5598;-3026;-3125;-124;-138
8746077;250;-523;-244;172;100;136
8747086;-5405;-5927;3060;3378;115;105
8748090;-2717;-2172;1702;1408;-124;-153
8749079;4105;4865;-2344;-2804;-65;-47
8750077;4459;4255;-2508;-2377;-124;-138
8751077;-2286;-3149;1132;1592;207;258
8752076;-5443;-5592;3186;3317;38;-1
8753077;-117;667;133;-331;-34;-31
8754076;5457;5965;-3161;-3461;-44;-47
8755076;2551;1980;-1567;-1247;6;14
8756080;-4315;-5072;2295;2721;162;181
8757079;-4290;-4034;2607;2508;-136;-184
8758091;2515;3369;-1439;-1965;-58;-31
8759079;5542;5675;-3222;-3293;-107;-123
8760077;-30;-843;-300;126;155;197
8761077;-5464;-5943;2869;3164;137;120
8762076;-2255;-1653;1229;905;-56;-77
8763077;4567;5308;-2799;-3247;39;59
8764075;4389;4117;-2653;-2484;-30;-47
8765076;-2636;-3515;1126;1592;231;273
8766075;-5450;-5546;3000;3103;12;-31
8767076;219;1033;-219;-698;-39;-31
8768090;5533;5995;-3302;-3568;-57;-62
8769092;2157;1537;-1413;-1064;-9;-1
8770078;-4685;-5424;2429;2843;134;151
8771077;-4182;-3866;2458;2324;-140;-184
8772077;2774;3629;-1642;-2163;-17;14
8773076;5359;5430;-3111;-3140;-47;-62
8774076;-580;-1424;20;462;190;227
8775075;-5740;-6172;3033;3301;100;75
8776075;-2100;-1454;1094;737;-76;-92
8777075;4625;5339;-2838;-3262;25;44
8778075;3945;3614;-2383;-2178;-5;-16
8779093;-3190;-4065;1437;1897;249;288
8780076;-5503;-5530;3022;3088;-13;-62
8781075;527;1369;-401;-896;-30;-16
8782076;5511;5919;-3235;-3461;-27;-31
8783080;1616;942;-1098;-728;101;120
8784078;-5102;-5805;2648;3042;231;243
8785077;-4088;-3714;2278;2095;-36;-77
8786077;2990;3843;-1865;-2377;49;75
8787077;5116;5125;-2948;-2927;-41;-62
8788077;-1110;-1973;349;798;215;258
8789076;-5837;-6202;3128;3363;118;90
8790089;-1664;-966;881;492;-35;-47
8791079;4922;5598;-2927;-3323;44;59
8792078;3689;3293;-2130;-1888;35;29
8793078;-3481;-4340;1788;2248;323;365
8794078;-5278;-5240;3065;3088;50;-1
8795079;1016;1873;-570;-1079;56;75
8796078;5602;5949;-3165;-3354;24;14
8797079;1247;530;-838;-453;186;212
8798078;-5227;-5882;2724;3088;297;304
8799079;-3579;-3134;1956;1729;10;-31
8800093;3529;4362;-2186;-2682;68;90
8801079;5028;4957;-2928;-2865;-40;-62
8802078;-1507;-2385;565;1027;215;258
8803079;-5783;-6080;3105;3301;50;14
8804078;-1168;-431;545;126;-113;-123
8805079;5154;5782;-3057;-3415;-58;-47
8806078;3300;2835;-1974;-1705;-18;-16
8807079;-3857;-4691;1868;2309;225;258
8808078;-5008;-4889;2720;2691;-57;-108
8809079;1516;2377;-1083;-1598;-63;-47
8810093;5530;5797;-3296;-3430;-138;-153
8811075;664;-95;-676;-270;44;75
8812079;-5431;-6019;2723;3057;120;120
8813078;-3142;-2630;1599;1332;-93;-123
8814077;3896;4698;-2496;-2972;5;29
8815077;4714;4560;-2853;-2743;-47;-62
8816076;-2012;-2889;722;1179;257;304
8817076;-5589;-5790;2894;3042;84;44
8818075;-472;301;9;-438;10;14
8819076;5357;5904;-3292;-3598;27;29
8820080;2778;2240;-1773;-1461;56;59
8821088;-4157;-4935;2053;2477;248;273
8822077;-4465;-4248;2429;2340;-44;-92
8823076;2294;3156;-1485;-1995;-20;-1
8824077;5597;5766;-3237;-3308;-105;-123
8825076;215;-584;-302;126;101;136
8826076;-5363;-5866;2923;3225;75;59
8827075;-2384;-1805;1399;1088;-170;-199
8828076;4410;5156;-2560;-3003;-110;-92
8829075;4385;4133;-2462;-2301;-156;-169
8830075;-2429;-3286;1187;1637;164;212
8831092;-5191;-5286;2935;3027;-20;-62
8832076;384;1186;-284;-759;-42;-31
8833076;5616;6072;-3241;-3491;-56;-62
8834076;2273;1659;-1321;-972;-9;-1
8835075;-4401;-5118;2440;2843;134;151
8836075;-3860;-3546;2443;2309;-140;-184
8837075;2933;3766;-1523;-2026;-71;-47
8838075;5331;5385;-2850;-2865;-136;-153
8839080;-481;-1301;216;645;138;181
8840078;-5333;-5729;3026;3271;108;90
8841089;-1611;-966;992;630;-33;-47
8842077;4792;5461;-2758;-3156;17;29
8843076;3778;3415;-2150;-1934;-35;-47
8844077;-3166;-4004;1563;2004;219;258
8845076;-5046;-5027;2884;2920;-16;-62
8846076;945;1766;-534;-1018;-3;14
8847075;5408;5751;-3060;-3247;-23;-31
8848075;1316;636;-838;-468;87;105
8849080;-4885;-5515;2639;2996;189;197
8850078;-3396;-2981;2065;1866;-69;-108
8851077;3354;4148;-1842;-2316;-34;-16
8852091;4780;4713;-2571;-2514;-161;-184
8853075;-1415;-2248;687;1118;106;151
8854075;-5342;-5607;3044;3225;24;-1
8855075;-850;-141;560;156;-99;-108
8856075;5010;5583;-2850;-3186;-42;-31
8857080;2998;2530;-1728;-1461;-29;-31
8858079;-3774;-4553;1911;2324;222;258
8859078;-4566;-4416;2637;2599;-3;-47
8860079;1726;2545;-948;-1430;12;29
8861078;5221;5430;-2922;-3033;-61;-77
8862079;382;-355;-396;-10;94;120
8863090;-5163;-5683;2711;3011;179;181
8864078;-2660;-2141;1493;1225;-32;-62
8865078;3876;4606;-2308;-2743;-40;-31
8866079;4181;3980;-2469;-2346;-191;-214
8867078;-2251;-3072;934;1363;62;105
8868079;-5199;-5332;2791;2905;-61;-92
8869078;-96;652;-40;-468;-125;-123
8870079;5006;5461;-2984;-3247;-149;-153
8871078;2024;1461;-1347;-1033;-114;-108
8872079;-4350;-5042;2172;2553;80;105
8873088;-3927;-3637;2297;2187;-131;-169
8874078;2542;3339;-1399;-1873;-68;-47
8875078;4951;5018;-2759;-2789;-177;-199
8876078;-510;-1286;62;462;24;59
8877077;-5176;-5561;2757;2996;25;14
8878077;-1710;-1103;998;676;-122;-138
8879075;4366;5003;-2504;-2881;-87;-77
8880076;3476;3140;-2006;-1812;-183;-199
8881080;-3007;-3790;1440;1851;79;120
8882078;-4689;-4660;2700;2737;-59;-92
8883091;1018;1797;-476;-927;-31;-16
8884077;5177;5491;-2842;-3018;-54;-62
8885076;1239;591;-781;-438;57;75
8886077;-4537;-5118;2410;2737;198;212
8887076;-2991;-2584;1813;1622;13;-16
8888077;3334;4072;-1804;-2239;45;59
8889076;4466;4377;-2408;-2346;-112;-138
8890076;-1460;-2248;655;1057;98;136
8891075;-5013;-5240;2790;2950;21;-1
8892075;-651;26;456;80;-45;-47
8893091;4717;5232;-2626;-2927;-33;-31
8894076;2610;2148;-1543;-1293;-44;-47
8895075;-3659;-4370;1767;2141;167;197
8896075;-4090;-3912;2313;2263;-52;-92
8897075;-1968;2621;1168;-1446;-81;-31
8898075;4093;4957;-2261;-2698;-67;-184
8899079;3451;-691;-1923;202;-141;29
8900078;-2761;-5332;1341;2843;72;75
8901077;-4687;-1622;2556;981;13;-138
8902077;718;4575;-402;-2820;-97;90
8903161;4964;3644;-3087;-2316;77;-62
8904078;1450;-3072;-1168;1149;-1;227
8905077;-4385;-4905;1980;2630;159;-138
8906077;-3259;1018;1829;-484;-216;-230
8907077;3094;5598;-1610;-2972;-205;-138
8908077;4852;1583;-2567;-789;-86;-1
8909076;-895;-4966;494;2553;76;212
8910076;-5315;-3775;2804;2202;101;-245
8911075;-1440;3293;910;-1858;-273;-138
8912076;4763;5537;-2623;-2850;-128;-184
8913167;3877;-584;-1932;416;-95;151
8914076;-2807;-5561;1646;3240;180;105
8915075;-4938;-1821;2946;1301;7;-184
8916076;614;4667;-66;-2407;-186;-77
8917076;5139;3904;-2603;-1705;-76;-138
8918076;1693;-2920;-500;1882;-46;212
8919075;-4315;-4981;2680;3210;158;-123
8920075;-3387;850;2304;-194;-180;-153
8921079;2955;5553;-1374;-2759;-135;-108
8922078;4867;1690;-2325;-468;-58;44
8923090;-773;-4859;891;3088;120;243
8924078;-5260;-3836;3344;2676;129;-214
8925078;-1557;3110;1327;-1537;-251;-138
8926078;4563;5339;-2355;-2652;-141;-214
8927078;3701;-706;-1750;599;-138;90
8928079;-2916;-5668;1812;3363;107;14
8929078;-5058;-1973;3007;1240;-69;-214
8930079;460;4530;-184;-2591;-213;-123
8931078;5022;3827;-2811;-1934;-121;-169
8932079;1619;-3011;-715;1714;-65;212
8933078;-4459;-5240;2515;3027;184;-47
8934091;-3707;453;2077;-514;-82;-31
8935080;2576;5262;-1733;-3156;-36;-77
8936078;4659;1629;-2760;-972;-62;-1
8937079;-759;-4752;371;2569;53;151
8938078;-5186;-3897;2829;2172;60;-214
8939079;-1730;2743;856;-1934;-222;-77
8940078;4155;4942;-2699;-2911;-79;-169
8941079;3391;-813;-1995;340;-86;166
8942077;-2889;-5439;1541;3072;178;59
8943076;-4794;-1744;2687;859;-27;-169
8944075;589;4438;-536;-2835;-162;-62
8945088;4808;3446;-2974;-1965;-49;-77
8946077;1240;-3286;-705;1744;29;304
8947077;-4604;-5134;2527;2981;261;-1
8948077;-3521;682;1995;-652;-37;29
8949076;2736;5232;-1844;-3171;31;-1
8950076;4524;1354;-2701;-789;42;166
8951075;-1031;-4935;584;2782;228;304
8952075;-5274;-3805;3003;2248;187;-138
8953080;-1604;2850;889;-1949;-181;-92
8954078;4156;4698;-2678;-2774;-122;-245
8955157;3033;-1301;-1807;584;-159;120
8956079;-3333;-5698;1763;3210;142;29
8957078;-4928;-1683;2747;782;-43;-153
8958078;670;4453;-649;-2957;-154;-92
8959077;4727;3171;-3062;-1965;-91;-123
8960077;918;-3607;-667;1821;-8;288
8961076;-4839;-5164;2587;2981;241;-47
8962077;-3458;850;1948;-774;-105;-77
8963075;2859;5186;-1957;-3217;-104;-184
8964076;4360;1003;-2699;-713;-135;29
8965075;-1379;-5164;687;2905;102;181
8966093;-5366;-3637;3084;2218;74;-230
8967077;-1387;3033;754;-2270;-219;-16
8968076;4248;4591;-3048;-3156;-35;-199
8969076;2843;-1576;-2235;50;-84;288
8970075;-3538;-5683;1171;2538;321;181
8971075;-4759;-1271;1990;-133;113;29
8972080;1129;4881;-1624;-3980;50;151
8973078;5064;3308;-4053;-2850;141;59
8974077;972;-3637;-1490;1088;162;456
8975077;-4826;-4996;1924;2431;382;29
8976076;-3232;1125;1441;-1247;-26;44
8977091;3098;5308;-2352;-3446;-5;-169
8978077;4418;972;-2855;-789;-156;-31
8979077;-1375;-5027;620;2813;43;151
8980077;-5117;-3195;2966;2050;71;-184
8981076;-897;3522;649;-2194;-165;29
8982076;4634;4728;-2829;-2698;22;-108
8983075;2902;-1561;-1629;874;-18;273
8984075;-3445;-5378;2082;3531;261;59
8985080;-4355;-752;3050;1042;-37;-153
8986078;1573;5079;-330;-2468;-164;-123
8987089;5064;2972;-2437;-1110;-152;-245
8988077;588;-3943;248;2752;-149;136
8989077;-4948;-4721;3450;3668;91;-184
8990078;-2764;1827;2538;-316;-187;-31
8991078;3756;5720;-1476;-2606;-27;-108
8992079;4631;850;-2026;34;-63;90
8993078;-1546;-5118;1381;3424;152;212
8994079;-5056;-2813;3466;2370;128;-108
8995078;-420;4041;917;-1949;-99;59
8996079;5039;4835;-2544;-2301;37;-108
8997091;2841;-1851;-1208;1286;-34;227
8998078;-3712;-5454;2385;3576;232;90
8999078;-4273;-401;2918;630;39;-1
9000079;1971;5430;-817;-2972;14;75
9001078;5277;2881;-2926;-1552;72;29
9002079;413;-4141;-199;2263;102;304
9003078;-5043;-4553;2878;2920;222;-92
9004079;-2502;2163;1733;-1156;-120;-1
9005078;3983;5644;-2242;-3171;-7;-92
9006079;4368;316;-2494;-316;-44;120
9007078;-2078;-5485;1036;3027;171;197
9008088;-5237;-2645;2975;1683;116;-92
9009077;-152;4346;205;-2606;-75;90
9010075;5212;4667;-3124;-2728;74;-62
9011075;2512;-2370;-1573;981;21;304
9012080;-4183;-5698;2054;3149;294;105
9013078;-4362;-248;2438;80;50;29
9014077;2143;5507;-1307;-3278;34;59
9015077;5230;2591;-3115;-1568;46;-1
9016076;72;-4462;-175;2279;66;258
9017077;-5249;-4492;2807;2645;188;-92
9018092;-2337;2423;1401;-1507;-100;44
9019076;4165;5583;-2507;-3217;33;-77
9020075;4163;-95;-2444;-163;-29;151
9021076;-2463;-5683;1171;3057;186;166
9022080;-5274;-2401;2907;1439;82;-108
9023078;135;4575;-33;-2728;-91;59
9024077;5297;4438;-3128;-2514;41;-92
9025077;2189;-2737;-1287;1317;-26;212
9026076;-4422;-5607;2318;3210;168;-77
9027077;-4102;224;2379;-148;-133;-123
9028093;2572;5705;-1512;-3323;-108;-77
9029076;5228;2240;-3053;-1339;-54;-16
9030075;-338;-4813;72;2477;70;258
9031076;-5438;-4324;2908;2538;183;-108
9032080;-2041;2820;1223;-1736;-113;44
9033078;4454;5553;-2664;-3171;44;-47
9034077;3966;-508;-2314;50;22;243
9035077;-2831;-5821;1354;3118;258;166
9036076;-5229;-2050;2844;1149;70;-108
9037077;525;4881;-353;-2988;-94;44
9038076;5427;4194;-3279;-2438;28;-92
9039090;1840;-3118;-1153;1454;-15;243
9040077;-4658;-5469;2380;3088;197;-62
9041076;-3789;743;2172;-453;-111;-77
9042077;3019;5858;-1744;-3323;-76;-92
9043076;5178;1873;-2928;-1049;-77;-31
9044076;-714;-5027;377;2721;52;227
9045075;-5449;-3943;3030;2401;163;-92
9046075;-1565;3293;1018;-1949;-83;90
9047080;4757;5446;-2776;-3033;84;-31
9048078;3672;-1011;-2071;401;33;258
9049090;-3255;-5927;1679;3317;261;136
9050077;-5129;-1637;2936;1057;47;-92
9051076;942;5125;-436;-2942;-76;44
9052077;5467;3843;-3121;-2087;43;-31
9053076;1391;-3576;-769;1805;62;334
9054076;-4947;-5347;2623;3088;287;14
9055076;-3506;1171;2054;-713;-32;14
9056077;3346;5858;-1952;-3323;4;-47
9057078;4961;1323;-2816;-789;-29;44
9058078;-1249;-5332;626;2859;119;258
9059090;-5518;-3576;3032;2141;183;-77
9060078;-1110;3705;705;-2239;-82;59
9061078;4979;5232;-2946;-2927;30;-123
9062079;3290;-1546;-1872;660;-64;166
9063078;-3654;-5912;1860;3271;161;14
9064079;-4882;-1072;2748;660;-69;-184
9065078;1458;5339;-797;-3094;-168;-62
9066079;5410;3308;-3113;-1812;-61;-123
9067078;783;-4080;-431;2141;-35;212
9068079;-5223;-5134;2838;3011;156;-123
9069091;-3115;1705;1856;-1033;-158;-77
9070078;3740;5827;-2187;-3278;-90;-169
9071078;4692;728;-2647;-484;-142;-31
9072079;-1793;-5561;906;2996;9;44
9073077;-5496;-3134;3006;1805;-43;-276
9074076;-613;4087;320;-2560;-262;-92
9075075;5121;4865;-3135;-2835;-104;-230
9076075;2778;-2111;-1701;859;-153;105
9077075;-4027;-5790;1955;3103;100;-62
9078075;-4532;-462;2415;80;-117;-153
9079093;1984;5507;-1339;-3400;-146;-108
9080076;5293;2713;-3262;-1720;-105;-123
9081075;146;-4538;-307;2202;-36;181
9082076;-5391;-4706;2763;2645;107;-199
9083080;-2505;2407;1413;-1491;-221;-92
9084078;4234;5766;-2518;-3293;-97;-184
9085077;4366;87;-2536;-255;-127;59
9086077;-2332;-5668;1093;3011;100;90
9087077;-5306;-2477;2871;1408;8;-184
9088077;73;4575;-67;-2774;-172;-31
9089091;5334;4530;-3171;-2545;-47;-169
9090077;2285;-2660;-1319;1271;-82;197
9091076;-4359;-5561;2266;3149;178;-31
9092076;-4055;285;2326;-178;-81;-77
9093075;2618;5705;-1520;-3293;-68;-47
9094075;5198;2163;-3007;-1278;-34;-16
9095080;-395;-4798;123;2492;58;227
9096078;-5352;-4111;2881;2431;140;-169
9097078;-1805;3033;1107;-1827;-191;-62
9098078;4602;5553;-2715;-3140;-75;-184
9099077;3918;-584;-2261;111;-109;136
9100093;-2841;-5653;1381;3057;164;90
9101076;-4972;-1683;2728;950;6;-153
9102075;839;5003;-521;-3033;-136;-1
9103076;5404;3934;-3268;-2362;30;29
9104075;1571;-3271;-1026;1668;118;334
9105075;-4665;-5195;2640;3408;264;-31
9106080;-3448;1079;2552;34;-91;-62
9107079;3247;5827;-1094;-2346;-102;-214
9108077;5009;1522;-1846;95;-189;-62
9109077;-1016;-5103;1533;3866;-13;29
9110143;-5366;-3607;4101;3301;-57;-291
9111076;-1221;3507;1908;-988;-286;-138
9112076;4805;5171;-1757;-1919;-149;-260
9113076;3346;-1271;-1025;1225;-159;151
9114075;-3297;-5485;2318;3637;173;44
9115075;-4527;-935;3081;966;0;-31
9116080;1447;5094;-478;-2728;-14;44
9117079;5121;3049;-2805;-1675;41;-1
9118077;641;-3958;-398;2019;71;273
9119077;-4989;-4782;2680;2859;191;-123
9120077;-2833;1751;1763;-988;-159;-62
9121142;3620;5446;-2095;-3156;-76;-169
9122077;4274;377;-2618;-698;-117;59
9123077;-2003;-5469;557;2462;121;166
9124078;-5286;-2813;2431;1240;67;-199
9125078;-372;4072;-228;-3079;-187;-1
9126078;4959;4499;-3702;-3537;-9;-138
9127078;2421;-2324;-2538;-224;-57;212
9128079;-4105;-5622;704;1592;249;181
9129078;-4335;-340;890;-1323;125;29
9130079;1973;5217;-2656;-4575;44;136
9131078;4955;2423;-4426;-2942;134;75
9132093;30;-4263;-1632;660;154;380
9133077;-4996;-4248;1179;1088;334;90
9134077;-2224;2224;30;-2468;66;151
9135077;3775;4911;-3255;-3690;121;-1
9136077;3519;-508;-2843;-545;-4;59
9137078;-2621;-5363;743;2508;39;-47
9138078;-4831;-1943;2323;843;-115;-230
9139077;390;4331;-532;-2988;-191;-31
9140076;4775;3537;-3311;-2652;-22;-92
9141076;1344;-3225;-1555;706;11;304
9142087;-4564;-5118;1528;2187;269;14
9143089;-3461;865;1370;-988;-29;14
9144079;1608;865;-1392;-988;21;14
9145077;4776;5461;-3078;-3446;12;14
9146077;2064;1461;-1537;-1201;67;75
9147077;-4289;-4966;2035;2416;223;243
9148077;-4008;-3744;2441;2370;-196;-260
9149076;2149;2911;-1089;-1552;-110;-77
9150076;4692;4789;-2531;-2575;-219;-245
9151075;-345;-1072;-7;355;4;44
9152075;-4900;-5286;2456;2676;78;75
9153146;-1784;-1225;781;477;-46;-62
9154076;4128;4759;-2753;-3140;162;197
9155075;3633;3354;-2335;-2148;122;105
9156076;-2649;-3424;1130;1546;357;395
9157075;-4777;-4813;2865;2966;-40;-108
9158076;519;1262;246;-148;-200;-199
9159080;5052;5430;-2080;-2270;-159;-153
9160078;1712;1125;-103;233;-85;-77
9161077;-4448;-5103;3255;3607;84;105
9162077;-3820;-3515;3238;3118;-373;-443
9163138;2533;3308;-657;-1156;-214;-169
9164077;4957;5033;-2193;-2239;-174;-184
9165076;-332;-1088;274;630;176;227
9166076;-5094;-5500;2556;2752;223;212
9167076;-1907;-1332;720;401;-84;-123
9168076;4226;4881;-2953;-3354;30;59
9169075;3933;3675;-2537;-2346;-109;-138
9170075;-2379;-3164;878;1286;191;243
9171080;-4801;-4874;2497;2584;-56;-108
9172078;304;1033;-244;-652;-157;-153
9173088;4928;5324;-2707;-2911;-153;-153
9174090;1877;1323;-773;-438;-154;-153
9175079;-4110;-4752;2570;2920;33;59
9176077;-3641;-3363;2564;2447;-297;-352
9177078;2453;3201;-1034;-1491;-200;-169
9178077;4738;4804;-2160;-2163;-271;-291
9179077;-375;-1103;666;1057;-39;-1
9180076;-4837;-5210;3190;3408;-88;-108
9181077;-1652;-1088;1393;1072;-272;-291
9182076;4200;4820;-2054;-2423;-106;-77
9183076;3625;3339;-1534;-1339;-45;-47
9184091;-2545;-3301;2101;2538;194;227
9185090;-4665;-4706;3727;3805;-48;-92
9186080;478;1201;1002;599;-140;-138
9187078;4948;5324;-1173;-1339;-245;-260
9188079;1766;1201;778;1103;-102;-77
9189078;-4153;-4782;4043;4385;7;14
9190079;-3643;-3363;3586;3408;-212;-245
9191078;2399;3140;-216;-682;-143;-123
9192079;4622;4682;-1527;-1552;-66;-62
9193078;-364;-1072;1192;1576;206;243
9194079;-4628;-4981;3628;3836;182;166
9195078;-1513;-966;1698;1363;56;44
9196142;4051;4636;-1565;-1904;-11;-16
9197077;3261;2957;-1023;-835;22;29
9198077;-2769;-3500;2376;2782;124;136
9199078;-4551;-4553;3416;3424;-130;-169
9200078;677;1400;98;-362;-189;-184
9201079;4824;5156;-2574;-2789;-116;-108
9202078;1389;804;-975;-682;188;227
9203079;-4218;-4798;1969;2279;355;365
9204077;-3193;-2859;1218;1011;165;136
9205077;2845;3568;-2551;-3003;90;90
9206162;4510;4499;-3536;-3522;-17;227
9207078;-854;-1592;-568;-163;193;227
9208077;-4871;-5179;1851;2050;126;105
9209078;-1329;-737;-249;-606;-5;-16
9210077;4207;4774;-3578;-3919;-72;-77
9211077;3047;2698;-2904;-2698;-51;-47
9212076;-2996;-3714;476;874;235;273
9213076;-4373;-4324;1385;1378;145;120
9214075;995;1720;-1829;-2270;143;151
9215075;4689;4957;-3929;-4072;18;-1
9216079;858;240;-1668;-1308;102;120
9217090;-4534;-5072;1664;2004;137;136
9218077;-3045;-2660;1016;813;-25;-47
9219077;2945;3644;-2534;-2957;-23;-16
9220077;4046;3965;-3123;-3064;-109;-123
9221076;-1535;-2279;-76;324;209;258
9222076;-4915;-5134;2110;2279;159;136
9223075;-771;-126;-240;-621;132;136
9224075;4478;4988;-3302;-3598;69;59
9225080;2607;2178;-2147;-1888;58;59
9226078;-3515;-4217;1482;1897;247;273
9227094;-4271;-4141;2317;2294;36;-1
9228091;1434;2178;-956;-1400;-47;-47
9229079;4694;4896;-2831;-2942;-181;-199
9230077;343;-324;-533;-178;-15;14
9231077;-4732;-5210;2377;2660;112;120
9232076;-2528;-2065;1220;966;-78;-108
9233076;3433;4102;-2672;-3125;61;90
9234075;3949;3797;-3229;-3156;-11;-31
9235076;-1876;-2630;-259;126;286;334
9236080;-4865;-5027;1574;1698;128;90
9237079;-399;270;-1163;-1583;57;59
9238090;4584;5049;-4338;-4636;100;105
9239079;2244;1766;-3158;-2896;186;197
9240077;-3815;-4492;166;538;467;502
9241077;-3965;-3759;749;706;119;59
9242076;1963;2713;-2560;-3003;89;105
9243077;4800;4942;-4152;-4224;121;120
9244076;150;-538;-1272;-850;241;258
9245076;-4721;-5164;2038;2355;288;288
9246075;-2155;-1653;1349;1149;-167;-230
9247076;3731;4377;-1983;-2377;-160;-138
9248090;3830;3629;-1988;-1858;-255;-276
9249077;-2173;-2935;1249;1653;82;136
9250076;-4850;-4966;3077;3195;24;-1
9251077;-62;636;532;141;-5;-1
9252077;4835;5278;-2340;-2606;187;212
9253078;2349;1858;-706;-392;122;105
9254077;-3618;-4279;2840;3225;317;349
9255078;-3667;-3454;3627;3607;-73;-138
9256078;1988;2698;706;309;-122;-108
9257079;4429;4530;-442;-468;-279;-306
9258093;-295;-981;2303;2691;-270;-260
9259079;-4680;-5057;4931;5164;-272;-276
9260078;-1795;-1271;3460;3179;-491;-520
9261079;3808;4407;-423;-865;-122;-62
9262078;3410;3156;-754;-652;-132;-153
9263079;-2495;-3225;1900;2233;137;181
9264078;-4611;-4660;3041;3088;-92;-138
9265079;348;1049;-96;-545;-92;-77
9266078;4724;5094;-3090;-3354;-7;-1
9267079;1657;1110;-1843;-1583;120;136
9268091;-4094;-4706;1184;1515;340;365
9269078;-3496;-3210;1465;1393;-6;-62
9270076;2379;3094;-1623;-2026;129;166
9271076;4505;4560;-2390;-2362;-68;-108
9272075;-433;-1134;486;874;86;120
9273075;-4634;-4981;3369;3637;-60;-92
9274079;-1713;-1195;2221;1973;-312;-337
9275078;3535;4087;-845;-1186;-166;-138
9276077;2974;2713;-507;-346;-254;-276
9277078;-2469;-3134;2403;2752;-38;-1
9278089;-4052;-4050;3603;3653;-249;-291
9279077;699;1354;723;309;-177;-153
9280076;4364;4652;-1787;-1995;-136;-138
9281077;1039;484;-542;-301;-18;-1
9282076;-4185;-4721;1926;2187;109;120
9283076;-3069;-2737;1373;1210;-131;-169
9284075;2618;3293;-2077;-2499;-28;-1
9285075;4160;4148;-3256;-3278;97;105
9286080;-750;-1424;-880;-545;496;548
9287079;-4249;-4508;1604;1836;369;334
9288089;-930;-385;480;248;207;197
9289077;4013;4514;-1642;-1858;-5;-31
9290076;2856;2530;-567;-346;-143;-153
9291077;-2556;-3195;2870;3271;-155;-153
9292076;-3800;-3759;4212;4263;-368;-398
9293076;915;1553;1857;1515;-416;-413
9294075;4144;4377;-18;-163;-453;-459
9295075;862;331;1327;1561;-245;-214
9296080;-3622;-4065;3493;3714;-129;-123
9297079;-2209;-1866;2464;2248;-41;-31
9298090;2793;3369;-712;-1079;10;14
9299077;3415;3308;-1571;-1568;28;29
9300076;-1351;-1973;538;828;163;181
9301077;-3931;-4080;2045;2156;24;-1
9302076;-336;209;136;-163;48;59
9303076;3683;4056;-2173;-2392;21;14
9304075;1719;1323;-1477;-1308;173;197
9305075;-3090;-3622;1094;1393;147;136
9306080;-3083;-2905;1337;1271;-26;-47
