Timestamp;scop_gx;scop_gy;scop_gz
39812000;-42;-99;-44
39813000;-32;-24;-39
39814000;-217;-124;-104
39815000;-87;-194;-59
39816000;77;-29;-19
39817000;-47;-14;-29
39818000;-127;-119;-54
39819000;-117;-154;-44
39820000;-77;-64;20
39821000;-22;35;-14
39822000;-97;-99;-54
39823000;-47;-164;-64
39824000;-17;-124;10
39825000;-22;80;-74
39826000;87;35;-14
39827000;47;145;85
39828000;67;60;-29
39829000;-2;-34;40
39830000;-62;-49;-29
39831000;127;-44;-134
39832000;127;-44;-134
39833000;2;0;-69
39834000;-57;-84;-39
39835000;-2;-89;-89
39836000;-122;-39;-79
39837000;-67;30;-59
39838000;2;-9;25
39839000;97;65;-34
39840000;92;60;-19
39841000;-102;-54;35
39842000;-22;-64;-19
39843000;72;10;45
39844000;62;60;-44
39845000;-117;110;-184
39846000;-57;-34;-94
39847000;17;-89;-14
39848000;12;-19;-29
39849000;-17;-19;-54
39850000;12;10;30
39851000;-52;-189;-59
39852000;-102;-94;-24
39853000;52;-94;40
39854000;7;-149;-4
39855000;37;-34;40
39856000;37;-24;45
39857000;-72;-44;60
39858000;-57;-84;-29
39859000;2;-24;-4
39860000;-157;-109;100
39861000;-102;-154;75
39862000;22;-94;95
39863000;22;-34;-14
39864000;-32;5;40
39865000;2;-4;20
39866000;77;0;-74
39867000;17;25;-39
39868000;-97;-4;15
39869000;-37;130;5
39870000;-117;0;-44
39871000;-117;-59;-14
39872000;-82;-134;-59
39873000;-47;-94;-44
39874000;-2;15;50
39875000;12;10;-69
39876000;-37;15;-129
39877000;42;55;-39
39878000;112;170;-14
39879000;82;85;-9
39880000;87;85;60
39881000;57;70;55
39882000;-32;5;-104
39883000;-2;-14;-39
39884000;2;45;65
39885000;87;50;110
39886000;-47;0;5
39887000;-82;-29;-19
39888000;-82;-94;100
39889000;-57;-104;115
39890000;2;-34;-14
39891000;-42;5;-69
39892000;-122;-179;-29
39893000;-22;-94;120
39894000;-62;-164;-14
39895000;2;-14;-64
39896000;47;50;25
39897000;27;15;70
39898000;2;-64;40
39899000;-142;10;-39
39900000;-27;-59;-89
39901000;112;-64;-54
39902000;-12;-34;-49
39903000;-167;-154;-4
39904000;62;35;15
39905000;12;35;-9
39906000;-112;-49;-79
39907000;-72;25;10
39908000;-32;50;30
39909000;-82;-54;20
39910000;-47;-74;5
39911000;27;25;-89
39912000;47;-34;-14
39913000;-22;-99;25
39914000;-82;-59;-4
39915000;17;120;20
39916000;-62;25;-54
39917000;-17;-174;-44
39918000;-92;-84;-19
39919000;-17;80;-54
39920000;122;100;-59
39921000;-32;15;80
39922000;-47;-34;0
39923000;-77;95;-29
39924000;-22;60;45
39925000;122;20;0
39926000;127;130;20
39927000;62;-64;-149
39928000;72;-49;-24
39929000;-117;0;-64
39930000;-122;-24;-129
39931000;-142;-94;-14
39932000;-37;-14;-24
39933000;-42;55;-4
39934000;7;-29;90
39935000;-82;-94;-39
39936000;-162;170;-54
39937000;37;70;10
39938000;107;5;-4
39939000;22;10;-39
39940000;32;95;-54
39941000;-82;-49;-79
39942000;-67;80;20
39943000;7;85;-94
39944000;-32;-29;-49
39945000;12;0;70
39946000;27;0;20
39947000;-32;-79;-129
39948000;62;-29;-49
39949000;-12;-144;15
39950000;17;-94;0
39951000;22;-29;10
39952000;-42;0;0
39953000;-112;-99;-19
39954000;-132;-84;-49
39955000;47;0;-14
39956000;12;-119;-9
39957000;17;10;95
39958000;42;50;-39
39959000;-82;-9;-69
39960000;-77;35;-69
39961000;37;-4;-19
39962000;52;-19;-64
39963000;27;-39;-59
39964000;-72;95;90
39965000;-12;25;-29
39966000;-32;-119;-29
39967000;-2;-4;-64
39968000;-142;-104;-64
39969000;-102;-144;-74
39970000;-72;-64;-39
39971000;-72;130;0
39972000;42;20;75
39973000;7;105;40
39974000;-27;35;50
39975000;57;-74;-64
39976000;-52;-59;-24
39977000;47;20;-84
39978000;117;0;-64
39979000;-97;-84;15
39980000;-87;-69;15
39981000;47;0;-9
39982000;122;25;-44
39983000;-22;-14;-54
39984000;-137;-69;35
39985000;-27;40;10
39986000;-37;30;65
39987000;-37;30;65
39988000;32;-49;-29
39989000;47;-84;-64
39990000;-47;10;50
39991000;-22;95;-64
39992000;-107;25;-19
39993000;-117;75;10
39994000;72;80;-34
39995000;122;35;30
39996000;2;85;15
39997000;-57;-34;-49
39998000;-117;-74;20
39999000;-122;-54;-99
40000000;-92;35;-4
40001000;-32;-14;30
40002000;-72;-49;-74
40003000;-107;-84;-84
40004000;-87;-69;-54
40005000;-62;60;-24
40006000;12;75;10
40007000;37;45;-14
40008000;57;5;-69
40009000;17;-74;20
40010000;-12;0;0
40011000;-37;-14;55
40012000;-37;-14;55
40013000;-122;-94;-14
40014000;17;50;-24
40015000;97;65;5
40016000;-32;0;-19
40017000;67;-49;-89
40018000;182;-79;50
40019000;87;-139;55
40020000;-47;-119;-64
40021000;7;-44;-29
40022000;12;30;35
40023000;-72;10;-29
40024000;2;25;-49
40025000;62;-59;-29
40026000;37;-169;-84
40027000;-107;-64;-69
40028000;-137;-54;-79
40029000;22;-99;5
40030000;-32;-34;-29
40031000;-72;70;-44
40032000;-57;50;-74
40033000;-82;60;-4
40034000;72;35;-14
40035000;92;-9;-69
40036000;167;-94;-89
40037000;157;-119;-64
40038000;-12;-34;10
40039000;-57;35;-14
40040000;17;-74;-14
40041000;-77;20;10
40042000;-142;-9;-14
40043000;-57;-64;-94
40044000;-7;-64;-94
40045000;2;-59;-89
40046000;-32;-89;-14
40047000;-87;-14;30
40048000;-42;-84;-114
40049000;-12;-59;-74
40050000;-197;-14;20
40051000;-32;-14;-4
40052000;-12;25;-54
40053000;72;40;-104
40054000;-67;100;-29
40055000;-92;125;50
40056000;-17;30;-49
40057000;22;-29;-194
40058000;-87;-49;-99
40059000;-167;-99;-29
40060000;-167;-94;-14
40061000;-17;25;-69
40062000;-32;-9;-24
40063000;-32;-14;-44
40064000;127;-59;-34
40065000;32;-84;-4
40066000;2;70;-24
40067000;97;55;50
40068000;92;-74;25
40069000;-37;-74;60
40070000;-172;-69;-24
40071000;-57;-264;-54
40072000;-97;-64;-29
40073000;-17;10;25
40074000;2;50;-64
40075000;12;-34;-129
40076000;12;-149;-74
40077000;-47;-9;85
40078000;-82;90;65
40079000;57;-99;15
40080000;17;-124;-24
40081000;2;-74;-69
40082000;-17;-14;-24
40083000;-7;90;-39
40084000;72;35;-114
40085000;142;125;-169
40086000;2;50;-29
40087000;-72;-109;-54
40088000;-72;-24;15
40089000;22;40;105
40090000;-67;85;15
40091000;-97;-139;-84
40092000;47;-44;40
40093000;2;15;75
40094000;-42;-74;-59
40095000;12;40;-49
40096000;112;60;-4
40097000;-12;20;-54
40098000;-82;0;-89
40099000;-2;-14;-4
40100000;102;-14;0
40101000;7;25;-69
40102000;-2;-59;-124
40103000;132;-9;0
40104000;2;30;-79
40105000;-17;-54;-89
40106000;-2;-154;-19
40107000;17;115;-29
40108000;-77;55;-29
40109000;-142;-94;-59
40110000;-82;-44;-144
40111000;27;10;0
40112000;-22;60;30
40113000;-37;70;-49
40114000;-17;-49;-24
40115000;37;-54;-89
40116000;-107;25;-39
40117000;-112;-9;35
40118000;47;-49;-59
40119000;-42;-9;-19
40120000;22;20;40
40121000;-42;-9;25
40122000;-77;20;15
40123000;-57;-34;-54
40124000;37;20;-69
40125000;2;10;-74
40126000;67;150;-24
40127000;32;30;-4
40128000;-107;-84;-69
40129000;-62;-129;10
40130000;-42;-99;-9
40131000;-57;-29;25
40132000;-122;100;15
40133000;-117;125;5
40134000;17;-74;5
40135000;162;55;-49
40136000;-12;25;15
40137000;-112;-119;-64
40138000;-72;-24;-89
40139000;27;5;-49
40140000;137;-34;-14
40141000;27;-164;45
40142000;-47;-74;50
40143000;-52;35;25
40144000;-72;35;-69
40145000;-32;0;-14
40146000;-32;-29;-19
40147000;-37;15;-99
40148000;-7;60;-84
40149000;37;-29;-64
40150000;122;15;-99
40151000;-32;50;-59
40152000;-57;25;-9
40153000;-127;-84;-69
40154000;-117;0;-39
40155000;62;135;55
40156000;92;50;-14
40157000;-22;15;-94
40158000;-92;20;-154
40159000;-57;-4;-74
40160000;92;40;-29
40161000;42;-74;-54
40162000;-62;40;45
40163000;-12;75;-39
40164000;27;-34;0
40165000;17;-69;-4
40166000;-12;-29;-49
40167000;-97;-99;-99
40168000;27;-49;-9
40169000;132;10;-54
40170000;27;10;-94
40171000;42;-59;-39
40172000;-57;-144;-44
40173000;-132;-134;-69
40174000;-107;-39;-114
40175000;-22;-14;20
40176000;97;-94;-84
40177000;62;-34;-49
40178000;-42;5;20
40179000;-157;-9;-4
40180000;27;5;-139
40181000;-92;-49;-94
40182000;-222;-34;5
40183000;-142;-49;30
40184000;-2;-139;-99
40185000;-22;-14;-44
40186000;42;-49;-14
40187000;-12;-34;-74
40188000;32;-19;-59
40189000;-47;0;-4
40190000;12;115;-14
40191000;12;35;-64
40192000;47;-49;50
40193000;-87;15;35
40194000;37;40;0
40195000;132;-19;-84
40196000;-112;-154;-4
40197000;-177;-159;30
40198000;-37;-69;-44
40199000;-22;-84;-79
40200000;-47;60;-14
40201000;-77;70;40
40202000;-92;95;30
40203000;-107;-59;40
40204000;-97;-134;20
40205000;-7;-34;-69
40206000;-12;40;-149
40207000;12;0;-54
40208000;17;-24;5
40209000;-12;35;30
40210000;132;175;-89
40211000;72;-59;-109
40212000;37;-89;-79
40213000;7;60;10
40214000;-72;120;50
40215000;-7;70;130
40216000;-32;0;-44
40217000;-62;60;-119
40218000;-12;-24;-54
40219000;22;0;-19
40220000;47;40;-44
40221000;12;20;-24
40222000;-57;-49;-4
40223000;-52;-59;-24
40224000;-12;-94;-44
40225000;37;0;-14
40226000;37;-94;-4
40227000;42;-134;-4
40228000;37;30;-19
40229000;-57;-19;-104
40230000;-72;-69;-19
40231000;-2;30;5
40232000;12;70;-49
40233000;-12;45;-49
40234000;27;-4;-69
40235000;-112;20;-44
40236000;-107;130;-9
40237000;2;-84;-49
40238000;37;-94;-84
40239000;-57;40;-44
40240000;-127;10;-9
40241000;-52;-14;100
40242000;62;-44;60
40243000;27;70;-4
40244000;-42;105;25
40245000;112;-149;-34
40246000;12;-254;-119
40247000;-177;-149;-9
40248000;-192;-49;15
40249000;-162;-59;-4
40250000;-47;-104;30
40251000;2;-29;-59
40252000;-22;25;20
40253000;32;-54;0
40254000;-52;-39;-64
40255000;57;10;-104
40256000;32;0;-14
40257000;-47;-159;40
40258000;-72;-179;-124
40259000;-47;0;-84
40260000;-77;-74;20
40261000;-47;-4;20
40262000;37;50;5
40263000;-107;70;-29
40264000;-167;50;-49
40265000;-132;65;45
40266000;-77;85;-59
40267000;27;-109;-84
40268000;-22;-169;-84
40269000;37;-74;-44
40270000;42;-24;-69
40271000;77;-29;-54
40272000;27;90;25
40273000;27;70;35
40274000;-22;-124;30
40275000;12;-74;55
40276000;-82;-44;45
40277000;-27;-119;45
40278000;-72;-109;-39
40279000;2;5;5
40280000;172;50;55
40281000;102;45;40
40282000;2;-9;10
40283000;-22;-54;0
40284000;-122;-69;-24
40285000;-82;-14;45
40286000;17;70;30
40287000;77;-34;15
40288000;-97;-79;-14
40289000;-127;-29;-49
40290000;-17;-34;20
40291000;-12;-24;40
40292000;-17;-49;10
40293000;102;10;80
40294000;67;45;110
40295000;-17;-144;25
40296000;102;-39;-59
40297000;57;10;-54
40298000;-32;-84;-74
40299000;-82;-4;90
40300000;2;-34;-69
40301000;32;50;-24
40302000;12;-9;-69
40303000;7;-94;-94
40304000;-22;-34;0
40305000;-22;5;75
40306000;-242;-164;35
40307000;-177;-14;-79
40308000;-42;55;90
40309000;-87;-74;-4
40310000;52;-4;-84
40311000;222;-14;-29
40312000;47;40;5
40313000;-97;-24;-9
40314000;-52;-139;20
40315000;72;-44;25
40316000;12;-34;50
40317000;-177;-84;-14
40318000;-52;-169;-49
40319000;47;-124;95
40320000;-27;-24;20
40321000;-82;-24;-4
40322000;47;70;25
40323000;97;25;30
40324000;-12;-54;-19
40325000;27;-24;-39
40326000;37;-39;-44
40327000;-32;-89;-44
40328000;-97;-9;-104
40329000;-167;-34;-54
40330000;-42;-64;-14
40331000;42;-29;-19
40332000;12;-49;-39
40333000;82;-74;-79
40334000;72;70;-84
40335000;2;45;0
40336000;-32;-14;-44
40337000;-32;-74;10
40338000;12;55;-24
40339000;27;100;30
40340000;-132;-34;30
40341000;-102;-84;15
40342000;57;-64;-14
40343000;47;85;-84
40344000;-12;50;35
40345000;-42;-14;-4
40346000;-77;-9;-84
40347000;27;70;-14
40348000;172;-24;20
40349000;162;-29;-49
40350000;72;-39;-74
40351000;2;-59;-79
40352000;-32;15;-39
40353000;2;-19;15
40354000;97;20;5
40355000;-57;50;35
40356000;-87;-39;40
40357000;-127;-44;-44
40358000;72;-19;5
40359000;47;-59;-54
40360000;-132;-144;-54
40361000;-37;-34;10
40362000;-22;130;0
40363000;2;110;-24
40364000;87;-14;0
40365000;27;-74;15
40366000;-82;25;45
40367000;-92;95;15
40368000;-12;100;-59
40369000;17;10;-49
40370000;-72;-99;-19
40371000;-62;-64;-14
40372000;-12;-49;-44
40373000;-127;-44;-24
40374000;-57;105;110
40375000;17;-34;25
40376000;37;-39;-69
40377000;72;-9;0
40378000;12;-9;-49
40379000;-17;-49;-74
40380000;-72;-119;-49
40381000;-27;-24;50
40382000;7;-129;-19
40383000;-57;-39;-39
40384000;-22;-54;-54
40385000;-97;-59;-119
40386000;-92;55;-99
40387000;-92;55;-99
40388000;-52;-34;20
40389000;-17;-14;-4
40390000;92;-29;-24
40391000;-97;-124;70
40392000;7;-49;-14
40393000;57;-24;-29
40394000;17;0;-49
40395000;37;-59;-54
40396000;-27;-59;0
40397000;2;20;20
40398000;47;-44;10
40399000;-2;45;5
40400000;17;25;20
40401000;-32;-79;-4
40402000;32;-34;-14
40403000;-2;-109;-14
40404000;77;-114;-9
40405000;-7;-94;30
40406000;-47;-64;15
40407000;17;-49;-44
40408000;27;100;25
40409000;-22;70;10
40410000;-32;-14;25
40411000;-32;50;-9
40412000;-32;75;-54
40413000;-42;-29;0
40414000;7;0;15
40415000;-57;-124;-69
40416000;-52;-19;-94
40417000;-47;-14;-69
40418000;-122;-4;-39
40419000;32;-39;-64
40420000;-52;200;10
40421000;-102;30;30
40422000;-52;-109;0
40423000;-177;-69;-99
40424000;-52;0;-39
40425000;32;-74;-29
40426000;-167;-49;-109
40427000;-82;-49;-109
40428000;47;-124;-64
40429000;12;0;-9
40430000;-57;150;-29
40431000;77;0;10
40432000;-97;-99;-9
40433000;-92;-119;5
40434000;62;10;-94
40435000;72;-14;10
40436000;-12;-54;55
40437000;-57;50;10
40438000;62;195;65
40439000;162;35;55
40440000;-82;-49;25
40441000;-77;55;45
40442000;77;175;-14
40443000;-12;70;-84
40444000;-77;-79;-29
40445000;-22;-144;5
40446000;-17;-59;-94
40447000;-47;75;-29
40448000;-17;-134;-64
40449000;-47;25;-14
40450000;-47;50;-44
40451000;-2;-4;-24
40452000;-52;35;35
40453000;-62;25;-29
40454000;-22;0;-149
40455000;72;-194;-134
40456000;-57;25;60
40457000;-82;70;60
40458000;202;-34;-49
40459000;117;-154;-104
40460000;12;-74;-9
40461000;17;50;60
40462000;-32;-34;-4
40463000;-7;-114;-29
40464000;22;-14;-84
40465000;-72;0;-64
40466000;-142;-94;-89
40467000;-127;0;-29
40468000;67;30;0
40469000;-32;-49;-79
40470000;-57;35;-49
40471000;47;145;-44
40472000;-32;0;-9
40473000;-97;-74;5
40474000;-17;-14;10
40475000;-82;-79;-29
40476000;-172;-134;-74
40477000;-172;-134;-74
40478000;-67;45;-59
40479000;-47;10;-14
40480000;47;-29;40
40481000;-2;15;-74
40482000;-37;-34;-159
40483000;-47;-74;-44
40484000;62;110;-129
40485000;47;125;-139
40486000;-57;-64;-159
40487000;7;-114;-154
40488000;2;55;-84
40489000;-22;60;25
40490000;-97;-164;70
40491000;12;0;40
40492000;82;35;-104
40493000;22;70;-9
40494000;-17;-24;75
40495000;-97;-84;-14
40496000;62;-64;40
40497000;47;120;25
40498000;-57;55;5
40499000;17;-74;-109
40500000;-62;55;-64
40501000;-142;110;-59
40502000;-32;50;-84
40503000;12;-24;10
40504000;-22;70;5
40505000;-7;0;-24
40506000;-72;-84;-14
40507000;-2;-24;-4
40508000;-87;-159;45
40509000;-127;-179;35
40510000;-22;-59;-64
40511000;2;80;-114
40512000;2;30;-29
40513000;-12;45;0
40514000;62;-49;-24
40515000;-32;-169;-99
40516000;147;-4;-29
40517000;2;-39;-74
40518000;-67;-39;-114
40519000;-132;-54;-39
40520000;-217;-14;-19
40521000;-12;85;-29
40522000;182;95;45
40523000;62;30;40
40524000;-47;60;20
40525000;67;-24;-24
40526000;47;-54;10
40527000;-17;25;-29
40528000;-22;-109;-9
40529000;22;0;10
40530000;-47;95;-39
40531000;-72;0;-64
40532000;-22;-39;0
40533000;52;-94;35
40534000;27;-24;35
40535000;42;160;-9
40536000;-2;65;-9
40537000;-167;-44;-9
40538000;-127;-134;-144
40539000;87;-14;-54
40540000;-32;-14;-29
40541000;-17;-49;-14
40542000;-12;-99;-9
40543000;-57;-119;-79
40544000;-47;60;35
40545000;-22;-49;-9
40546000;22;-74;-59
40547000;-122;-194;-9
40548000;-47;-194;-79
40549000;22;-59;-104
40550000;-117;10;-54
40551000;-82;50;-44
40552000;-47;-14;-59
40553000;27;-84;-79
40554000;172;145;35
40555000;-57;50;75
40556000;-2;10;-9
40557000;-2;30;-79
40558000;37;5;-44
40559000;12;0;-44
40560000;-82;85;0
40561000;-72;105;-19
40562000;-27;-14;-69
40563000;107;-84;-124
40564000;122;-19;-69
40565000;7;-14;-54
40566000;17;-94;-19
40567000;17;-94;-19
40568000;-142;-44;-29
40569000;52;-144;-74
40570000;37;-199;-49
40571000;47;-19;-89
40572000;42;70;-49
40573000;42;-29;55
40574000;2;-109;105
40575000;27;-89;10
40576000;72;25;5
40577000;2;60;10
40578000;-92;10;-39
40579000;-72;60;-9
40580000;-7;-134;-84
40581000;-82;-119;-109
40582000;-57;-84;-84
40583000;12;10;15
40584000;72;10;45
40585000;12;-24;45
40586000;-62;5;80
40587000;37;25;-39
40588000;47;-49;-59
40589000;-47;-59;-74
40590000;102;100;-59
40591000;87;65;-9
40592000;87;65;-9
40593000;-82;35;-4
40594000;92;-59;-84
40595000;2;25;45
40596000;2;0;-4
40597000;22;25;-99
40598000;22;-79;-69
40599000;-57;-89;-64
40600000;-27;0;-49
40601000;-47;5;55
40602000;-177;-44;40
40603000;92;-9;-104
40604000;87;5;-79
40605000;-52;-24;60
40606000;62;45;-129
40607000;52;150;-24
40608000;-102;45;5
40609000;-72;25;-54
40610000;167;100;5
40611000;37;-39;-39
40612000;-57;45;-4
40613000;-107;-49;25
40614000;72;-54;-44
40615000;-37;-14;-14
40616000;77;60;70
40617000;37;50;45
40618000;-17;-4;-84
40619000;-47;-84;-29
40620000;72;20;-54
40621000;17;25;-114
40622000;-107;-169;5
40623000;-47;40;30
40624000;-62;90;30
40625000;-87;0;-79
40626000;-87;-59;-114
40627000;-47;-139;-144
40628000;-92;10;-29
40629000;-57;50;70
40630000;72;-14;-124
40631000;52;0;35
40632000;107;20;0
40633000;67;-49;-29
40634000;-32;-69;-24
40635000;67;-49;120
40636000;62;-59;50
40637000;-22;-49;15
40638000;-37;100;15
40639000;-142;45;-39
40640000;-137;-24;-14
40641000;-37;-49;-89
40642000;132;25;-99
40643000;127;180;15
40644000;47;135;55
40645000;-82;-44;45
40646000;-107;-24;65
40647000;107;5;5
40648000;107;-54;-89
40649000;62;-89;-34
40650000;92;25;-14
40651000;-32;-89;-69
40652000;2;30;-54
40653000;-22;-49;5
40654000;-2;-89;-69
40655000;-27;-59;-54
40656000;12;-14;45
40657000;12;-4;35
40658000;-37;120;5
40659000;-42;-24;-79
40660000;-82;-59;-19
40661000;-82;-129;45
40662000;-7;-79;-84
40663000;-82;-24;-49
40664000;-22;35;-4
40665000;-12;35;-24
40666000;-12;-229;-29
40667000;-67;-139;-24
40668000;27;-14;-14
40669000;-47;-59;-4
40670000;-67;-139;-14
40671000;-57;0;50
40672000;-32;50;120
40673000;-167;-49;-14
40674000;-217;10;-69
40675000;-32;-4;-4
40676000;107;50;15
40677000;77;0;15
40678000;-27;0;10
40679000;-47;-84;-9
40680000;-7;-64;5
40681000;12;25;5
40682000;12;25;5
40683000;-32;-84;-54
40684000;-47;70;-49
40685000;7;25;50
40686000;-37;-49;-4
40687000;-172;-59;-64
40688000;-137;-109;-9
40689000;37;-109;-89
40690000;57;-179;-99
40691000;92;50;45
40692000;12;25;30
40693000;-112;-134;-29
40694000;-107;-49;-24
40695000;-12;75;15
40696000;77;-79;-59
40697000;12;-44;-9
40698000;-52;100;60
40699000;-177;40;25
40700000;32;-109;0
40701000;72;25;-14
40702000;72;55;-14
40703000;-52;-109;80
40704000;-72;20;65
40705000;52;-4;-14
40706000;122;5;25
40707000;117;45;30
40708000;87;75;15
40709000;32;-39;0
40710000;12;-89;20
40711000;37;-34;-54
40712000;162;125;-9
40713000;52;15;-104
40714000;-32;-119;-74
40715000;7;-84;0
40716000;92;60;80
40717000;-107;-34;55
40718000;-87;-14;0
40719000;-12;-34;60
40720000;-17;-4;10
40721000;-27;60;25
40722000;-107;-14;-29
40723000;-62;-44;-84
40724000;-47;-79;-29
40725000;-127;-9;75
40726000;-2;-19;85
40727000;77;-59;30
40728000;27;-144;0
40729000;12;-14;65
40730000;-12;-94;45
40731000;-17;-144;-54
40732000;-22;-119;-9
40733000;-12;45;10
40734000;42;125;35
40735000;137;135;20
40736000;122;-69;-24
40737000;-42;-109;10
40738000;-57;30;-29
40739000;-132;-119;-4
40740000;-92;-109;10
40741000;-12;-39;10
40742000;62;-59;35
40743000;-82;-84;0
40744000;-32;-89;-4
40745000;-32;-174;20
40746000;-12;-134;30
40747000;-12;-124;10
40748000;-22;-84;20
40749000;-12;75;15
40750000;132;5;75
40751000;62;-59;115
40752000;-107;45;95
40753000;2;55;-54
40754000;22;5;20
40755000;-7;35;-24
40756000;-82;0;-69
40757000;-72;-99;-44
40758000;42;-154;-84
40759000;67;-14;-59
40760000;97;20;10
40761000;2;0;-49
40762000;-122;30;-49
40763000;-97;55;35
40764000;-82;50;20
40765000;-17;-134;-44
40766000;27;-4;-19
40767000;72;-84;55
40768000;-117;-34;10
40769000;-82;-109;0
40770000;-2;-14;-24
40771000;-62;40;15
40772000;-62;40;15
40773000;2;-24;-39
40774000;2;95;95
40775000;82;205;30
40776000;-27;-34;35
40777000;-102;-109;0
40778000;-122;-14;-4
40779000;27;150;105
40780000;-32;130;85
40781000;-107;0;-54
40782000;37;-24;-9
40783000;-12;70;-9
40784000;-67;-14;-179
40785000;-47;-129;-164
40786000;-82;-109;-99
40787000;-72;-54;-59
40788000;-7;-9;30
40789000;42;-24;75
40790000;-47;45;60
40791000;-152;35;20
40792000;-47;-64;-49
40793000;122;0;-64
40794000;77;-9;-69
40795000;97;-49;-74
40796000;2;-169;-79
40797000;-47;-64;-24
40798000;-22;100;0
40799000;-37;-4;-84
40800000;-52;-49;-39
40801000;2;20;-104
40802000;2;50;-79
40803000;-57;60;10
40804000;-82;-34;35
40805000;-7;-184;25
40806000;-112;-99;-4
40807000;-57;-99;-29
40808000;62;-154;-64
40809000;-122;-84;45
40810000;-122;-4;-49
40811000;-47;-59;-59
40812000;77;-49;30
40813000;17;0;45
40814000;-27;60;15
40815000;122;10;105
40816000;-57;-199;-54
40817000;-77;-59;-114
40818000;22;90;-4
40819000;42;-44;-49
40820000;47;-69;-89
40821000;12;10;-59
40822000;17;50;35
40823000;207;-4;70
40824000;92;-94;-49
40825000;-152;65;-89
40826000;-117;5;-19
40827000;52;-74;115
40828000;2;-119;60
40829000;27;-74;-84
40830000;72;-59;-54
40831000;-22;-94;-69
40832000;27;-39;-44
40833000;-22;165;-69
40834000;-217;50;10
40835000;-202;-34;20
40836000;-82;-14;15
40837000;-97;40;25
40838000;-72;-14;0
40839000;-17;30;-64
40840000;27;5;-4
40841000;47;20;55
40842000;-2;85;35
40843000;32;45;35
40844000;142;10;0
40845000;62;-64;0
40846000;-22;-29;55
40847000;97;-119;25
40848000;62;-14;-44
40849000;87;30;10
40850000;-67;-49;75
40851000;-157;-24;50
40852000;-147;5;-44
40853000;-27;5;85
40854000;-17;-69;-79
40855000;-92;-49;-144
40856000;-107;-29;-69
40857000;-52;-24;-89
40858000;82;-14;-74
40859000;87;5;-49
40860000;47;40;5
40861000;-52;-69;-74
40862000;-2;-19;-74
40863000;-27;90;20
40864000;-17;0;0
40865000;-57;-9;-24
40866000;-47;0;25
40867000;-22;-44;-4
40868000;-12;-99;-39
40869000;77;35;55
40870000;-32;-74;-14
40871000;-72;-79;-84
40872000;-12;-79;-84
40873000;127;25;-119
40874000;27;-94;-64
40875000;2;-99;-19
40876000;42;-29;5
40877000;37;-74;0
40878000;27;-49;-79
40879000;77;55;-44
40880000;32;-14;25
40881000;27;35;0
40882000;22;-29;5
40883000;37;-69;-9
40884000;87;-34;-79
40885000;32;-14;-74
40886000;-12;30;15
40887000;37;-24;5
40888000;52;-104;10
40889000;-157;-29;20
40890000;-22;95;-44
40891000;37;30;-114
40892000;27;0;-84
40893000;-127;70;35
40894000;-157;-24;35
40895000;12;-39;-39
40896000;12;-19;-109
40897000;-22;-14;-4
40898000;92;-34;-14
40899000;-22;-24;-79
40900000;-57;25;-44
40901000;62;55;-84
40902000;-117;-19;-114
40903000;-2;-54;0
40904000;-37;-119;10
40905000;42;-49;50
40906000;72;50;75
40907000;-67;-34;-19
40908000;-97;-134;-4
40909000;72;-134;-4
40910000;2;-139;-14
40911000;-17;30;20
40912000;67;10;0
40913000;62;-29;-84
40914000;47;-79;-149
40915000;42;-29;-74
40916000;57;-24;-44
40917000;27;85;-14
40918000;42;110;20
40919000;2;-14;-19
40920000;122;40;40
40921000;-2;-69;40
40922000;-57;-79;-19
40923000;-107;-29;-39
40924000;17;15;55
40925000;102;10;80
40926000;-47;20;-49
40927000;-97;-29;-79
40928000;-72;25;-64
40929000;-42;-164;-14
40930000;-12;-24;20
40931000;2;50;-14
40932000;-47;15;-29
40933000;-117;-4;-49
40934000;-92;10;-49
40935000;57;40;35
40936000;-82;-134;-14
40937000;-77;-44;5
40938000;-22;-44;-14
40939000;-47;-4;-29
40940000;-22;-19;70
40941000;-57;-129;40
40942000;-87;-94;-14
40943000;-97;-124;-49
40944000;67;-49;-79
40945000;12;70;30
40946000;-87;35;-9
40947000;77;0;35
40948000;97;-29;-19
40949000;62;-29;-54
40950000;-12;-24;-44
40951000;-22;-34;-49
40952000;-17;-134;-99
40953000;-17;-49;-44
40954000;42;-49;-59
40955000;62;-119;10
40956000;52;110;40
40957000;37;180;35
40958000;-132;15;-39
40959000;-2;0;30
40960000;12;-84;-4
40961000;-52;-94;-69
40962000;7;-64;10
40963000;2;45;25
40964000;-102;-39;-4
40965000;-167;-79;25
40966000;-142;25;-104
40967000;12;-84;-84
40968000;17;-39;10
40969000;-27;20;15
40970000;7;-44;-79
40971000;47;35;-59
40972000;27;70;55
40973000;-72;-44;30
40974000;-142;-94;-44
40975000;22;-14;-39
40976000;-102;60;-49
40977000;-122;-4;-29
40978000;-102;-229;-69
40979000;102;-69;-44
40980000;67;95;55
40981000;17;30;65
40982000;17;30;65
40983000;-47;5;-104
40984000;-57;10;-124
40985000;-107;-24;-64
40986000;-2;50;-19
40987000;142;85;-64
40988000;-92;10;-69
40989000;-157;-9;0
40990000;-137;25;75
40991000;-7;-24;15
40992000;37;-109;-64
40993000;87;-119;-84
40994000;-47;-49;-19
40995000;47;-39;110
40996000;-12;-204;45
40997000;-117;5;-84
